Data Peserta Didik Kec. Ilir Timur III - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
1;SPS RSI INTERNATIONAL;69937337;TK;Swasta;09 Mar 2026 11:47:09;10;54;4;8;1;13;0;1
2;TK BARUNAWATI 2 PALEMBANG;10644599;TK;Swasta;20 Jan 2026 10:58:24;5;34;2;2;1;2;0;0
3;TK BARUNAWATI I;10644602;TK;Swasta;-;12;26;2;3;1;2;0;0
4;TK BINA SEJAHTERA;10644596;TK;Swasta;20 Jan 2026 16:43:32;28;9;1;1;1;1;0;0
5;TK GUANG MING;69989783;TK;Swasta;10 Mar 2026 14:33:08;5;26;2;2;2;2;0;0
6;TK IBA;10647157;TK;Swasta;24 Feb 2026 13:06:24;10;30;3;3;3;4;0;0
7;TK IKAL BULOG;10604086;TK;Swasta;20 Jan 2026 11:40:37;10;19;2;1;1;2;1;1
8;TK INDRIASANA;10644595;TK;Swasta;26 Jan 2026 09:33:18;7;23;2;2;2;3;0;0
9;TK KAMILIYAH;70001437;TK;Swasta;-;0;0;0;0;0;0;0;0
10;TK KARYA DHARMA BAKTI 1;10644597;TK;Swasta;-;0;0;0;0;0;1;0;0
11;TK KEMALA BHAYANGKARI 1 PALEMBANG;10644613;TK;Swasta;04 Mar 2026 13:18:38;9;50;4;3;1;4;0;0
12;TK KHALIFAH 22;69969300;TK;Swasta;27 Jan 2026 08:18:21;7;22;6;6;2;6;0;0
13;TK MAHARDIKA;10644588;TK;Swasta;03 Mar 2026 10:49:36;18;50;3;5;2;4;0;0
14;TK MAITREYAWIRA PALEMBANG;10647676;TK;Swasta;27 Jan 2026 15:09:51;11;150;10;10;3;8;0;0
15;TK MATAHARI;69933908;TK;Swasta;05 Mar 2026 10:49:35;7;45;3;5;1;6;0;1
16;TK MELATI;10644598;TK;Swasta;27 Jan 2026 07:59:44;1;11;2;1;2;2;0;0
17;TK NUSA INDAH 1 PALEMBANG;10644594;TK;Swasta;23 Feb 2026 10:03:33;15;144;10;10;2;14;0;1
18;TK SUMBANGSIH;10644605;TK;Swasta;01 Mar 2026 09:44:54;9;81;2;2;1;2;0;0
19;TK TOWN FOR KIDS;69975275;TK;Swasta;-;14;16;4;4;2;6;0;0
20;KB AL-MALIKI;69773177;KB;Swasta;24 Jan 2026 10:36:00;20;18;2;3;2;4;0;0
21;KB AN-NUR;69773160;KB;Swasta;24 Jan 2026 16:22:34;9;26;2;2;3;2;0;0
22;KB AQRA ATIKAH;69967158;KB;Swasta;24 Jan 2026 09:55:30;22;37;2;2;3;2;0;1
23;KB ASUHAN BUNDA II;69773181;KB;Swasta;13 Mar 2026 17:31:31;4;32;2;3;1;2;0;0
24;KB BASMALLAH;69773180;KB;Swasta;-;3;27;2;2;1;2;0;0
25;KB CEMARA;69773176;KB;Swasta;24 Jan 2026 17:14:03;7;48;3;4;1;2;0;0
26;KB CERDAS;69876059;KB;Swasta;11 Feb 2026 07:02:22;10;46;2;3;1;3;0;0
27;KB IT SAKINA;69947929;KB;Swasta;25 Jan 2026 22:26:26;3;24;1;1;3;1;0;0
28;KB MATAHARI;69773182;KB;Swasta;-;0;0;0;0;0;1;0;0
29;KB MUSLIMAT;70013209;KB;Swasta;-;0;0;0;1;4;0;0;0
30;KB PELANGI BIRU;69773179;KB;Swasta;27 Jan 2026 11:01:50;5;30;2;2;1;2;0;0
31;KB TAMAN SARI;69975280;KB;Swasta;29 Jan 2026 19:45:56;9;12;2;2;0;2;0;1
32;KHARISMA PUTRI;69858098;SPS;Swasta;-;0;0;0;0;0;1;0;0
33;SD NEGERI 054 PALEMBANG;10603656;SD;Negeri;03 Mar 2026 09:57:59;50;383;13;18;4;8;0;1
34;SD NEGERI 055 PALEMBANG;10609433;SD;Negeri;03 Mar 2026 10:43:13;56;718;26;32;8;15;0;1
35;SD NEGERI 056 PALEMBANG;10603660;SD;Negeri;12 Mar 2026 00:20:47;20;176;7;9;1;8;0;1
36;SD NEGERI 057 PALEMBANG;10603643;SD;Negeri;02 Mar 2026 08:04:59;47;565;21;31;7;24;0;1
37;SD NEGERI 059 PALEMBANG;10603630;SD;Negeri;10 Mar 2026 10:51:05;97;336;12;15;3;10;0;1
38;SD NEGERI 060 PALEMBANG;10603636;SD;Negeri;11 Mar 2026 09:28:20;57;456;18;19;4;17;0;1
39;SD NEGERI 061 PALEMBANG;10603633;SD;Negeri;03 Mar 2026 13:36:27;16;289;12;16;4;5;0;1
40;SD IGNATIUS GLOBAL SCHOOL PALEMBANG;10648822;SD;Swasta;05 Mar 2026 09:16:44;29;403;12;18;4;12;2;1
41;SD INDRIASANA PALEMBANG;10603908;SD;Swasta;07 Mar 2026 16:28:58;22;350;15;20;4;18;1;1
42;SD IT KAMILIYAH PALEMBANG;10609882;SD;Swasta;15 Feb 2026 17:30:08;45;173;9;21;4;12;1;1
43;SD IT MUTIARA AZZAM PALEMBANG;10648902;SD;Swasta;04 Mar 2026 08:51:07;23;150;8;15;3;8;1;1
44;SD KARYA DHARMA BHAKTI 01 PALEMBANG;10609884;SD;Swasta;04 Mar 2026 07:25:43;11;123;6;7;2;6;2;1
45;SD KUSUMA BANGSA PALEMBANG;69971011;SD;Swasta;09 Mar 2026 13:56:41;54;177;10;12;1;10;1;1
46;SD MAITREYAWIRA PALEMBANG;10647677;SD;Swasta;06 Mar 2026 12:44:54;9;789;30;52;7;34;2;1
47;SD MARANATHA PALEMBANG;69726548;SD;Swasta;26 Jan 2026 07:59:11;20;71;6;7;1;6;1;1
48;SD YAYASAN IBA PALEMBANG;10603948;SD;Swasta;09 Mar 2026 11:40:26;41;464;19;33;3;24;2;1
49;SMP NEGERI 04 PALEMBANG;10603760;SMP;Negeri;04 Mar 2026 13:43:32;128;973;31;52;10;31;4;1
50;SMP NEGERI 50 PALEMBANG;10603743;SMP;Negeri;13 Mar 2026 08:15:58;38;877;28;51;13;28;2;1
51;SMP ADABIYAH PALEMBANG;10609483;SMP;Swasta;06 Mar 2026 08:59:11;36;533;17;24;5;17;3;1
52;SMP AZIZIAH PLUS PALEMBANG;10609920;SMP;Swasta;24 Feb 2026 07:15:00;20;151;6;12;3;6;1;1
53;SMP BINA WARGA PALEMBANG;10609504;SMP;Swasta;10 Mar 2026 10:41:04;105;84;4;14;6;6;2;3
54;SMP IBA PALEMBANG;10609482;SMP;Swasta;12 Mar 2026 07:55:48;33;136;5;12;6;11;4;1
55;SMP IGNATIUS GLOBAL SCHOOL PALEMBANG;10648887;SMP;Swasta;10 Mar 2026 07:55:49;66;761;24;28;3;25;5;1
56;SMP INDRIASANA PALEMBANG;10609517;SMP;Swasta;07 Mar 2026 09:42:53;15;183;7;10;4;9;2;1
57;SMP KARYA ABADI PALEMBANG;10609523;SMP;Swasta;03 Mar 2026 14:03:14;22;38;3;5;1;3;1;1
58;SMP KUSUMA BANGSA PALEMBANG;10609531;SMP;Swasta;03 Mar 2026 09:20:39;24;269;10;19;3;15;7;1
59;SMP MAITREYAWIRA;10647152;SMP;Swasta;23 Feb 2026 08:45:20;58;237;9;19;3;9;3;1
60;SMP NURUL AMAL PALEMBANG;10609551;SMP;Swasta;06 Mar 2026 08:55:55;24;157;6;11;7;6;2;1
61;SMP SINGAPORE INDONESIAN SCHOOL;69983924;SMP;Swasta;27 Feb 2026 09:34:49;19;62;3;7;1;3;3;1
62;SMP YPI TUNAS BANGSA PALEMBANG;10609595;SMP;Swasta;10 Mar 2026 12:28:32;15;760;20;25;5;20;2;1
63;SMA IGNATIUS GLOBAL SCHOOL (IGS) PALEMBANG;69856916;SMA;Swasta;12 Mar 2026 10:33:29;40;830;25;27;2;25;6;1
64;PKBM AL-FATAN ATHARRAZKA;P9997317;PKBM;Swasta;31 Jan 2026 23:25:24;63;88;2;2;1;3;0;0
65;PKBM HOMESCHOOLING RSI INDONESIA;P9948039;PKBM;Swasta;05 Mar 2026 10:16:57;90;159;4;4;1;12;0;1
66;PKBM MELATI MUJAHIDIN;P2966561;PKBM;Swasta;11 Feb 2026 18:08:28;19;125;2;6;2;4;0;1
Total;Total;Total;Total;Total;Total;1,682;13,136;512;746;184;556;61;41
