Data Peserta Didik Kec. Ilir Timur III - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
1;TK BARUNAWATI 2 PALEMBANG;10644599;TK;Swasta;20 Jan 2026 10:58:24;7;31;2;2;1;2;0;0
2;TK BARUNAWATI I;10644602;TK;Swasta;-;5;21;2;2;1;2;0;0
3;TK BETHESDA;70030305;TK;Swasta;10 Mar 2026 15:00:45;31;97;6;6;2;6;0;0
4;TK BINA SEJAHTERA;10644596;TK;Swasta;20 Jan 2026 16:43:32;17;11;1;1;1;1;0;0
5;TK GUANG MING;69989783;TK;Swasta;10 Mar 2026 14:33:08;7;34;2;3;2;2;0;0
6;TK IBA;10647157;TK;Swasta;24 Feb 2026 13:06:24;17;38;2;3;2;4;0;0
7;TK IKAL BULOG;10604086;TK;Swasta;20 Jan 2026 11:40:37;11;38;3;2;1;3;0;0
8;TK INDRIASANA;10644595;TK;Swasta;26 Jan 2026 09:33:18;11;31;2;2;2;3;0;0
9;TK KEMALA BHAYANGKARI 1 PALEMBANG;10644613;TK;Swasta;04 Mar 2026 13:18:38;22;86;5;8;1;5;0;0
10;TK KHALIFAH 22;69969300;TK;Swasta;27 Jan 2026 08:18:21;13;55;4;3;2;6;0;0
11;TK MAHARDIKA;10644588;TK;Swasta;03 Mar 2026 10:49:36;14;31;2;2;2;4;0;0
12;TK MAITREYAWIRA PALEMBANG;10647676;TK;Swasta;27 Jan 2026 15:09:51;12;213;9;9;6;8;0;0
13;TK MATAHARI;69933908;TK;Swasta;05 Mar 2026 10:49:35;15;53;5;6;1;6;0;1
14;TK MELATI;10644598;TK;Swasta;27 Jan 2026 07:59:44;3;4;1;1;2;2;0;0
15;TK NUSA INDAH 1 PALEMBANG;10644594;TK;Swasta;23 Feb 2026 10:03:33;25;213;15;10;2;14;0;1
16;TK QOBILLAH;69726542;TK;Swasta;08 Mar 2026 08:17:38;19;53;4;5;2;2;0;1
17;TK SUMBANGSIH;10644605;TK;Swasta;01 Mar 2026 09:44:54;4;15;1;2;2;2;0;0
18;KB AL-MALIKI;69773177;KB;Swasta;24 Jan 2026 10:36:00;6;33;2;2;2;2;0;0
19;KB AN-NUR;69773160;KB;Swasta;24 Jan 2026 16:22:34;4;44;2;2;1;2;0;0
20;KB AQRA ATIKAH;69967158;KB;Swasta;24 Jan 2026 09:55:30;13;28;2;3;3;2;0;1
21;KB ASUHAN BUNDA II;69773181;KB;Swasta;13 Mar 2026 17:31:31;12;51;3;3;1;2;0;1
22;KB BASMALLAH;69773180;KB;Swasta;-;2;2;1;1;1;1;0;0
23;KB CEMARA;69773176;KB;Swasta;24 Jan 2026 17:14:03;6;74;3;3;2;2;0;0
24;KB CERDAS;69876059;KB;Swasta;11 Feb 2026 07:02:22;18;74;3;2;4;3;0;0
25;KB IT SAKINA;69947929;KB;Swasta;25 Jan 2026 22:26:26;7;16;1;3;2;1;0;0
26;KB MUSLIMAT;70013209;KB;Swasta;-;9;19;1;1;2;2;0;0
27;KB NUSA INDAH;70034574;KB;Swasta;26 Jan 2026 08:44:24;11;53;2;2;2;3;0;0
28;KB PELANGI BIRU;69773179;KB;Swasta;27 Jan 2026 11:01:50;3;26;2;2;1;2;0;0
