Data Guru Kec. Ilir Barat II - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
25;SD NEGERI 032 PALEMBANG;10603467;SD;Negeri;06 Mar 2026 20:07:44;55;262;12;14;4;5;0;1
26;SD NEGERI 033 PALEMBANG;10603466;SD;Negeri;13 Mar 2026 08:20:15;40;858;26;33;2;19;1;1
27;SD NEGERI 034 PALEMBANG;10603465;SD;Negeri;05 Mar 2026 13:50:23;34;376;14;16;3;11;1;1
28;SD NEGERI 035 PALEMBANG;10603464;SD;Negeri;04 Mar 2026 11:32:50;43;944;32;40;8;16;1;1
29;SD NEGERI 036 PALEMBANG;10603475;SD;Negeri;10 Mar 2026 08:22:41;23;100;6;8;0;7;1;0
30;SD NEGERI 037 PALEMBANG;10603559;SD;Negeri;06 Mar 2026 12:30:54;52;201;9;11;2;6;1;0
31;SD NEGERI 038 PALEMBANG;10603542;SD;Negeri;10 Mar 2026 09:17:55;95;360;14;18;3;12;1;1
32;SD ADVENT I PALEMBANG;10609439;SD;Swasta;02 Mar 2026 09:01:51;14;41;6;2;1;6;2;1
33;SMP NEGERI 13 PALEMBANG;10603757;SMP;Negeri;07 Mar 2026 14:21:51;83;1,027;30;42;11;15;2;1
34;SMP NEGERI 43 PALEMBANG;10603769;SMP;Negeri;02 Mar 2026 23:41:05;51;734;22;30;6;21;1;1
35;SMP ADVENT PALEMBANG;10609484;SMP;Swasta;15 Feb 2026 15:37:30;7;24;3;2;1;3;2;2
36;SMP ISLAM AZ-ZAHRAH 01 PALEMBANG;10609491;SMP;Swasta;03 Mar 2026 09:10:43;23;280;10;23;7;11;2;1
37;SMP TELADAN PALEMBANG;10609591;SMP;Swasta;20 Feb 2026 13:31:40;12;52;3;4;1;3;1;1
38;SMP TRI DHARMA PALEMBANG;10609593;SMP;Swasta;03 Mar 2026 11:16:11;19;219;8;8;9;13;4;1
39;SMA AZ-ZAHRAH PALEMBANG;10609645;SMA;Swasta;10 Mar 2026 08:58:25;95;345;11;21;8;11;7;1
40;SMA SJAKHYAKIRTI PALEMBANG;10609691;SMA;Swasta;12 Mar 2026 16:39:00;441;352;12;19;8;19;4;1
41;SMA TELADAN PALEMBANG;10609695;SMA;Swasta;22 Jan 2026 12:23:03;14;39;3;4;0;3;2;1
42;SMA TRI DHARMA PALEMBANG;10609697;SMA;Swasta;09 Mar 2026 08:53:01;17;300;10;10;1;16;7;1
43;SMK SJAKHYAKIRTI PALEMBANG;69859654;SMK;Swasta;05 Mar 2026 08:29:19;44;182;6;14;3;6;1;1
44;SMK TRI DHARMA PALEMBANG;10609735;SMK;Swasta;06 Mar 2026 14:26:44;88;627;24;22;3;33;4;1
45;PKBM AL - AKBAR;P9948243;PKBM;Swasta;12 Mar 2026 10:18:47;17;169;8;2;1;3;0;1
46;PKBM AL-MARFUAH;P2966338;PKBM;Swasta;30 Jan 2026 14:29:11;37;69;7;5;2;7;1;1
47;PKBM HOMESCHOOLING HSPG PALEMBANG;P9948061;PKBM;Swasta;09 Mar 2026 10:05:22;44;111;13;25;1;6;0;1
Total;Total;Total;Total;Total;Total;1,737;9,366;374;453;122;341;47;33
