Data Peserta Didik Kec. Plaju - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
53;SD YP INDRA PALEMBANG;10609474;SD;Swasta;03 Mar 2026 08:00:54;28;199;9;8;3;12;1;1
54;SMP NEGERI 20 PALEMBANG;10603694;SMP;Negeri;12 Mar 2026 13:55:31;63;1,034;33;57;12;17;2;1
55;SMP NEGERI 24 PALEMBANG;10603690;SMP;Negeri;13 Mar 2026 11:50:17;99;934;30;47;12;26;2;1
56;SMP NEGERI 56 PALEMBANG;69857924;SMP;Negeri;06 Mar 2026 08:17:01;127;623;21;34;5;12;1;1
57;SMP BUDI UTAMA PALEMBANG;10609506;SMP;Swasta;04 Mar 2026 14:05:57;38;101;4;10;1;9;0;1
58;SMP FITRA ABDI PALEMBANG;10609511;SMP;Swasta;05 Mar 2026 08:41:56;31;387;13;11;3;13;2;1
59;SMP IT SALSABILA;70004085;SMP;Swasta;23 Feb 2026 08:31:31;55;98;4;7;2;4;2;1
60;SMP MUHAMMADIYAH 03 PALEMBANG;10609542;SMP;Swasta;07 Mar 2026 08:51:13;26;87;3;8;1;6;1;1
61;SMP PATRA MANDIRI 01 PALEMBANG;10609611;SMP;Swasta;06 Mar 2026 13:14:19;40;115;4;14;2;4;2;1
62;SMP PATRA MANDIRI 02 PALEMBANG;10609610;SMP;Swasta;04 Mar 2026 12:07:55;40;95;4;9;5;6;2;1
63;SMP SEJAHTERA PALEMBANG;10609579;SMP;Swasta;-;13;32;3;8;5;3;1;1
64;SMP SETIA DARMA YPGR PALEMBANG;10609580;SMP;Swasta;26 Feb 2026 09:44:34;38;366;13;21;5;16;2;1
65;SMP SHAILENDRA PALEMBANG;10609582;SMP;Swasta;07 Mar 2026 10:32:04;53;109;4;6;1;6;3;1
66;SMP SRIWIJAYA PALEMBANG;10609586;SMP;Swasta;-;20;102;4;5;3;7;1;1
67;SMP XAVERIUS 05 PALEMBANG;10609603;SMP;Swasta;07 Mar 2026 20:52:09;19;32;3;6;2;3;2;1
68;SMP YLPP PLAJU PALEMBANG;10609612;SMP;Swasta;04 Mar 2026 09:41:11;21;77;3;4;2;6;1;1
69;SMP YP HARAPAN PALEMBANG;10609613;SMP;Swasta;-;0;0;0;0;0;3;0;1
70;SMA NEGERI 04 PALEMBANG;10603864;SMA;Negeri;03 Mar 2026 09:10:43;191;1,032;30;60;23;30;9;1
71;SMA FITRA ABDI PALEMBANG;10609640;SMA;Swasta;07 Mar 2026 10:10:45;74;147;5;11;4;6;2;1
72;SMA MUHAMMADIYAH 04 PALEMBANG;10609661;SMA;Swasta;03 Feb 2026 15:33:47;10;42;3;9;2;7;3;1
73;SMA PATRA MANDIRI 01 PALEMBANG;10609710;SMA;Swasta;05 Mar 2026 08:44:11;71;182;9;25;4;21;6;1
74;SMA PATRA MANDIRI 02 PALEMBANG;10609711;SMA;Swasta;11 Mar 2026 10:06:34;47;55;3;8;6;8;5;1
75;SMA SEJAHTERA PALEMBANG;10609686;SMA;Swasta;07 Mar 2026 18:04:43;39;55;3;4;2;3;0;0
76;SMA SETIA DARMA PALEMBANG;10609718;SMA;Swasta;11 Mar 2026 11:45:54;43;262;9;20;2;15;2;1
77;SMA SHAILENDRA PALEMBANG;10609687;SMA;Swasta;05 Mar 2026 10:49:15;74;136;4;10;3;9;3;1
78;SMK MUHAMMADIYAH 04 PALEMBANG;69758116;SMK;Swasta;11 Mar 2026 08:45:05;73;170;9;10;3;9;1;1
79;SMK PELAYARAN MAKARYA PALEMBANG;10603719;SMK;Swasta;-;10;20;3;4;1;6;2;1
80;SMK PELAYARAN PANGGALI NUSANTARA PALEMBANG;10609738;SMK;Swasta;05 Mar 2026 21:23:26;10;74;4;4;2;4;1;1
81;SMK PEMBANGUNAN YPT PALEMBANG;10603718;SMK;Swasta;05 Mar 2026 13:19:06;54;565;24;46;11;32;1;1
82;SMK SETIA DARMA YPGR PALEMBANG;10603674;SMK;Swasta;06 Mar 2026 09:03:38;56;816;23;35;2;28;1;1
83;SMK SHAILENDRA PALEMBANG;69965174;SMK;Swasta;03 Mar 2026 09:01:30;53;380;13;10;3;8;7;1
84;PKBM NUR BINA UTAMA;P2966337;PKBM;Swasta;18 Feb 2026 07:09:28;18;74;2;11;2;7;0;1
Total;Total;Total;Total;Total;Total;2,66;19,276;742;1,055;246;687;83;57
