Data Guru Kec. Kemuning - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
1;TK NEGERI PEMBINA 05 PALEMBANG;70003139;TK;Negeri;13 Mar 2026 11:09:42;21;70;4;5;2;4;0;0
2;TK AISYIYAH 4 PALEMBANG;10644209;TK;Swasta;10 Mar 2026 10:03:40;37;166;13;21;2;16;0;1
3;TK AL-FURQON PALEMBANG;10647149;TK;Swasta;27 Jan 2026 12:20:18;30;88;6;10;3;8;0;1
4;TK AMALIYAH PALEMBANG;10644210;TK;Swasta;03 Mar 2026 07:44:53;7;45;3;2;1;3;0;1
5;TK AMIRA;69933027;TK;Swasta;06 Mar 2026 20:45:47;6;11;2;3;2;3;0;0
6;TK ANUGERAH INDAH;69899604;TK;Swasta;22 Jan 2026 08:45:24;9;32;2;2;3;3;0;0
7;TK AR-ROHMAN;70004009;TK;Swasta;08 Mar 2026 23:45:07;9;32;2;2;2;2;0;0
8;TK AZ-ZAHIRAH PALEMBANG;10647984;TK;Swasta;29 Jan 2026 22:59:03;6;23;2;2;2;2;0;0
9;TK BAPTIS;10644211;TK;Swasta;06 Mar 2026 10:32:13;27;99;6;10;1;6;0;1
10;TK CENDANA KIDS;70003237;TK;Swasta;21 Jan 2026 08:45:06;5;44;3;3;1;3;0;0
11;TK CHANDRA JAYA;10644212;TK;Swasta;29 Jan 2026 14:50:22;7;18;1;1;1;2;0;0
12;TK ISLAM AL-AZHAR CAIRO PALEMBANG INDONESIA;69965841;TK;Swasta;06 Mar 2026 13:17:48;16;97;4;6;2;5;0;0
13;TK KARTIKA II-4 PALEMBANG;10644216;TK;Swasta;13 Mar 2026 08:39:52;58;94;8;9;2;10;0;1
14;TK MAZAHRUL IMAN;10644218;TK;Swasta;29 Jan 2026 11:56:16;20;31;1;2;1;3;0;0
15;TK METHODIST 1;69726547;TK;Swasta;30 Jan 2026 14:16:42;7;23;2;1;1;2;0;0
16;TK NURUL IMAN;10644219;TK;Swasta;03 Mar 2026 21:26:52;5;43;3;3;2;3;0;0
17;TK NURUL INSAN;70011188;TK;Swasta;09 Feb 2026 23:22:54;20;75;6;6;1;6;0;0
18;TK NUSA INDAH 3 PALEMBANG;10644582;TK;Swasta;03 Mar 2026 15:38:42;9;27;2;2;1;2;0;0
19;TK TRISULA PERWARI;10644221;TK;Swasta;-;3;10;1;1;2;1;0;0
20;KB AL - AMIN KIDS;69964232;KB;Swasta;-;5;22;2;1;1;3;0;0
21;KB Al-Ikhwan;69773156;KB;Swasta;06 Feb 2026 08:51:12;5;24;2;2;2;6;0;0
22;KB Amalia;69773158;KB;Swasta;-;0;0;0;1;1;0;0;0
23;KB AZZAKIAH;69892887;KB;Swasta;27 Jan 2026 14:23:04;7;29;2;2;1;2;0;0
24;KB KAISAH;69932223;KB;Swasta;09 Feb 2026 07:22:49;20;41;2;1;1;2;0;0
25;KB LARASATI;69877598;KB;Swasta;23 Jan 2026 18:27:48;5;31;2;1;2;2;0;0
26;KB RAUDHATUZ ZAHRA;69996116;KB;Swasta;28 Jan 2026 09:05:00;22;39;2;1;2;2;0;0
27;KB TASYA CERIA;69876051;KB;Swasta;08 Mar 2026 18:18:10;4;25;2;2;3;1;0;0
28;SPS BINA BALITA;69876055;SPS;Swasta;-;3;18;2;2;3;2;0;0
29;SPS Bintang Kecil;69773269;SPS;Swasta;01 Mar 2026 02:33:26;6;45;2;1;2;2;0;0
30;SPS HARAPAN BANGSA;69858094;SPS;Swasta;-;0;0;0;0;0;0;0;0
31;SPS KURNIA ILAHI;69876067;SPS;Swasta;-;0;0;0;0;0;0;0;0
32;SPS Mentari Sriwijaya;69773268;SPS;Swasta;28 Feb 2026 21:58:35;7;37;2;1;1;3;0;0
33;SPS NURUL FITYAAN;69773271;SPS;Swasta;25 Jan 2026 20:51:22;14;31;2;2;1;2;0;0
34;SD NEGERI 156 PALEMBANG;10603672;SD;Negeri;11 Mar 2026 01:15:25;40;994;32;40;7;25;0;1
35;SD NEGERI 157 PALEMBANG;10603825;SD;Negeri;13 Mar 2026 08:19:51;48;739;25;33;8;23;1;1
36;SD NEGERI 158 PALEMBANG;10603824;SD;Negeri;11 Mar 2026 13:52:26;66;337;12;16;3;19;0;1
37;SD NEGERI 159 PALEMBANG;10603823;SD;Negeri;03 Mar 2026 15:38:31;54;274;12;15;4;16;0;0
38;SD NEGERI 160 PALEMBANG;10603822;SD;Negeri;06 Mar 2026 07:58:21;61;992;28;37;7;15;0;1
39;SD NEGERI 161 PALEMBANG;10603820;SD;Negeri;06 Mar 2026 10:08:48;16;458;15;14;2;7;0;1
40;SD NEGERI 162 PALEMBANG;10603819;SD;Negeri;03 Mar 2026 12:51:45;42;328;12;14;3;12;0;1
41;SD NEGERI 163 PALEMBANG;10603818;SD;Negeri;05 Mar 2026 07:15:39;40;567;20;26;3;17;0;1
42;SD NEGERI 164 PALEMBANG;10603817;SD;Negeri;11 Mar 2026 10:58:09;31;810;24;27;6;21;0;1
43;SD NEGERI 165 PALEMBANG;10603816;SD;Negeri;03 Mar 2026 09:15:32;68;343;12;15;2;9;0;1
44;SD NEGERI 166 PALEMBANG;10609407;SD;Negeri;12 Mar 2026 08:49:36;33;362;13;17;4;9;1;1
45;SD BAPTIS PALEMBANG;10603942;SD;Swasta;11 Mar 2026 11:56:35;123;716;27;48;6;30;2;1
46;SD DHARMA JAYA PALEMBANG;10603941;SD;Swasta;03 Mar 2026 07:55:47;17;85;6;7;0;7;1;1
47;SD ISLAM AL FURQON PALEMBANG;10644164;SD;Swasta;10 Mar 2026 13:39:43;94;805;29;62;7;29;3;1
48;SD ISLAM AL-AZHAR CAIRO PALEMBANG INDONESIA;69974761;SD;Swasta;06 Mar 2026 12:59:34;39;783;30;75;9;30;2;1
49;SD IT NURUL IMAN PALEMBANG;10603916;SD;Swasta;11 Feb 2026 13:31:46;43;234;12;15;7;12;0;1
50;SD KARTIKA II 02 PALEMBANG;10609443;SD;Swasta;01 Feb 2026 21:36:05;39;414;17;25;2;18;2;1
51;SD METHODIST 01 PALEMBANG;10603902;SD;Swasta;06 Mar 2026 14:15:33;39;428;16;17;2;16;1;1
52;SD MITRA PENABUR PALEMBANG;10647493;SD;Swasta;04 Mar 2026 10:27:31;54;195;11;17;5;12;2;1
53;SD MUHAMMADIYAH 06 PALEMBANG;10603921;SD;Swasta;13 Mar 2026 09:10:27;69;888;30;49;11;25;2;1
54;SD MUHAMMADIYAH 14 PALEMBANG;10603911;SD;Swasta;05 Mar 2026 08:10:15;55;771;29;43;11;30;2;1
55;SD NUSA INDAH;70004061;SD;Swasta;13 Mar 2026 12:14:57;20;40;3;4;2;3;1;1
56;SD TULUS BAKTI PALEMBANG;10603989;SD;Swasta;13 Mar 2026 07:23:01;22;71;6;8;2;6;0;0
57;SMP NEGERI 09 PALEMBANG;10603778;SMP;Negeri;06 Mar 2026 20:05:23;40;1,144;33;45;16;33;4;1
58;SMP NEGERI 10 PALEMBANG;10603687;SMP;Negeri;10 Mar 2026 10:53:14;77;1,175;32;52;17;32;2;1
59;SMP NEGERI 57 PALEMBANG;69857936;SMP;Negeri;05 Mar 2026 14:48:01;47;931;29;35;6;29;1;1
60;SMP BAPTIS PALEMBANG;10609496;SMP;Swasta;04 Mar 2026 09:49:40;9;50;3;9;2;3;2;1
61;SMP DHARMAJAYA PALEMBANG;10609509;SMP;Swasta;07 Mar 2026 11:21:48;15;40;3;3;2;6;1;1
62;SMP ISLAM AL-AZHAR CAIRO PALEMBANG INDONESIA;69965842;SMP;Swasta;13 Mar 2026 09:57:45;42;447;15;47;13;16;3;1
63;SMP KARYA IBU PALEMBANG;10609525;SMP;Swasta;05 Mar 2026 19:09:45;15;294;9;16;6;24;3;1
64;SMP METHODIST 01 PALEMBANG;10609536;SMP;Swasta;03 Mar 2026 11:25:33;18;261;9;12;3;13;3;1
65;SMP MUHAMMADIYAH 04 PALEMBANG;10609543;SMP;Swasta;22 Feb 2026 23:01:11;36;410;14;31;9;18;2;1
66;SMP MUHAMMADIYAH 10 PALEMBANG;10609540;SMP;Swasta;03 Mar 2026 18:00:16;26;33;3;8;3;4;1;1
67;SMP NURUL IMAN PALEMBANG;10609552;SMP;Swasta;06 Mar 2026 04:41:29;18;150;6;15;5;21;3;1
68;SMA NEGERI 03 PALEMBANG;10603844;SMA;Negeri;13 Mar 2026 11:19:55;152;1,475;38;75;23;38;6;1
69;SMA NEGERI 06 PALEMBANG;10603853;SMA;Negeri;12 Mar 2026 08:37:57;68;1,115;31;67;19;31;7;1
