Data Guru Kec. Kalidoni - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
1;TK ADINDA PALEMBANG;10644184;TK;Swasta;-;17;35;3;2;1;4;0;1
2;TK AISYIYAH 8 PALEMBANG;10644185;TK;Swasta;03 Mar 2026 09:21:36;12;90;6;6;1;6;0;0
3;TK AKAS (AKU ANAK SHALEH);70000989;TK;Swasta;-;4;18;2;2;2;2;0;0
4;TK AL HIKMAH 2 PALEMBANG;10647190;TK;Swasta;19 Feb 2026 21:15:32;13;55;3;3;0;4;0;0
5;TK AL-HUSNA PALEMBANG;10644186;TK;Swasta;-;2;4;1;1;1;2;0;0
6;TK ALAM TELAGA PALEMBANG;69900186;TK;Swasta;04 Mar 2026 10:56:59;7;19;1;1;1;2;0;0
7;TK ALIYATI PALEMBANG;10644187;TK;Swasta;03 Mar 2026 09:29:33;8;74;4;4;2;4;0;0
8;TK ALVINO PALEMBANG;69936574;TK;Swasta;05 Mar 2026 08:58:20;11;34;2;2;4;3;0;0
9;TK AN-NAJAH PALEMBANG;69972695;TK;Swasta;11 Feb 2026 23:01:14;23;47;3;3;2;3;0;0
10;TK AR-RIDHO PALEMBANG;10647022;TK;Swasta;02 Mar 2026 20:27:29;20;15;1;1;2;2;0;1
11;TK BINA BANGSA PALEMBANG;10647837;TK;Swasta;19 Jan 2026 20:48:13;11;39;3;2;2;3;0;1
12;TK DHARMA WANITA II PALEMBANG;10644188;TK;Swasta;02 Mar 2026 19:26:55;8;90;6;8;1;8;0;0
13;TK DHARMAWANITA III PALEMBANG;10644189;TK;Swasta;14 Feb 2026 09:34:57;15;26;2;2;3;3;0;0
14;TK DHARMAWANITA KECAMATAN;10644190;TK;Swasta;-;12;10;1;2;1;2;0;0
15;TK DITA WIJAYA PALEMBANG;10644191;TK;Swasta;07 Mar 2026 11:51:43;10;42;4;5;2;3;0;0
16;TK GADING BAROKAH;70030436;TK;Swasta;03 Mar 2026 06:42:01;9;17;2;3;1;2;0;0
17;TK GOLDEN KIDS PALEMBANG;69962482;TK;Swasta;06 Feb 2026 10:15:25;8;21;2;2;2;2;0;0
18;TK ISLAM DARUSSALAM PALEMBANG;10644193;TK;Swasta;03 Mar 2026 07:48:54;7;39;3;4;2;3;0;1
19;TK ISLAM TERPADU AL MUBAROK;70030455;TK;Swasta;22 Jan 2026 08:55:08;11;69;4;4;1;3;0;0
20;TK IT AZRI PALEMBANG;70009703;TK;Swasta;28 Feb 2026 12:16:23;12;87;4;4;2;5;0;0
21;TK IT CIPTA HARAPAN PALEMBANG;70030459;TK;Swasta;04 Mar 2026 17:56:27;13;56;3;5;1;3;0;0
22;TK IT TOPKIDS PRIMA INSANI PALEMBANG;10647679;TK;Swasta;03 Mar 2026 21:07:38;5;31;2;3;2;2;0;0
23;TK KENTEN PERMAI PALEMBANG;69876019;TK;Swasta;19 Jan 2026 20:23:54;9;66;4;6;1;4;0;0
24;TK KRISTEN IPEKA PALEMBANG II;70040610;TK;Swasta;03 Mar 2026 09:54:37;21;42;2;2;1;2;0;0
25;TK MUSTABAQUL KHOIR PALEMBANG;10644197;TK;Swasta;02 Mar 2026 11:10:50;8;15;1;1;2;2;0;1
26;TK NURHALIZA PALEMBANG;69992367;TK;Swasta;24 Jan 2026 21:23:53;18;12;1;1;2;2;0;0
27;TK NURUL HUDA;70030468;TK;Swasta;04 Mar 2026 19:10:24;9;37;2;2;2;4;0;0
28;TK NUSA INDAH 2 PALEMBANG;10644201;TK;Swasta;09 Mar 2026 16:58:59;13;33;2;2;1;4;0;1
29;TK PARAMOUNT SCHOOL PALEMBANG;10644203;TK;Swasta;03 Mar 2026 09:38:59;15;66;4;4;2;7;0;1
30;TK PERMATA CITRA PALEMBANG;10604067;TK;Swasta;06 Mar 2026 23:13:38;3;5;1;3;1;3;0;1
31;TK PESONA BUNDA PALEMBANG;69976837;TK;Swasta;04 Mar 2026 10:51:22;12;34;2;2;1;3;0;0
32;TK PUSRI PALEMBANG;10644208;TK;Swasta;29 Jan 2026 10:09:37;11;114;6;7;4;6;0;1
33;TK RAJAWALI;70038713;TK;Swasta;-;16;11;1;1;1;1;0;0
34;TK SUPER BRILLIANCE KIDS;69876026;TK;Swasta;03 Mar 2026 12:01:48;12;16;2;1;2;3;0;0
35;TK TAHFIDZ IBNU UMAR;70030317;TK;Swasta;03 Mar 2026 07:32:33;35;45;3;3;4;3;0;0
36;TK ZITARI AL- HAFIDZ;70030998;TK;Swasta;16 Jan 2026 14:01:54;10;42;2;2;2;2;0;0
37;KB AR-RAHMAH;69773193;KB;Swasta;-;5;6;1;1;1;3;0;0
38;KB BAROKAH;69958587;KB;Swasta;-;4;14;1;1;1;1;0;1
39;KB BHAKTI PERSADA;69773185;KB;Swasta;28 Jan 2026 21:24:59;15;40;3;3;1;3;0;0
40;KB BINTANG CEMERLANG;69947474;KB;Swasta;-;8;27;2;0;1;2;0;0
41;KB BINTANG KECIL;69773196;KB;Swasta;06 Feb 2026 14:47:59;3;16;2;0;1;2;0;1
42;KB DITA WIJAYA;69773184;KB;Swasta;07 Mar 2026 13:56:11;6;3;1;1;0;2;0;1
43;KB GADING BAROKAH;69990164;KB;Swasta;02 Feb 2026 12:52:31;10;13;1;2;1;2;0;0
44;KB IBNU UMAR PALEMBANG;70010526;KB;Swasta;-;28;3;1;1;1;1;0;0
45;KB INDO PERTIWI;70003233;KB;Swasta;28 Jan 2026 13:53:27;18;53;3;3;2;3;0;0
46;KB ISLAM FAZA;70003249;KB;Swasta;12 Feb 2026 08:16:13;16;23;2;3;2;2;0;0
47;KB ISLAM TERPADU ALMUBAROK;70000087;KB;Swasta;21 Jan 2026 09:14:01;10;36;3;3;1;3;0;0
48;KB ISLAM TERPADU IHSAN CENDIKIA;69981738;KB;Swasta;-;7;6;1;1;1;2;0;0
49;KB JAYA HENIDA;69773192;KB;Swasta;-;7;48;3;3;2;3;0;0
50;KB KALFIN;69876070;KB;Swasta;02 Feb 2026 17:07:39;14;22;1;2;2;2;0;0
51;KB KHOIRU UMMAH;69773173;KB;Swasta;11 Mar 2026 05:24:26;5;7;1;1;2;2;0;1
52;KB MIKAYLA;69989595;KB;Swasta;02 Feb 2026 16:59:51;4;25;2;2;1;2;0;0
53;KB PARAMOUNT;69773195;KB;Swasta;09 Feb 2026 15:32:37;10;23;1;1;2;2;0;1
54;KB PERMATA BUNDA;69773189;KB;Swasta;-;7;26;2;3;1;2;0;2
55;KB PERMATA HATI;69876058;KB;Swasta;-;8;32;2;4;1;3;0;0
56;KB RANIYAH;69891378;KB;Swasta;-;0;0;0;0;0;0;0;0
57;KB TERPADU ALAM TELAGA;69894379;KB;Swasta;21 Jan 2026 22:27:48;9;36;2;2;0;2;0;0
58;KB WINDA;69773194;KB;Swasta;-;7;14;2;1;1;2;0;1
59;SPS AN - NUUR;69958809;SPS;Swasta;-;13;28;2;2;1;2;0;0
60;SD NEGERI 167 PALEMBANG;10609408;SD;Negeri;05 Mar 2026 14:11:45;27;268;12;16;2;14;0;1
61;SD NEGERI 168 PALEMBANG;10603826;SD;Negeri;06 Mar 2026 08:33:42;43;395;15;20;5;11;0;1
62;SD NEGERI 169 PALEMBANG;10603827;SD;Negeri;12 Mar 2026 18:44:30;27;402;13;15;3;7;0;1
63;SD NEGERI 170 PALEMBANG;10603828;SD;Negeri;09 Mar 2026 08:44:43;56;417;14;18;3;9;0;1
64;SD NEGERI 171 PALEMBANG;10604252;SD;Negeri;04 Mar 2026 13:51:44;21;334;12;15;2;6;1;1
65;SD NEGERI 172 PALEMBANG;10604251;SD;Negeri;04 Mar 2026 08:44:54;34;86;6;10;0;6;0;0
66;SD NEGERI 173 PALEMBANG;10609409;SD;Negeri;05 Mar 2026 12:07:45;36;210;9;13;2;5;0;0
67;SD NEGERI 174 PALEMBANG;10609410;SD;Negeri;06 Mar 2026 20:41:16;32;307;12;16;3;5;0;1
68;SD NEGERI 175 PALEMBANG;10604236;SD;Negeri;09 Mar 2026 10:40:44;35;321;12;14;6;12;0;0
69;SD NEGERI 176 PALEMBANG;10604319;SD;Negeri;06 Mar 2026 08:35:20;48;820;27;37;5;18;1;1
70;SD NEGERI 177 PALEMBANG;10604330;SD;Negeri;09 Mar 2026 13:51:33;36;490;18;21;1;12;0;1
71;SD NEGERI 178 PALEMBANG;10609411;SD;Negeri;05 Mar 2026 12:16:34;28;322;13;16;2;11;0;0
72;SD NEGERI 179 PALEMBANG;10609412;SD;Negeri;13 Mar 2026 08:40:26;18;296;12;15;4;9;0;2
73;SD NEGERI 180 PALEMBANG;10609413;SD;Negeri;05 Mar 2026 13:16:57;49;396;14;18;3;8;0;0
74;SD NEGERI 181 PALEMBANG;10604329;SD;Negeri;11 Mar 2026 19:11:33;35;454;17;22;4;11;1;1
75;SD NEGERI 182 PALEMBANG;10604328;SD;Negeri;09 Mar 2026 10:32:13;29;513;20;26;2;12;2;1
76;SD NEGERI 183 PALEMBANG;10609414;SD;Negeri;11 Mar 2026 10:07:28;35;338;12;13;2;9;0;0
77;SD NEGERI 184 PALEMBANG;10604327;SD;Negeri;06 Mar 2026 07:31:43;35;804;24;34;2;22;0;1
78;SD NEGERI 185 PALEMBANG;10604326;SD;Negeri;10 Mar 2026 08:43:47;91;550;20;24;5;10;0;2
79;SD NEGERI 186 PALEMBANG;10604324;SD;Negeri;13 Mar 2026 03:20:00;66;566;19;24;3;6;0;1
80;SD NEGERI 187 PALEMBANG;10604323;SD;Negeri;04 Mar 2026 10:08:32;18;531;17;21;4;7;0;0
81;SD NEGERI 188 PALEMBANG;10609415;SD;Negeri;02 Mar 2026 22:21:16;43;392;14;16;3;8;0;2
82;SD NEGERI 189 PALEMBANG;10604322;SD;Negeri;10 Mar 2026 11:11:40;42;500;18;19;4;17;0;1
83;SD NEGERI 190 PALEMBANG;10609416;SD;Negeri;03 Mar 2026 12:26:08;45;556;19;23;4;20;1;1
84;SD NEGERI 191 PALEMBANG;10604321;SD;Negeri;12 Mar 2026 09:19:16;66;198;6;10;1;6;0;1
85;SD NEGERI 192 PALEMBANG;10604320;SD;Negeri;06 Mar 2026 19:32:12;29;97;6;7;3;6;0;0
86;SD NEGERI 193 PALEMBANG;10603807;SD;Negeri;11 Mar 2026 23:45:37;18;177;8;8;2;5;0;1
87;SD NEGERI 194 PALEMBANG;10604331;SD;Negeri;12 Mar 2026 09:24:05;10;63;6;7;1;5;0;1
88;SD INDO PERTIWI PALEMBANG;70031218;SD;Swasta;03 Mar 2026 09:23:24;24;99;5;6;2;8;0;2
89;SD ISLAM DARUSSALAM;10609879;SD;Swasta;03 Mar 2026 11:03:04;14;506;18;22;5;18;2;1
90;SD ISLAM FAZA;70000626;SD;Swasta;13 Mar 2026 06:38:03;49;249;12;18;3;12;0;0
91;SD ISLAM TERPADU AL MUBAROK;70011743;SD;Swasta;09 Mar 2026 08:37:26;12;143;7;7;2;7;0;0
92;SD IT AR RIDHO PALEMBANG;10646304;SD;Swasta;03 Mar 2026 07:57:54;34;146;6;13;4;15;3;1
93;SD IT PERMATA HATI;69944200;SD;Swasta;12 Mar 2026 08:22:24;22;146;7;11;5;7;1;1
94;SD IT PRIMA INSANI;69944718;SD;Swasta;11 Mar 2026 12:58:18;18;125;6;9;1;6;0;0
95;SD IT ROBBANI PALEMBANG;70034304;SD;Swasta;27 Feb 2026 05:14:11;33;35;2;4;1;4;0;0
96;SD MUHAMMADIYAH 04 PALEMBANG;10609451;SD;Swasta;06 Mar 2026 08:21:24;31;272;11;12;4;10;0;1
97;SD MY SCHOOL PALEMBANG;69726545;SD;Swasta;03 Mar 2026 09:31:30;7;28;6;8;1;6;2;1
98;SD PARAMOUNT PALEMBANG;10609462;SD;Swasta;11 Mar 2026 08:56:33;32;246;11;15;3;25;2;1
99;SD PLUS DITAWIJAYA PALEMBANG;10648288;SD;Swasta;11 Mar 2026 09:08:42;13;187;11;13;4;9;2;1
100;SD PUSRI PALEMBANG;10609463;SD;Swasta;07 Mar 2026 14:31:01;37;839;32;31;5;40;2;1
101;SD SEKOLAH QURANPRENEUR INDONESIA;70044519;SD;Swasta;24 Feb 2026 08:13:42;0;0;0;0;0;0;0;0
102;SMP NEGERI 21 PALEMBANG;10603693;SMP;Negeri;03 Mar 2026 08:18:00;81;919;27;33;9;25;1;1
103;SMP NEGERI 29 PALEMBANG;10603739;SMP;Negeri;04 Mar 2026 08:33:43;37;1;30;37;8;30;1;1
104;SMP NEGERI 34 PALEMBANG;10603737;SMP;Negeri;06 Mar 2026 18:07:12;104;814;25;33;9;23;1;1
105;SMP NEGERI 37 PALEMBANG;10603763;SMP;Negeri;03 Mar 2026 12:42:22;96;767;23;35;7;23;1;1
106;SMP NEGERI 38 PALEMBANG;10603735;SMP;Negeri;04 Mar 2026 08:47:41;53;764;23;30;8;22;2;1
107;SMP BINA CIPTA PALEMBANG;10609499;SMP;Swasta;09 Mar 2026 17:49:27;29;80;4;4;3;6;2;1
108;SMP DHARMA BHAKTI PALEMBANG;10609508;SMP;Swasta;07 Mar 2026 08:51:07;39;439;14;21;6;14;2;1
109;SMP ISLAM FAZA;69991800;SMP;Swasta;23 Feb 2026 07:39:01;23;34;3;8;6;3;0;0
110;SMP IT AR-RIDHO;69923464;SMP;Swasta;09 Feb 2026 11:18:42;23;22;3;2;1;3;1;1
111;SMP IT ROBBANI PALEMBANG;70041855;SMP;Swasta;04 Mar 2026 10:26:50;20;8;1;6;1;2;0;0
112;SMP KRISTEN IPEKA PALEMBANG;69970365;SMP;Swasta;06 Mar 2026 11:36:16;19;128;6;11;1;6;4;1
113;SMP MUHAMMADIYAH 09 PALEMBANG;10609548;SMP;Swasta;06 Mar 2026 15:01:25;71;144;6;2;2;6;1;0
114;SMP MY SCHOOL PALEMBANG;10648883;SMP;Swasta;-;8;6;3;4;5;3;2;1
115;SMP PARAMOUNT PALEMBANG;69755984;SMP;Swasta;03 Mar 2026 12:35:01;21;50;3;7;1;3;2;1
116;SMP PGRI 02 PALEMBANG;10609568;SMP;Swasta;07 Mar 2026 10:12:52;75;196;6;7;4;6;2;1
117;SMP PGRI 11 PALEMBANG;10609564;SMP;Swasta;05 Mar 2026 14:56:09;41;223;8;17;4;7;3;1
118;SMP PLUS DITA WIJAYA;70043650;SMP;Swasta;07 Mar 2026 13:36:17;9;2;2;2;1;3;0;0
119;SMP PRAMULA PALEMBANG;10609737;SMP;Swasta;01 Mar 2026 21:36:27;63;141;6;13;3;6;2;1
120;SMP PUSRI PALEMBANG;10609575;SMP;Swasta;09 Mar 2026 07:57:47;27;402;13;34;7;20;3;1
121;SMP SEKOLAH QURANPRENEUR INDONESIA;70044518;SMP;Swasta;03 Mar 2026 21:07:09;0;0;0;0;0;0;0;0
122;SMA NEGERI 07 PALEMBANG;10603863;SMA;Negeri;09 Mar 2026 09:38:24;89;985;25;56;12;23;4;1
123;SMA BINA CIPTA PALEMBANG;10609628;SMA;Swasta;07 Mar 2026 14:09:49;56;169;6;8;4;7;5;1
124;SMA DHARMA BHAKTI PALEMBANG;10609637;SMA;Swasta;10 Mar 2026 15:20:41;140;643;19;29;6;19;4;1
125;SMA KRISTEN IPEKA PALEMBANG;69972507;SMA;Swasta;06 Mar 2026 12:39:42;11;79;5;10;5;6;4;1
126;SMA PGRI 04 PALEMBANG;10609679;SMA;Swasta;05 Mar 2026 15:06:48;46;323;10;14;3;10;2;1
127;SMA PRAMULA PALEMBANG;10609683;SMA;Swasta;07 Mar 2026 10:21:07;64;199;6;12;3;6;2;1
128;SMA PUSRI PALEMBANG;10609714;SMA;Swasta;13 Mar 2026 08:33:10;24;517;16;29;5;20;5;1
129;SMK BINA CIPTA PALEMBANG;10603704;SMK;Swasta;09 Mar 2026 09:44:19;70;399;16;24;6;17;2;1
130;SMK FARMASI BINA MEDIKA PALEMBANG;69756887;SMK;Swasta;06 Mar 2026 19:57:50;10;143;5;13;2;5;3;1
131;SMK PGRI 02 PALEMBANG;10603701;SMK;Swasta;13 Mar 2026 16:17:10;64;1,24;40;38;23;17;2;1
132;SMK PGRI 03 PALEMBANG;69755982;SMK;Swasta;04 Mar 2026 11:57:14;55;304;9;13;4;9;2;1
133;SMK TAQWA PALEMBANG;10603682;SMK;Swasta;13 Mar 2026 14:38:21;22;43;3;4;3;5;1;1
134;PKBM AL MANSHURIN;P9998946;PKBM;Swasta;13 Mar 2026 16:30:51;0;0;0;0;0;0;0;0
135;PKBM ALAM TELAGA;P9970202;PKBM;Swasta;07 Feb 2026 20:28:13;17;293;11;5;2;7;0;0
136;PKBM ANANDA;P9926512;PKBM;Swasta;31 Jan 2026 20:35:31;21;112;6;1;1;2;0;0
137;PKBM DARUNUR AL MUSTHAFA;P9984796;PKBM;Swasta;28 Feb 2026 12:42:14;20;340;15;3;2;3;0;0
138;PKBM IBNU UMAR;P9998291;PKBM;Swasta;05 Mar 2026 10:33:33;34;79;6;5;4;6;0;0
139;PKBM KHOIRU UMMAH;P2966322;PKBM;Swasta;25 Feb 2026 05:02:11;30;167;12;10;2;6;0;1
140;PKBM SEKOJO;P9962874;PKBM;Swasta;13 Mar 2026 14:50:26;9;189;9;0;1;1;0;0
Total;Total;Total;Total;Total;Total;3,643;28,144;1,088;1,393;383;989;86;78
