Data Guru Kec. Ilir Barat II - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
1;TK DAHLIA PALEMBANG;10647237;TK;Swasta;04 Mar 2026 23:59:40;8;21;2;2;2;3;0;1
2;TK DHARMA WANITA PDAM PALEMBANG;10644556;TK;Swasta;31 Jan 2026 21:41:05;11;43;3;4;1;3;0;1
3;TK KARTIKA II-1 PALEMBANG;10644558;TK;Swasta;03 Mar 2026 11:52:11;38;88;6;6;1;6;0;0
4;TK KARTIKA II-3 PALEMBANG;10644559;TK;Swasta;03 Feb 2026 11:21:51;10;13;1;0;2;2;0;0
5;TK METHODIST 05 PALEMBANG;69773005;TK;Swasta;03 Mar 2026 08:31:09;14;60;4;4;2;6;0;0
6;TK PALM KIDS PALEMBANG;10645304;TK;Swasta;28 Jan 2026 15:18:20;5;22;2;2;3;5;0;1
7;TK PERTIWI 3 PALEMBANG;10644339;TK;Swasta;01 Mar 2026 21:32:04;19;61;5;5;1;5;0;0
8;TK SYAILENDRA PALEMBANG;69858019;TK;Swasta;03 Mar 2026 09:25:20;14;97;6;6;1;6;0;1
9;TK YAYASAN ISLAM TELADAN PALEMBANG;10644554;TK;Swasta;04 Mar 2026 09:37:53;19;27;2;2;2;2;0;1
10;TK YWKA PALEMBANG;69773017;TK;Swasta;04 Mar 2026 11:57:10;11;57;3;4;1;4;0;0
11;KB Anugrah;69773042;KB;Swasta;-;0;0;0;0;0;0;0;0
12;KB Cahaya Muslimat Nu 6;69773036;KB;Swasta;-;4;30;1;0;1;1;0;1
13;KB Dahlia;69773044;KB;Swasta;05 Mar 2026 00:27:54;10;11;1;1;2;3;0;1
14;KB Goldie Land Islamic Preschool;69773131;KB;Swasta;04 Mar 2026 10:23:39;16;28;2;1;2;4;0;1
15;KB Mutiara Arlis;69773041;KB;Swasta;27 Jan 2026 22:38:28;5;52;3;3;1;3;0;0
16;KB NURUL ILMI;70030361;KB;Swasta;-;0;0;0;0;0;0;0;0
17;KB NURUL JAMIK;69858038;KB;Swasta;-;0;0;0;0;0;0;0;0
18;KB Shandy;69773037;KB;Swasta;16 Jan 2026 16:16:14;5;51;1;0;1;1;0;0
19;KB Syailendra;69773045;KB;Swasta;23 Jan 2026 11:25:34;0;0;0;0;0;0;0;0
20;KB ZAYYAN;69930804;KB;Swasta;06 Feb 2026 11:21:30;11;19;1;1;3;4;0;0
21;KB. CHATYA MANIS;69858037;KB;Swasta;03 Mar 2026 00:45:44;3;46;2;2;4;3;0;0
22;TPA ZAHRIAH;69773240;TPA;Swasta;-;0;0;0;0;0;0;0;0
23;SPS Al Akbar;69773248;SPS;Swasta;27 Jan 2026 00:00:01;5;19;1;0;0;1;0;1
24;SPS Mawar Merah;69773249;SPS;Swasta;22 Jan 2026 19:16:30;7;31;2;2;2;2;0;0
25;SD NEGERI 030 PALEMBANG;10603469;SD;Negeri;10 Mar 2026 07:52:58;36;677;22;18;2;13;1;1
26;SD NEGERI 031 PALEMBANG;10603468;SD;Negeri;05 Mar 2026 10:25:31;43;253;11;13;5;12;0;1
27;SD NEGERI 032 PALEMBANG;10603467;SD;Negeri;06 Mar 2026 20:07:44;31;281;12;10;5;5;0;1
28;SD NEGERI 033 PALEMBANG;10603466;SD;Negeri;13 Mar 2026 08:20:15;50;853;26;29;2;18;1;1
29;SD NEGERI 034 PALEMBANG;10603465;SD;Negeri;05 Mar 2026 13:50:23;28;400;14;19;3;11;1;1
30;SD NEGERI 035 PALEMBANG;10603464;SD;Negeri;04 Mar 2026 11:32:50;41;957;31;34;8;16;1;1
31;SD NEGERI 036 PALEMBANG;10603475;SD;Negeri;10 Mar 2026 08:22:41;20;104;6;7;0;7;1;0
32;SD NEGERI 037 PALEMBANG;10603559;SD;Negeri;06 Mar 2026 12:30:54;35;198;8;10;2;6;1;0
33;SD NEGERI 038 PALEMBANG;10603542;SD;Negeri;10 Mar 2026 09:17:55;34;351;13;17;4;13;1;1
34;SD ADVENT I PALEMBANG;10609439;SD;Swasta;02 Mar 2026 09:01:51;16;55;6;2;1;6;2;1
35;SMP NEGERI 13 PALEMBANG;10603757;SMP;Negeri;07 Mar 2026 14:21:51;70;994;30;46;11;15;2;1
36;SMP NEGERI 43 PALEMBANG;10603769;SMP;Negeri;02 Mar 2026 23:41:05;40;693;21;32;8;21;1;1
37;SMP ADVENT PALEMBANG;10609484;SMP;Swasta;15 Feb 2026 15:37:30;20;29;3;2;1;3;2;2
38;SMP ISLAM AZ-ZAHRAH 01 PALEMBANG;10609491;SMP;Swasta;03 Mar 2026 09:10:43;26;282;10;25;7;11;2;1
39;SMP TELADAN PALEMBANG;10609591;SMP;Swasta;20 Feb 2026 13:31:40;11;54;3;5;2;3;1;1
40;SMP TRI DHARMA PALEMBANG;10609593;SMP;Swasta;03 Mar 2026 11:16:11;35;283;10;13;9;13;4;1
41;SMA AZ-ZAHRAH PALEMBANG;10609645;SMA;Swasta;10 Mar 2026 08:58:25;67;365;11;22;7;11;7;1
42;SMA SJAKHYAKIRTI PALEMBANG;10609691;SMA;Swasta;12 Mar 2026 16:39:00;245;369;13;23;8;19;4;1
43;SMA TELADAN PALEMBANG;10609695;SMA;Swasta;22 Jan 2026 12:23:03;28;49;3;6;0;3;2;1
44;SMA TRI DHARMA PALEMBANG;10609697;SMA;Swasta;09 Mar 2026 08:53:01;31;325;11;13;1;16;7;1
45;SMK SETIA DARMA 2 PALEMBANG;69964521;SMK;Swasta;08 Mar 2026 13:41:42;116;170;7;13;1;7;2;1
46;SMK SJAKHYAKIRTI PALEMBANG;69859654;SMK;Swasta;05 Mar 2026 08:29:19;37;205;6;16;3;6;1;1
47;SMK TRI DHARMA PALEMBANG;10609735;SMK;Swasta;06 Mar 2026 14:26:44;45;729;28;27;9;33;4;1
48;PKBM AL - AKBAR;P9948243;PKBM;Swasta;12 Mar 2026 10:18:47;11;192;7;2;1;3;0;1
49;PKBM AL-MARFUAH;P2966338;PKBM;Swasta;30 Jan 2026 14:29:11;55;82;7;4;1;7;1;1
