Data Peserta Didik Kec. Ilir Timur I - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
39;SD NEGERI 042 PALEMBANG;10603811;SD;Negeri;12 Mar 2026 11:09:59;56;345;13;18;2;9;0;1
40;SD NEGERI 043 PALEMBANG;10603537;SD;Negeri;09 Mar 2026 09:28:43;33;253;12;13;4;6;0;0
41;SD NEGERI 044 PALEMBANG;10603536;SD;Negeri;12 Mar 2026 07:23:30;41;472;20;24;3;18;0;1
42;SD NEGERI 045 PALEMBANG;10603535;SD;Negeri;10 Mar 2026 09:51:53;34;209;7;10;3;10;1;1
43;SD HOSANNA PALEMBANG;10603924;SD;Swasta;06 Mar 2026 09:53:23;27;78;6;9;4;6;4;2
44;SD IPEKA PALEMBANG;10603907;SD;Swasta;06 Mar 2026 16:11:30;11;376;14;23;3;16;2;1
45;SD MANGGALA;69960992;SD;Swasta;03 Mar 2026 08:00:39;16;145;8;13;2;8;1;1
46;SD METHODIST 02 PALEMBANG;10603901;SD;Swasta;03 Mar 2026 10:37:01;23;335;13;17;4;13;3;1
47;SD MUHAMMADIYAH 05 PALEMBANG;10603922;SD;Swasta;03 Mar 2026 07:21:38;14;200;9;10;2;9;1;1
48;SD ST AGATHA PALEMBANG;10603898;SD;Swasta;02 Mar 2026 10:57:48;45;171;9;13;2;10;3;1
49;SD SUMSEL JAYA PALEMBANG;10604009;SD;Swasta;-;22;65;6;7;3;6;1;1
50;SD TAMAN SISWA PALEMBANG;10603992;SD;Swasta;04 Mar 2026 14:31:24;85;107;6;9;4;6;1;2
51;SD XAVERIUS 01 PALEMBANG;10603988;SD;Swasta;11 Mar 2026 07:49:42;46;807;27;35;14;27;1;1
52;SD XAVERIUS 02 PALEMBANG;10603994;SD;Swasta;04 Mar 2026 06:57:24;25;608;20;30;16;24;2;1
53;SD XAVERIUS 05 PALEMBANG;10603985;SD;Swasta;06 Mar 2026 10:35:44;77;159;7;10;5;11;2;1
54;SMP NEGERI 03 PALEMBANG;10603775;SMP;Negeri;10 Mar 2026 11:37:12;42;979;31;51;20;40;2;1
55;SMP NEGERI 06 PALEMBANG;10603781;SMP;Negeri;05 Mar 2026 07:25:50;43;1,022;32;47;10;32;2;1
56;SMP BINA KARYA PALEMBANG;10609500;SMP;Swasta;-;39;24;3;6;1;5;2;1
57;SMP HOSANNA PALEMBANG;10609513;SMP;Swasta;-;0;0;0;0;0;5;0;1
58;SMP METHODIST 02 PALEMBANG;10609537;SMP;Swasta;06 Mar 2026 08:03:40;80;297;10;12;12;10;6;1
59;SMP MUHAMMADIYAH 02 PALEMBANG;10609541;SMP;Swasta;05 Mar 2026 11:43:59;30;43;3;6;5;4;2;1
60;SMP QURANIAH 01 PALEMBANG;10609576;SMP;Swasta;26 Feb 2026 09:52:01;48;224;8;15;4;12;0;1
61;SMP SUMSEL JAYA PALEMBANG;10609587;SMP;Swasta;05 Mar 2026 22:47:58;32;70;3;8;6;7;2;1
62;SMP TAMAN SISWA;10609588;SMP;Swasta;04 Mar 2026 20:19:15;17;100;4;12;4;6;2;1
63;SMP XAVERIUS 01 PALEMBANG;10609599;SMP;Swasta;04 Mar 2026 07:49:18;24;666;21;44;10;32;5;1
64;SMP XAVERIUS 06 PALEMBANG;10609604;SMP;Swasta;26 Feb 2026 10:49:06;17;200;8;17;8;24;3;1
65;SMP XAVERIUS MARIA PALEMBANG;10609606;SMP;Swasta;09 Mar 2026 13:06:18;35;400;14;23;11;17;4;1
66;SMA NEGERI 15 PALEMBANG;10603846;SMA;Negeri;06 Mar 2026 15:26:04;149;847;25;44;13;25;3;1
67;SMA BINA KARYA PALEMBANG;10609630;SMA;Swasta;-;43;14;3;5;2;9;1;1
68;SMA METHODIST 02 PALEMBANG;10609656;SMA;Swasta;02 Mar 2026 07:09:12;45;398;13;20;7;13;5;1
69;SMA QUR ANIYAH PALEMBANG;10609684;SMA;Swasta;12 Mar 2026 15:02:59;100;160;6;12;2;6;1;1
70;SMA SUMSEL JAYA PALEMBANG;10609690;SMA;Swasta;22 Jan 2026 08:03:34;45;139;6;12;3;6;3;1
71;SMA TAMAN SISWA PALEMBANG;10609693;SMA;Swasta;06 Mar 2026 08:56:11;95;98;5;17;2;9;4;2
72;SMA XAVERIUS 03 PALEMBANG;10609706;SMA;Swasta;06 Mar 2026 14:54:11;31;682;22;41;12;24;5;1
73;SMK NEGERI 01 PALEMBANG;10603713;SMK;Negeri;07 Mar 2026 10:47:15;86;1,214;37;75;20;40;6;1
74;SMK NEGERI 02 PALEMBANG;10603711;SMK;Negeri;09 Mar 2026 12:16:24;150;2,389;73;181;40;51;8;1
75;SMK KESEHATAN ATHALLA PUTRA PALEMBANG;69772973;SMK;Swasta;12 Mar 2026 13:49:28;18;155;7;27;4;7;3;1
76;SMK METHODIST 02 PALEMBANG;69838800;SMK;Swasta;09 Mar 2026 09:19:41;31;278;9;14;4;9;5;1
77;SMK MUTIARA AZZAM PALEMBANG;10648174;SMK;Swasta;07 Mar 2026 12:50:20;23;52;6;6;2;6;3;1
78;SMK TAMAN SISWA 01 PALEMBANG;10603684;SMK;Swasta;12 Mar 2026 10:20:14;35;248;9;20;8;10;3;1
79;SMK TAMAN SISWA 02 PALEMBANG;10603683;SMK;Swasta;06 Mar 2026 07:48:49;30;162;8;16;9;14;5;1
80;PKBM HOMESCHOOLING HAPPY KIDS;P9970553;PKBM;Swasta;02 Feb 2026 23:59:35;9;7;3;4;2;4;0;0
81;PKBM TAMAN SISWA PALEMBANG;P9997336;PKBM;Swasta;-;0;0;0;0;0;0;0;0
Total;Total;Total;Total;Total;Total;2,395;17,802;674;1,139;341;755;110;57
