Data Peserta Didik Kec. Seberang Ulu II - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
46;SD NEGERI 098 PALEMBANG;10603547;SD;Negeri;12 Mar 2026 08:41:10;44;510;17;19;5;16;0;1
47;SD NEGERI 099 PALEMBANG;10603810;SD;Negeri;04 Mar 2026 11:39:56;40;365;16;21;5;9;0;1
48;SD NEGERI 100 PALEMBANG;10603532;SD;Negeri;04 Mar 2026 09:12:37;20;282;12;15;4;5;1;1
49;SD NEGERI 101 PALEMBANG;10603531;SD;Negeri;07 Mar 2026 10:25:02;58;314;12;20;5;10;0;1
50;SD NEGERI 102 PALEMBANG;10603530;SD;Negeri;05 Mar 2026 09:25:58;43;354;12;14;3;8;0;2
51;SD ISLAM TERPADU AULADI PALEMBANG;10647118;SD;Swasta;05 Mar 2026 13:36:57;34;483;22;38;14;22;2;1
52;SD IT ABI UMI;70038358;SD;Swasta;-;0;0;0;0;0;0;0;0
53;SD MUHAMMADIYAH 16 PALEMBANG;10603900;SD;Swasta;02 Mar 2026 21:35:17;20;304;11;14;6;6;1;1
54;SD MUHAMMADIYAH 17 PALEMBANG;10603993;SD;Swasta;06 Mar 2026 11:03:37;23;164;6;8;1;6;0;1
55;SD XAVERIUS 07 PALEMBANG;10603984;SD;Swasta;04 Mar 2026 08:14:45;6;63;6;7;4;6;2;1
56;SDI BAITUR RAHMAH;69992049;SD;Swasta;06 Mar 2026 03:33:08;7;293;11;16;4;12;1;1
57;SMP NEGERI 16 PALEMBANG;10603698;SMP;Negeri;06 Mar 2026 20:57:30;47;921;28;30;10;30;2;1
58;SMP NEGERI 30 PALEMBANG;10603767;SMP;Negeri;09 Mar 2026 09:35:58;75;881;27;34;11;25;1;1
59;SMP ASSANADIYAH PALEMBANG;10609490;SMP;Swasta;-;23;21;3;3;3;3;1;1
60;SMP AZHARYAH PALEMBANG;10609481;SMP;Swasta;05 Mar 2026 13:57:12;22;567;19;19;2;22;2;1
61;SMP AZZAHRO PALEMBANG;10609493;SMP;Swasta;07 Mar 2026 21:58:26;30;107;5;8;2;6;3;1
62;SMP BINA KARYA SU II PALEMBANG;10609501;SMP;Swasta;-;27;25;3;6;2;3;2;1
63;SMP DAARUL AITAM PALEMBANG;10609507;SMP;Swasta;12 Mar 2026 10:33:27;80;401;14;27;7;9;2;2
64;SMP INSAN CENDIKIA SRIWIJAYA PALEMBANG;10609518;SMP;Swasta;02 Mar 2026 20:40:32;19;67;3;7;3;3;1;1
65;SMP ISLAM TERPADU AL-AFIF PALEMBANG;69963953;SMP;Swasta;05 Mar 2026 11:38:39;14;36;3;7;4;3;0;1
66;SMP MUHAMMADIYAH 06 PALEMBNG;10609545;SMP;Swasta;05 Mar 2026 14:29:41;28;81;4;7;3;7;1;1
67;SMP SRIGUNA PALEMBANG;10609584;SMP;Swasta;23 Feb 2026 14:46:00;62;435;15;25;4;25;4;1
68;SMA NEGERI 08 PALEMBANG;10603855;SMA;Negeri;13 Mar 2026 09:08:22;93;1,073;31;60;24;30;7;1
69;SMA ASSANADIYAH PALEMBANG;10609623;SMA;Swasta;04 Mar 2026 13:34:40;6;60;4;7;1;7;4;1
70;SMA AZHARYAH PALEMBANG;10609624;SMA;Swasta;11 Feb 2026 10:08:15;36;366;10;10;2;10;3;1
71;SMA BINA KARYA PLAJU PALEMBANG;10609631;SMA;Swasta;-;19;37;3;1;1;3;2;1
72;SMA DAARUL AITAM PALEMBANG;10609636;SMA;Swasta;13 Mar 2026 08:38:37;40;186;6;16;3;6;2;1
73;SMA INSAN CENDIKIA SRIWIJAYA PALEMBANG;10609643;SMA;Swasta;06 Mar 2026 09:49:14;47;110;5;9;1;6;3;1
74;SMA MUHAMMADIYAH 03 PALEMBANG;10609660;SMA;Swasta;12 Mar 2026 08:41:08;14;51;3;10;3;7;2;1
75;SMA SRI GUNA PALEMBANG;10609688;SMA;Swasta;05 Mar 2026 15:00:19;56;787;23;14;2;25;7;1
76;SMK ASSANADIYAH;69897042;SMK;Swasta;05 Mar 2026 08:11:45;7;38;3;1;1;6;2;1
77;SMK AZZAHRO PALEMBANG;10648882;SMK;Swasta;10 Mar 2026 21:24:43;63;74;6;9;2;6;1;1
78;SMK HARAPAN KITA PALEMBANG;10603716;SMK;Swasta;-;0;0;0;0;0;0;0;0
79;SMK MADYATAMA PALEMBANG;10647495;SMK;Swasta;07 Mar 2026 09:16:48;40;462;14;21;3;19;3;1
80;SMK MUHAMMADIYAH 03 PALEMBANG;10603723;SMK;Swasta;09 Mar 2026 08:53:41;40;363;13;20;4;14;1;1
81;SMK YP GAJAH MADA PALEMBANG;10603675;SMK;Swasta;05 Mar 2026 00:43:49;85;981;32;37;11;20;3;1
82;PKBM AL-IZZIYAH;P2966336;PKBM;Swasta;01 Feb 2026 19:04:42;23;101;9;4;1;2;0;0
83;SLB C AUTIS PELITA HATI;69952506;SLB;Swasta;02 Mar 2026 19:37:09;17;22;10;6;1;6;0;1
Total;Total;Total;Total;Total;Total;1,958;15,359;603;788;239;553;67;51
