Data Guru Kec. Kalidoni - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
57;SD NEGERI 170 PALEMBANG;10603828;SD;Negeri;09 Mar 2026 08:44:43;36;454;15;19;4;9;0;1
58;SD NEGERI 171 PALEMBANG;10604252;SD;Negeri;04 Mar 2026 13:51:44;45;357;12;15;1;6;1;1
59;SD NEGERI 172 PALEMBANG;10604251;SD;Negeri;04 Mar 2026 08:44:54;52;107;6;10;1;6;0;0
60;SD NEGERI 173 PALEMBANG;10609409;SD;Negeri;05 Mar 2026 12:07:45;86;229;10;13;2;11;0;1
61;SD NEGERI 174 PALEMBANG;10609410;SD;Negeri;06 Mar 2026 20:41:16;102;283;11;13;5;5;0;1
62;SD NEGERI 175 PALEMBANG;10604236;SD;Negeri;09 Mar 2026 10:40:44;70;239;9;8;5;9;0;1
63;SD NEGERI 176 PALEMBANG;10604319;SD;Negeri;06 Mar 2026 08:35:20;194;874;27;33;5;19;1;1
64;SD NEGERI 177 PALEMBANG;10604330;SD;Negeri;09 Mar 2026 13:51:33;68;483;16;17;3;12;0;1
65;SD NEGERI 178 PALEMBANG;10609411;SD;Negeri;05 Mar 2026 12:16:34;52;208;9;8;2;6;0;1
66;SD NEGERI 179 PALEMBANG;10609412;SD;Negeri;13 Mar 2026 08:40:26;35;291;12;14;3;9;0;2
67;SD NEGERI 180 PALEMBANG;10609413;SD;Negeri;05 Mar 2026 13:16:57;70;397;14;18;4;7;0;0
68;SD NEGERI 181 PALEMBANG;10604329;SD;Negeri;11 Mar 2026 19:11:33;65;432;16;18;2;11;0;1
69;SD NEGERI 182 PALEMBANG;10604328;SD;Negeri;09 Mar 2026 10:32:13;30;514;18;22;4;12;0;1
70;SD NEGERI 183 PALEMBANG;10609414;SD;Negeri;11 Mar 2026 10:07:28;19;364;12;17;1;9;0;0
71;SD NEGERI 184 PALEMBANG;10604327;SD;Negeri;06 Mar 2026 07:31:43;52;858;24;25;4;22;0;1
72;SD NEGERI 185 PALEMBANG;10604326;SD;Negeri;10 Mar 2026 08:43:47;39;494;17;17;4;12;0;1
73;SD NEGERI 186 PALEMBANG;10604324;SD;Negeri;13 Mar 2026 03:20:00;92;560;18;16;3;6;1;1
74;SD NEGERI 187 PALEMBANG;10604323;SD;Negeri;04 Mar 2026 10:08:32;46;543;16;19;2;7;0;0
75;SD NEGERI 188 PALEMBANG;10609415;SD;Negeri;02 Mar 2026 22:21:16;20;273;10;11;3;10;0;2
76;SD NEGERI 189 PALEMBANG;10604322;SD;Negeri;10 Mar 2026 11:11:40;21;440;15;14;3;12;0;1
77;SD NEGERI 190 PALEMBANG;10609416;SD;Negeri;03 Mar 2026 12:26:08;38;553;19;23;2;20;1;1
78;SD NEGERI 191 PALEMBANG;10604321;SD;Negeri;12 Mar 2026 09:19:16;11;199;7;10;0;7;0;1
79;SD NEGERI 192 PALEMBANG;10604320;SD;Negeri;06 Mar 2026 19:32:12;21;113;6;7;4;6;0;0
80;SD NEGERI 193 PALEMBANG;10603807;SD;Negeri;11 Mar 2026 23:45:37;36;156;7;9;1;5;0;1
81;SD NEGERI 194 PALEMBANG;10604331;SD;Negeri;12 Mar 2026 09:24:05;45;67;6;7;1;5;0;1
82;SD ISLAM DARUSSALAM;10609879;SD;Swasta;03 Mar 2026 11:03:04;66;545;18;19;4;18;2;1
83;SD ISLAM FAZA;70000626;SD;Swasta;13 Mar 2026 06:38:03;72;173;8;4;1;8;0;0
84;SD IT AR RIDHO PALEMBANG;10646304;SD;Swasta;03 Mar 2026 07:57:54;147;190;10;19;5;15;3;1
85;SD IT PERMATA HATI;69944200;SD;Swasta;12 Mar 2026 08:22:24;21;141;7;12;4;8;0;2
86;SD IT PRIMA INSANI;69944718;SD;Swasta;11 Mar 2026 12:58:18;15;117;6;7;1;8;0;1
87;SD MUHAMMADIYAH 04 PALEMBANG;10609451;SD;Swasta;06 Mar 2026 08:21:24;67;269;11;12;3;11;1;1
88;SD MY SCHOOL PALEMBANG;69726545;SD;Swasta;03 Mar 2026 09:31:30;26;65;6;8;2;6;2;1
89;SD PARAMOUNT PALEMBANG;10609462;SD;Swasta;11 Mar 2026 08:56:33;43;324;14;26;2;25;2;1
90;SD PLUS DITAWIJAYA PALEMBANG;10648288;SD;Swasta;11 Mar 2026 09:08:42;29;156;8;13;3;9;2;1
91;SD PUSRI PALEMBANG;10609463;SD;Swasta;07 Mar 2026 14:31:01;38;670;26;40;4;40;2;1
92;SMP NEGERI 21 PALEMBANG;10603693;SMP;Negeri;03 Mar 2026 08:18:00;77;822;26;36;8;26;1;1
93;SMP NEGERI 29 PALEMBANG;10603739;SMP;Negeri;04 Mar 2026 08:33:43;22;956;30;46;7;30;1;1
94;SMP NEGERI 34 PALEMBANG;10603737;SMP;Negeri;06 Mar 2026 18:07:12;118;850;27;37;9;27;1;1
95;SMP NEGERI 37 PALEMBANG;10603763;SMP;Negeri;03 Mar 2026 12:42:22;37;806;26;39;9;26;1;1
96;SMP NEGERI 38 PALEMBANG;10603735;SMP;Negeri;04 Mar 2026 08:47:41;42;652;21;43;7;21;1;1
97;SMP BAKTI IBU 33 PALEMBANG;10609495;SMP;Swasta;-;18;13;2;1;2;3;2;1
98;SMP BINA CIPTA PALEMBANG;10609499;SMP;Swasta;09 Mar 2026 17:49:27;117;120;5;6;2;6;2;1
99;SMP DHARMA BHAKTI PALEMBANG;10609508;SMP;Swasta;07 Mar 2026 08:51:07;67;400;13;17;3;14;2;1
100;SMP ISLAM FAZA;69991800;SMP;Swasta;23 Feb 2026 07:39:01;21;45;3;5;7;3;0;0
101;SMP IT AR-RIDHO;69923464;SMP;Swasta;09 Feb 2026 11:18:42;35;51;3;3;2;3;1;1
102;SMP KRISTEN IPEKA PALEMBANG;69970365;SMP;Swasta;06 Mar 2026 11:36:16;19;169;6;11;1;6;4;1
103;SMP MY SCHOOL PALEMBANG;10648883;SMP;Swasta;-;2;5;2;1;5;3;2;1
104;SMP PARAMOUNT PALEMBANG;69755984;SMP;Swasta;03 Mar 2026 12:35:01;10;61;3;3;1;3;2;1
105;SMP PGRI 02 PALEMBANG;10609568;SMP;Swasta;07 Mar 2026 10:12:52;105;173;6;9;4;6;2;1
106;SMP PGRI 11 PALEMBANG;10609564;SMP;Swasta;05 Mar 2026 14:56:09;93;460;15;23;4;8;3;1
107;SMP PRAMULA PALEMBANG;10609737;SMP;Swasta;01 Mar 2026 21:36:27;108;160;6;11;3;6;2;1
108;SMP PUSRI PALEMBANG;10609575;SMP;Swasta;09 Mar 2026 07:57:47;25;468;15;35;7;20;3;1
109;SMP YASOS PALEMBANG;10609608;SMP;Swasta;-;9;7;1;1;1;5;0;1
110;SMA NEGERI 07 PALEMBANG;10603863;SMA;Negeri;09 Mar 2026 09:38:24;178;885;24;45;10;23;4;1
111;SMA BINA CIPTA PALEMBANG;10609628;SMA;Swasta;07 Mar 2026 14:09:49;25;194;8;14;3;50;5;1
112;SMA DARMA BHAKTI PALEMBANG;10609637;SMA;Swasta;10 Mar 2026 15:20:41;59;511;15;15;2;15;2;1
113;SMA KRISTEN IPEKA PALEMBANG;69972507;SMA;Swasta;06 Mar 2026 12:39:42;12;92;6;6;3;6;4;1
114;SMA PGRI 04 PALEMBANG;10609679;SMA;Swasta;05 Mar 2026 15:06:48;41;296;9;19;4;9;2;1
115;SMA PRAMULA PALEMBANG;10609683;SMA;Swasta;07 Mar 2026 10:21:07;68;156;6;8;3;6;2;1
116;SMA PUSRI PALEMBANG;10609714;SMA;Swasta;13 Mar 2026 08:33:10;39;393;14;26;9;20;5;1
117;SMK BINA CIPTA PALEMBANG;10603704;SMK;Swasta;09 Mar 2026 09:44:19;106;328;15;24;2;15;3;1
118;SMK FARMASI BINA MEDIKA PALEMBANG;69756887;SMK;Swasta;06 Mar 2026 19:57:50;40;130;4;9;2;5;3;1
119;SMK PGRI 02 PALEMBANG;10603701;SMK;Swasta;13 Mar 2026 16:17:10;104;1,375;44;48;13;24;5;1
120;SMK PGRI 03 PALEMBANG;69755982;SMK;Swasta;04 Mar 2026 11:57:14;145;253;8;3;2;9;2;1
121;SMK TAQWA PALEMBANG;10603682;SMK;Swasta;13 Mar 2026 14:38:21;68;79;4;5;3;5;0;1
122;PKBM ALAM TELAGA;P9970202;PKBM;Swasta;07 Feb 2026 20:28:13;33;297;4;5;1;5;0;0
123;PKBM ANANDA;P9926512;PKBM;Swasta;31 Jan 2026 20:35:31;20;40;6;6;1;2;0;0
124;PKBM DARUNUR AL MUSTHAFA;P9984796;PKBM;Swasta;28 Feb 2026 12:42:14;0;0;0;2;2;0;0;0
125;PKBM KHOIRU UMMAH;P2966322;PKBM;Swasta;25 Feb 2026 05:02:11;59;177;9;12;2;6;0;1
126;PKBM SEKOJO;P9962874;PKBM;Swasta;13 Mar 2026 14:50:26;45;78;7;3;2;1;0;0
Total;Total;Total;Total;Total;Total;4,465;26,349;987;1,302;321;984;85;83
