Data Guru Kec. Gandus - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
22;KB NABILA;69960165;KB;Swasta;-;8;34;2;2;1;2;0;1
23;KB SAHABAT;69975277;KB;Swasta;04 Mar 2026 05:58:31;16;28;1;1;2;2;0;0
24;KB SMILE KIDS;69773050;KB;Swasta;02 Mar 2026 17:33:00;6;58;4;3;1;4;0;0
25;KB SUBAIDAH;70004037;KB;Swasta;-;2;22;2;1;2;2;0;0
26;KB TAHFIDZ KIAI MAROGAN;69972694;KB;Swasta;-;0;0;0;0;0;0;0;0
27;KB ZAHRA;69773047;KB;Swasta;28 Jan 2026 20:00:58;1;35;2;1;2;2;0;1
28;KB. BUNGA BANGSA;69858044;KB;Swasta;-;0;0;0;0;0;2;0;0
29;KB.GRIYA ASRI;69858040;KB;Swasta;-;4;14;1;0;1;2;0;0
30;PAUD AL - MASTUROH;69959260;KB;Swasta;26 Jan 2026 19:23:57;38;42;2;1;2;1;0;0
31;PAUD ANAK BANGSA;69773056;KB;Swasta;31 Jan 2026 22:07:07;7;64;3;3;1;3;0;1
32;PAUD DANISHA;69958806;KB;Swasta;25 Jan 2026 15:29:13;26;30;2;1;1;2;0;0
33;PAUD MUTIARA HATI;69876037;KB;Swasta;09 Feb 2026 22:25:21;4;64;2;5;1;2;0;0
34;PAUD NURUL IMAN;69858043;KB;Swasta;04 Feb 2026 19:49:41;4;20;2;2;2;2;0;0
35;PAUD PERMATA INSANI;69929735;KB;Swasta;-;0;0;0;0;0;2;0;0
36;PAUD TAMAN ASRI;69931560;KB;Swasta;-;13;32;2;2;0;2;0;0
37;BUNDA RIZKY SCHOOL;69858087;SPS;Swasta;-;5;17;2;2;1;2;0;0
38;PAUD TAAM KOMALA;69876060;SPS;Swasta;-;3;4;1;1;2;2;1;0
39;SPS MAHKOTA DEWA;69858086;SPS;Swasta;19 Feb 2026 13:25:57;3;32;2;2;1;2;0;0
40;SD NEGERI 142 PALEMBANG;10603528;SD;Negeri;03 Mar 2026 08:57:35;47;322;12;15;2;7;0;1
41;SD NEGERI 143 PALEMBANG;10603527;SD;Negeri;06 Mar 2026 10:56:17;79;813;24;28;6;22;0;1
42;SD NEGERI 144 PALEMBANG;10604243;SD;Negeri;10 Mar 2026 13:24:17;68;786;24;27;2;14;0;1
43;SD NEGERI 145 PALEMBANG;10603526;SD;Negeri;10 Mar 2026 12:10:19;64;147;6;9;1;5;0;1
44;SD NEGERI 146 PALEMBANG;10603525;SD;Negeri;05 Mar 2026 12:09:46;33;415;13;15;4;13;0;1
45;SD NEGERI 147 PALEMBANG;10603524;SD;Negeri;07 Mar 2026 11:59:55;43;339;11;15;2;5;0;0
46;SD NEGERI 148 PALEMBANG;10603523;SD;Negeri;10 Mar 2026 08:37:53;101;461;16;20;2;8;0;1
47;SD NEGERI 149 PALEMBANG;10603522;SD;Negeri;13 Mar 2026 13:05:09;54;718;24;28;7;10;0;0
48;SD NEGERI 150 PALEMBANG;10603521;SD;Negeri;08 Mar 2026 10:14:28;40;468;15;20;2;12;0;1
49;SD NEGERI 151 PALEMBANG;10603520;SD;Negeri;04 Mar 2026 07:37:40;16;267;9;11;2;5;0;0
50;SD NEGERI 152 PALEMBANG;10604237;SD;Negeri;06 Mar 2026 22:44:39;29;72;6;8;1;6;0;1
51;SD NEGERI 153 PALEMBANG;10604249;SD;Negeri;12 Mar 2026 08:48:56;69;71;6;8;0;6;0;1
52;SD NEGERI 154 PALEMBANG;10603519;SD;Negeri;09 Mar 2026 14:29:09;26;95;6;9;1;6;0;1
53;SD NEGERI 155 PALEMBANG;10603504;SD;Negeri;13 Mar 2026 01:21:18;48;190;10;10;2;6;0;0
54;SD ISLAM TERPADU AL HIDAYAH;70004143;SD;Swasta;03 Mar 2026 07:12:06;0;0;0;1;0;0;0;0
55;SD MUHAMMADIYAH 12 PALEMBANG;10609885;SD;Swasta;06 Mar 2026 09:58:07;14;304;10;14;2;10;0;0
56;SD TUNAS TELADAN PALEMBANG;69726543;SD;Swasta;07 Mar 2026 07:29:28;47;602;21;23;3;21;3;1
57;SMP NEGERI 05 PALEMBANG;10603742;SMP;Negeri;13 Mar 2026 08:01:06;143;659;21;33;9;21;2;1
58;SMP NEGERI 28 PALEMBANG;10603784;SMP;Negeri;20 Feb 2026 07:12:47;85;660;21;28;9;17;1;1
59;SMP NEGERI 32 PALEMBANG;10603765;SMP;Negeri;13 Mar 2026 09:42:25;50;550;17;26;9;17;1;1
60;SMP NEGERI 39 PALEMBANG;10603761;SMP;Negeri;03 Mar 2026 14:50:01;59;565;18;27;7;19;2;1
61;SMP NEGERI 47 PALEMBANG;10603730;SMP;Negeri;09 Mar 2026 13:01:56;87;741;21;35;6;21;1;1
62;SMP BINA LESTARI PALEMBANG;10609502;SMP;Swasta;07 Mar 2026 00:16:58;32;135;6;12;1;7;3;1
63;SMP DIPENOGORO PALEMBANG;10609510;SMP;Swasta;-;34;17;1;3;0;3;0;1
64;SMP TUNAS TELADAN;69985294;SMP;Swasta;12 Mar 2026 07:43:43;39;88;4;1;2;4;1;1
65;SMA NEGERI 12 PALEMBANG;10603848;SMA;Negeri;05 Mar 2026 13:53:34;95;612;18;37;6;20;3;1
66;SMA NEGERI 20 PALEMBANG;10603728;SMA;Negeri;09 Mar 2026 11:25:57;261;874;26;48;6;14;3;1
67;SMA BINA LESTARI PALEMBANG;10609632;SMA;Swasta;11 Mar 2026 10:52:39;51;195;6;7;1;6;6;1
68;SMA DIPONEGORO PALEMBANG;10609638;SMA;Swasta;09 Mar 2026 12:11:42;27;63;3;1;2;4;0;1
69;SMA MUHAMMADIYAH 08 PALEMBANG;10609665;SMA;Swasta;04 Mar 2026 08:50:40;46;198;7;11;3;9;0;1
70;PKBM GRIYA ASRI;P2966559;PKBM;Swasta;-;10;320;8;9;1;3;0;1
Total;Total;Total;Total;Total;Total;2,067;12,952;458;601;146;400;27;30
