Data Peserta Didik Kec. Kertapati - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
30;SD MUHAMMADIYAH 11 PALEMBANG;10603918;SD;Swasta;03 Mar 2026 08:40:29;14;159;6;6;2;6;0;2
31;SD MUHAMMADIYAH 13 PALEMBANG;10609915;SD;Swasta;25 Feb 2026 08:09:50;4;164;6;6;3;5;0;1
32;SD MUHAMMADIYAH 15 PALEMBANG;10609769;SD;Swasta;12 Mar 2026 07:17:12;14;148;6;5;2;7;1;1
33;SD PUJA HANDAYANI PALEMBANG;10609889;SD;Swasta;03 Mar 2026 09:56:09;20;197;9;7;3;9;1;1
34;SD YWKA PALEMBANG;10609895;SD;Swasta;03 Feb 2026 08:25:52;11;181;6;8;1;6;1;1
35;SMP NEGERI 12 PALEMBANG;10603688;SMP;Negeri;07 Mar 2026 06:48:38;109;779;27;57;8;27;2;1
36;SMP NEGERI 25 PALEMBANG;10603689;SMP;Negeri;12 Mar 2026 08:34:54;57;847;28;38;9;27;1;1
37;SMP NEGERI 36 PALEMBANG;10603764;SMP;Negeri;03 Mar 2026 21:05:44;36;898;30;50;9;20;2;1
38;SMP AL-HAMIDIYAH PALEMBANG;10609485;SMP;Swasta;04 Mar 2026 09:00:24;48;244;7;7;2;4;2;1
39;SMP BINA JAYA PALEMBANG;10609505;SMP;Swasta;12 Mar 2026 15:54:18;75;506;17;16;3;17;2;1
40;SMP IKHLASIYAH PALEMBANG;10609515;SMP;Swasta;04 Mar 2026 11:11:33;54;348;10;13;1;10;1;1
41;SMP KORPRI (WIDYA BAKTI) PALEMBANG;10609598;SMP;Swasta;02 Mar 2026 12:56:32;25;123;5;3;4;6;1;1
42;SMP MUHAMMADIYAH 08 PALEMBANG;10609547;SMP;Swasta;03 Mar 2026 10:39:30;36;237;10;5;1;10;1;1
43;SMP PEMBANGUNAN PALEMBANG;10609559;SMP;Swasta;05 Mar 2026 09:55:52;23;116;3;8;3;3;1;1
44;SMP PERINTIS PALEMBANG;10609561;SMP;Swasta;-;7;62;3;10;2;6;1;1
45;SMP PUJA HANDAYANI;10609574;SMP;Swasta;04 Mar 2026 10:30:26;15;60;3;6;3;3;1;1
46;SMP YWKA PALEMBANG;10609617;SMP;Swasta;13 Mar 2026 06:05:38;24;481;15;23;6;15;2;1
47;SMA NEGERI 09 PALEMBANG;10603866;SMA;Negeri;07 Mar 2026 14:44:16;116;1,042;30;61;13;32;3;1
48;SMA BINA JAYA PALEMBANG;10609629;SMA;Swasta;11 Feb 2026 14:13:30;94;721;22;22;7;23;1;1
49;SMA INSANIYAH PALEMBANG;10609644;SMA;Swasta;-;0;0;0;0;0;3;1;1
50;SMA WIDYA BHAKTI PALEMBANG;10609702;SMA;Swasta;17 Feb 2026 13:50:15;20;88;3;12;2;5;3;1
51;SMA YWKA PALEMBANG;10609723;SMA;Swasta;12 Mar 2026 11:17:21;142;675;20;21;10;20;1;1
52;SMK BINA JAYA PALEMBANG;10603703;SMK;Swasta;11 Mar 2026 11:20:50;312;1,862;56;59;7;56;5;1
53;SMK YWKA PALEMBANG;69929355;SMK;Swasta;10 Mar 2026 07:21:04;53;321;11;17;8;11;2;1
Total;Total;Total;Total;Total;Total;2,092;18,951;656;885;194;572;40;46
