Data Guru Kec. Kalidoni - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
1;TK ADINDA PALEMBANG;10644184;TK;Swasta;-;51;33;3;2;1;4;0;1
2;TK AISYIYAH 8 PALEMBANG;10644185;TK;Swasta;03 Mar 2026 09:21:36;5;103;5;5;1;5;0;0
3;TK AKAS (AKU ANAK SHALEH);70000989;TK;Swasta;-;4;16;2;2;2;2;0;0
4;TK AL HIKMAH 2 PALEMBANG;10647190;TK;Swasta;19 Feb 2026 21:15:32;14;69;3;3;1;4;0;0
5;TK AL-HUSNA PALEMBANG;10644186;TK;Swasta;-;2;6;1;2;1;2;0;0
6;TK ALAM TELAGA PALEMBANG;69900186;TK;Swasta;04 Mar 2026 10:56:59;14;31;2;1;1;2;0;0
7;TK ALIYATI PALEMBANG;10644187;TK;Swasta;03 Mar 2026 09:29:33;6;76;3;3;2;4;0;0
8;TK ALVINO PALEMBANG;69936574;TK;Swasta;05 Mar 2026 08:58:20;11;39;3;3;3;3;0;0
9;TK AN-NAJAH PALEMBANG;69972695;TK;Swasta;11 Feb 2026 23:01:14;20;42;3;3;3;2;0;0
10;TK AR-RIDHO PALEMBANG;10647022;TK;Swasta;02 Mar 2026 20:27:29;18;15;1;1;2;2;0;1
11;TK BINA BANGSA PALEMBANG;10647837;TK;Swasta;19 Jan 2026 20:48:13;14;36;3;2;2;3;0;1
12;TK DHARMA WANITA II PALEMBANG;10644188;TK;Swasta;02 Mar 2026 19:26:55;10;73;5;8;1;8;0;0
13;TK DHARMAWANITA III PALEMBANG;10644189;TK;Swasta;14 Feb 2026 09:34:57;18;41;3;3;1;3;0;0
14;TK DHARMAWANITA KECAMATAN;10644190;TK;Swasta;-;2;9;1;1;1;2;0;0
15;TK DITA WIJAYA PALEMBANG;10644191;TK;Swasta;07 Mar 2026 11:51:43;15;45;3;4;2;3;0;0
16;TK GADING BAROKAH;70030436;TK;Swasta;03 Mar 2026 06:42:01;12;17;1;1;0;2;0;0
17;TK GOLDEN KIDS PALEMBANG;69962482;TK;Swasta;06 Feb 2026 10:15:25;6;20;1;1;1;1;0;0
18;TK ISLAM DARUSSALAM PALEMBANG;10644193;TK;Swasta;03 Mar 2026 07:48:54;6;48;3;4;2;3;0;1
19;TK ISLAM TERPADU AL MUBAROK;70030455;TK;Swasta;22 Jan 2026 08:55:08;9;62;3;4;1;3;0;0
20;TK IT AZRI PALEMBANG;70009703;TK;Swasta;28 Feb 2026 12:16:23;5;103;3;3;1;6;0;0
21;TK IT CIPTA HARAPAN PALEMBANG;70030459;TK;Swasta;04 Mar 2026 17:56:27;28;46;3;5;1;3;0;0
22;TK IT TOPKIDS PRIMA INSANI PALEMBANG;10647679;TK;Swasta;03 Mar 2026 21:07:38;2;27;2;5;1;2;0;0
23;TK KENTEN PERMAI PALEMBANG;69876019;TK;Swasta;19 Jan 2026 20:23:54;8;90;4;7;1;4;0;0
24;TK MUSTABAQUL KHOIR PALEMBANG;10644197;TK;Swasta;02 Mar 2026 11:10:50;7;21;1;1;1;2;0;1
