Data Guru Kec. Jakabaring - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
1;TK NEGERI PEMBINA 02 PALEMBANG;10644338;TK;Negeri;06 Mar 2026 08:49:39;26;157;10;10;1;5;0;0
2;TK AISYIYAH 20 PALEMBANG;10647706;TK;Swasta;-;0;0;0;0;0;0;0;0
3;TK ALAM PALEMBANG;69958449;TK;Swasta;05 Mar 2026 11:41:51;10;17;2;2;2;2;0;1
4;TK ANNISA;70038714;TK;Swasta;09 Feb 2026 17:40:21;0;0;0;2;1;0;0;0
5;TK AYU;10644614;TK;Swasta;05 Mar 2026 08:33:12;25;30;3;3;1;3;0;0
6;TK BINA CITRA SEJATI;10644204;TK;Swasta;31 Jan 2026 13:57:28;34;18;1;2;1;3;0;0
7;TK BODHI;10644341;TK;Swasta;23 Feb 2026 12:57:56;14;19;1;1;1;1;0;0
8;TK IDILLIA;69975272;TK;Swasta;24 Jan 2026 15:53:54;9;36;3;3;1;3;0;0
9;TK ISLAM AL-AZHAR SRIWIJAYA;69877594;TK;Swasta;04 Mar 2026 08:49:28;40;22;2;6;1;3;0;0
10;TK IT AL FARABI;69960158;TK;Swasta;29 Jan 2026 22:39:08;8;18;1;3;1;2;0;0
11;TK KASIH IBU;70030350;TK;Swasta;05 Mar 2026 07:04:36;20;37;2;1;4;2;0;0
12;TK KEMALA BHAYANGKARI 4 PALEMBANG;10644398;TK;Swasta;04 Mar 2026 11:49:51;21;52;3;3;1;3;0;1
13;TK KHALIFAH 27;69935524;TK;Swasta;03 Mar 2026 10:53:34;37;87;5;5;2;9;0;1
14;TK MANDIRI;69876021;TK;Swasta;02 Feb 2026 19:37:29;14;19;2;1;1;2;0;0
15;TK NADIRA;10647173;TK;Swasta;03 Mar 2026 07:44:13;13;67;3;3;1;4;0;1
16;TK ORANGE ISLAMIC SCHOOL;70013348;TK;Swasta;03 Mar 2026 10:22:51;68;57;3;3;1;3;0;0
17;TK PELANGI HARAPAN IBU;70040234;TK;Swasta;01 Mar 2026 02:05:17;27;29;1;1;3;1;0;0
18;TK PERTIWI 1 PALEMBANG;10647178;TK;Swasta;02 Mar 2026 10:23:04;17;20;2;3;1;2;0;0
19;TK RASYA;70030441;TK;Swasta;03 Mar 2026 16:16:30;10;42;2;1;2;2;0;0
20;KB INTAN;69933477;KB;Swasta;-;13;26;3;4;1;3;0;0
21;KB KARTINI;69773252;KB;Swasta;25 Jan 2026 12:50:48;8;35;2;2;1;2;0;0
22;KB MENTARI;69773074;KB;Swasta;16 Jan 2026 11:04:47;21;64;4;4;1;4;0;0
23;KB PELANGI;69773059;KB;Swasta;01 Mar 2026 02:34:16;12;8;1;1;2;2;0;0
24;KB PERMATA BUNDA;70040134;KB;Swasta;-;0;0;0;0;1;0;0;0
25;KB PRATIWI;69773075;KB;Swasta;14 Feb 2026 19:50:33;6;17;1;1;1;2;0;1
26;KB RAHMA;69876030;KB;Swasta;23 Jan 2026 13:25:04;13;96;4;2;1;2;0;0
27;KB TUNAS MELATI;69953005;KB;Swasta;24 Jan 2026 08:25:53;15;51;2;2;1;3;0;0
28;KB. KASIH IBU;69858045;KB;Swasta;05 Mar 2026 08:40:26;21;59;3;0;4;3;0;0
29;PAUD PELITA HATI;69933476;KB;Swasta;-;0;0;0;0;0;0;0;0
30;SPS TIANA SARI;69773256;SPS;Swasta;-;6;16;1;0;4;2;0;0
31;SD NEGERI 079 PALEMBANG;10603489;SD;Negeri;13 Mar 2026 09:55:53;82;1,157;37;48;10;18;0;1
32;SD NEGERI 080 PALEMBANG;10603491;SD;Negeri;11 Mar 2026 08:17:32;30;367;12;16;2;6;0;1
33;SD NEGERI 081 PALEMBANG;10603502;SD;Negeri;10 Mar 2026 07:59:36;107;1,122;36;47;6;28;2;1
34;SD NEGERI 082 PALEMBANG;10603501;SD;Negeri;04 Mar 2026 19:34:28;33;269;11;14;4;5;0;0
35;SD NEGERI 083 PALEMBANG;10603500;SD;Negeri;07 Mar 2026 00:32:19;290;743;24;32;6;11;0;1
36;SD NEGERI 084 PALEMBANG;10603498;SD;Negeri;13 Mar 2026 13:06:57;28;215;8;7;3;6;0;0
