Data Guru Kec. Kalidoni - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
18;TK ISLAM DARUSSALAM;10644193;TK;Swasta;03 Mar 2026 07:48:54;13;45;3;4;1;3;0;1
19;TK IT AZRI PALEMBANG;70009703;TK;Swasta;28 Feb 2026 12:16:23;36;85;4;6;1;4;0;0
20;TK IT TOPKIDS PRIMA INSANI PALEMBANG;10647679;TK;Swasta;03 Mar 2026 21:07:38;5;19;2;2;1;2;0;0
21;TK KENTEN PERMAI;69876019;TK;Swasta;19 Jan 2026 20:23:54;53;43;4;7;1;4;0;0
22;TK MUSTABAQUL KHOIR;10644197;TK;Swasta;02 Mar 2026 11:10:50;3;20;1;1;1;4;0;1
23;TK NURHALIZA;69992367;TK;Swasta;24 Jan 2026 21:23:53;16;27;1;1;2;1;0;0
24;TK NUSA INDAH 2;10644201;TK;Swasta;09 Mar 2026 16:58:59;4;31;2;2;1;4;0;1
25;TK PARAMOUNT SCHOOL PALEMBANG;10644203;TK;Swasta;03 Mar 2026 09:38:59;11;59;4;3;2;7;0;1
26;TK PERMATA CITRA PALEMBANG;10604067;TK;Swasta;06 Mar 2026 23:13:38;41;46;3;4;1;3;0;1
27;TK PESONA BUNDA;69976837;TK;Swasta;04 Mar 2026 10:51:22;10;24;2;3;1;3;0;0
28;TK PUSRI;10644208;TK;Swasta;29 Jan 2026 10:09:37;34;71;5;5;4;5;0;1
29;TK SUPER BRILLIANCE KIDS;69876026;TK;Swasta;03 Mar 2026 12:01:48;7;7;1;3;2;3;0;0
30;KB AR-RAHMAH;69773193;KB;Swasta;-;0;0;0;0;0;3;0;0
31;KB BAROKAH;69958587;KB;Swasta;-;4;19;1;1;1;1;0;1
32;KB BHAKTI PERSADA;69773185;KB;Swasta;28 Jan 2026 21:24:59;3;19;2;3;1;3;0;0
33;KB BINTANG CEMERLANG;69947474;KB;Swasta;-;9;27;1;0;1;2;0;0
34;KB BINTANG KECIL;69773196;KB;Swasta;06 Feb 2026 14:47:59;5;13;2;0;1;2;0;1
35;KB CEMPAKA;69914229;KB;Swasta;-;0;0;0;0;0;0;0;0
36;KB CIPTA HARAPAN;69986154;KB;Swasta;-;8;37;3;4;1;3;0;0
37;KB DARUSSALAM;69773187;KB;Swasta;-;14;15;1;1;1;2;0;1
38;KB DITA WIJAYA;69773184;KB;Swasta;07 Mar 2026 13:56:11;0;0;0;0;0;2;0;1
39;KB GADING BAROKAH;69990164;KB;Swasta;02 Feb 2026 12:52:31;12;24;2;3;1;2;0;0
40;KB IBNU UMAR PALEMBANG;70010526;KB;Swasta;-;15;55;4;4;6;4;0;0
41;KB INDO PERTIWI;70003233;KB;Swasta;28 Jan 2026 13:53:27;11;37;2;2;2;2;0;0
42;KB ISLAM FAZA;70003249;KB;Swasta;12 Feb 2026 08:16:13;14;19;2;3;3;2;0;0
43;KB ISLAM TERPADU ALMUBAROK;70000087;KB;Swasta;21 Jan 2026 09:14:01;9;58;3;3;2;5;0;0
44;KB ISLAM TERPADU IHSAN CENDIKIA;69981738;KB;Swasta;-;2;10;1;1;1;2;0;0
45;KB JAYA HENIDA;69773192;KB;Swasta;-;20;45;3;3;2;3;0;0
46;KB KALFIN;69876070;KB;Swasta;02 Feb 2026 17:07:39;17;14;1;1;2;2;0;0
47;KB KHOIRU UMMAH;69773173;KB;Swasta;11 Mar 2026 05:24:26;12;17;1;2;2;2;0;1
48;KB MIKAYLA;69989595;KB;Swasta;02 Feb 2026 16:59:51;2;28;2;2;0;2;0;0
49;KB PARAMOUNT;69773195;KB;Swasta;09 Feb 2026 15:32:37;7;10;1;0;1;2;0;1
50;KB PERMATA BUNDA;69773189;KB;Swasta;-;19;25;2;3;1;2;0;2
51;KB PERMATA HATI;69876058;KB;Swasta;-;6;17;1;4;1;3;0;0
52;KB RANIYAH;69891378;KB;Swasta;-;1;1;1;0;0;3;0;0
53;KB TERPADU ALAM TELAGA;69894379;KB;Swasta;21 Jan 2026 22:27:48;11;35;2;3;1;2;0;0
54;KB WINDA;69773194;KB;Swasta;-;1;21;2;2;1;2;0;1
55;SPS AN - NUUR;69958809;SPS;Swasta;-;8;22;2;2;1;2;0;0
56;SD NEGERI 167 PALEMBANG;10609408;SD;Negeri;05 Mar 2026 14:11:45;43;285;12;14;2;14;0;1
57;SD NEGERI 168 PALEMBANG;10603826;SD;Negeri;06 Mar 2026 08:33:42;63;415;15;20;5;11;0;1
58;SD NEGERI 169 PALEMBANG;10603827;SD;Negeri;12 Mar 2026 18:44:30;28;434;12;16;3;8;0;1
59;SD NEGERI 170 PALEMBANG;10603828;SD;Negeri;09 Mar 2026 08:44:43;35;431;14;17;5;9;0;1
60;SD NEGERI 171 PALEMBANG;10604252;SD;Negeri;04 Mar 2026 13:51:44;25;349;12;17;3;6;1;1
61;SD NEGERI 172 PALEMBANG;10604251;SD;Negeri;04 Mar 2026 08:44:54;44;81;6;7;0;6;0;0
62;SD NEGERI 173 PALEMBANG;10609409;SD;Negeri;05 Mar 2026 12:07:45;73;242;10;13;2;11;0;1
63;SD NEGERI 174 PALEMBANG;10609410;SD;Negeri;06 Mar 2026 20:41:16;42;296;12;15;4;5;0;1
64;SD NEGERI 175 PALEMBANG;10604236;SD;Negeri;09 Mar 2026 10:40:44;37;265;8;8;7;9;0;1
65;SD NEGERI 176 PALEMBANG;10604319;SD;Negeri;06 Mar 2026 08:35:20;69;817;26;34;4;18;1;1
66;SD NEGERI 177 PALEMBANG;10604330;SD;Negeri;09 Mar 2026 13:51:33;32;484;17;20;1;12;0;1
67;SD NEGERI 178 PALEMBANG;10609411;SD;Negeri;05 Mar 2026 12:16:34;38;239;10;10;2;6;0;1
68;SD NEGERI 179 PALEMBANG;10609412;SD;Negeri;13 Mar 2026 08:40:26;35;294;12;16;3;9;0;2
69;SD NEGERI 180 PALEMBANG;10609413;SD;Negeri;05 Mar 2026 13:16:57;30;390;14;17;3;7;0;0
70;SD NEGERI 181 PALEMBANG;10604329;SD;Negeri;11 Mar 2026 19:11:33;20;436;16;22;4;11;1;1
71;SD NEGERI 182 PALEMBANG;10604328;SD;Negeri;09 Mar 2026 10:32:13;41;502;18;22;3;12;0;1
72;SD NEGERI 183 PALEMBANG;10609414;SD;Negeri;11 Mar 2026 10:07:28;24;353;12;16;2;9;0;0
73;SD NEGERI 184 PALEMBANG;10604327;SD;Negeri;06 Mar 2026 07:31:43;20;811;24;25;3;22;0;1
74;SD NEGERI 185 PALEMBANG;10604326;SD;Negeri;10 Mar 2026 08:43:47;21;506;18;18;3;12;0;1
75;SD NEGERI 186 PALEMBANG;10604324;SD;Negeri;13 Mar 2026 03:20:00;84;554;18;21;5;6;0;1
76;SD NEGERI 187 PALEMBANG;10604323;SD;Negeri;04 Mar 2026 10:08:32;49;541;17;21;4;7;0;0
77;SD NEGERI 188 PALEMBANG;10609415;SD;Negeri;02 Mar 2026 22:21:16;26;312;11;15;3;8;0;2
78;SD NEGERI 189 PALEMBANG;10604322;SD;Negeri;10 Mar 2026 11:11:40;26;494;17;15;3;14;0;1
79;SD NEGERI 190 PALEMBANG;10609416;SD;Negeri;03 Mar 2026 12:26:08;40;559;19;22;4;20;1;1
80;SD NEGERI 191 PALEMBANG;10604321;SD;Negeri;12 Mar 2026 09:19:16;15;190;6;9;1;6;0;1
81;SD NEGERI 192 PALEMBANG;10604320;SD;Negeri;06 Mar 2026 19:32:12;18;103;6;8;4;6;0;0
82;SD NEGERI 193 PALEMBANG;10603807;SD;Negeri;11 Mar 2026 23:45:37;36;179;8;10;2;5;0;1
83;SD NEGERI 194 PALEMBANG;10604331;SD;Negeri;12 Mar 2026 09:24:05;23;71;6;9;1;5;0;1
84;SD ISLAM DARUSSALAM;10609879;SD;Swasta;03 Mar 2026 11:03:04;43;522;18;20;5;18;2;1
85;SD ISLAM FAZA;70000626;SD;Swasta;13 Mar 2026 06:38:03;27;208;10;4;1;10;0;0
86;SD ISLAM TERPADU AL MUBAROK;70011743;SD;Swasta;09 Mar 2026 08:37:26;0;0;0;0;0;0;0;0
87;SD IT AR RIDHO PALEMBANG;10646304;SD;Swasta;03 Mar 2026 07:57:54;69;161;7;15;5;15;3;1
88;SD IT PERMATA HATI;69944200;SD;Swasta;12 Mar 2026 08:22:24;10;151;7;14;5;7;1;1
89;SD IT PRIMA INSANI;69944718;SD;Swasta;11 Mar 2026 12:58:18;13;126;6;5;1;8;0;1
90;SD MUHAMMADIYAH 04 PALEMBANG;10609451;SD;Swasta;06 Mar 2026 08:21:24;98;262;10;11;3;10;0;1
91;SD MY SCHOOL PALEMBANG;69726545;SD;Swasta;03 Mar 2026 09:31:30;21;53;6;9;1;6;2;1
92;SD PARAMOUNT PALEMBANG;10609462;SD;Swasta;11 Mar 2026 08:56:33;23;280;12;26;2;25;2;1
93;SD PLUS DITAWIJAYA PALEMBANG;10648288;SD;Swasta;11 Mar 2026 09:08:42;30;145;8;18;2;9;2;1
94;SD PUSRI PALEMBANG;10609463;SD;Swasta;07 Mar 2026 14:31:01;58;697;28;36;4;40;2;1
95;SMP NEGERI 21 PALEMBANG;10603693;SMP;Negeri;03 Mar 2026 08:18:00;26;845;26;38;9;26;1;1
96;SMP NEGERI 29 PALEMBANG;10603739;SMP;Negeri;04 Mar 2026 08:33:43;32;980;30;43;8;30;1;1
97;SMP NEGERI 34 PALEMBANG;10603737;SMP;Negeri;06 Mar 2026 18:07:12;117;853;27;42;10;27;1;1
98;SMP NEGERI 37 PALEMBANG;10603763;SMP;Negeri;03 Mar 2026 12:42:22;34;805;25;40;11;28;1;1
99;SMP NEGERI 38 PALEMBANG;10603735;SMP;Negeri;04 Mar 2026 08:47:41;109;714;22;38;10;22;1;1
100;SMP BINA CIPTA PALEMBANG;10609499;SMP;Swasta;09 Mar 2026 17:49:27;51;127;5;6;2;6;2;1
101;SMP DHARMA BHAKTI PALEMBANG;10609508;SMP;Swasta;07 Mar 2026 08:51:07;80;442;14;15;5;14;2;1
102;SMP ISLAM FAZA;69991800;SMP;Swasta;23 Feb 2026 07:39:01;17;41;3;4;7;3;0;0
103;SMP IT AR-RIDHO;69923464;SMP;Swasta;09 Feb 2026 11:18:42;15;55;3;4;2;3;1;1
104;SMP KRISTEN IPEKA PALEMBANG;69970365;SMP;Swasta;06 Mar 2026 11:36:16;24;161;6;12;1;6;4;1
105;SMP MY SCHOOL PALEMBANG;10648883;SMP;Swasta;-;0;0;0;0;0;3;2;1
106;SMP PARAMOUNT PALEMBANG;69755984;SMP;Swasta;03 Mar 2026 12:35:01;16;57;3;2;1;3;2;1
107;SMP PGRI 02 PALEMBANG;10609568;SMP;Swasta;07 Mar 2026 10:12:52;48;173;6;8;4;6;2;1
108;SMP PGRI 11 PALEMBANG;10609564;SMP;Swasta;05 Mar 2026 14:56:09;192;367;13;22;5;7;3;1
109;SMP PRAMULA PALEMBANG;10609737;SMP;Swasta;01 Mar 2026 21:36:27;47;149;6;10;5;6;2;1
110;SMP PUSRI PALEMBANG;10609575;SMP;Swasta;09 Mar 2026 07:57:47;72;416;14;31;7;20;3;1
111;SMA NEGERI 07 PALEMBANG;10603863;SMA;Negeri;09 Mar 2026 09:38:24;140;958;25;49;13;23;4;1
112;SMA BINA CIPTA PALEMBANG;10609628;SMA;Swasta;07 Mar 2026 14:09:49;63;163;7;14;4;50;5;1
113;SMA DARMA BHAKTI PALEMBANG;10609637;SMA;Swasta;10 Mar 2026 15:20:41;67;563;17;19;3;17;2;1
114;SMA KRISTEN IPEKA PALEMBANG;69972507;SMA;Swasta;06 Mar 2026 12:39:42;25;88;6;10;3;6;4;1
115;SMA PGRI 04 PALEMBANG;10609679;SMA;Swasta;05 Mar 2026 15:06:48;25;288;9;19;4;9;2;1
116;SMA PRAMULA PALEMBANG;10609683;SMA;Swasta;07 Mar 2026 10:21:07;46;174;6;9;4;6;2;1
117;SMA PUSRI PALEMBANG;10609714;SMA;Swasta;13 Mar 2026 08:33:10;34;425;15;24;6;20;5;1
118;SMK BINA CIPTA PALEMBANG;10603704;SMK;Swasta;09 Mar 2026 09:44:19;114;424;17;25;5;17;3;1
119;SMK FARMASI BINA MEDIKA PALEMBANG;69756887;SMK;Swasta;06 Mar 2026 19:57:50;15;106;4;9;2;5;3;1
120;SMK PGRI 02 PALEMBANG;10603701;SMK;Swasta;13 Mar 2026 16:17:10;88;1,241;41;39;23;25;5;1
121;SMK PGRI 03 PALEMBANG;69755982;SMK;Swasta;04 Mar 2026 11:57:14;53;252;8;9;5;9;2;1
122;SMK TAQWA PALEMBANG;10603682;SMK;Swasta;13 Mar 2026 14:38:21;30;56;3;5;2;5;0;1
123;PKBM ALAM TELAGA;P9970202;PKBM;Swasta;07 Feb 2026 20:28:13;27;283;2;4;1;7;0;0
124;PKBM ANANDA;P9926512;PKBM;Swasta;31 Jan 2026 20:35:31;6;30;2;1;1;2;0;0
125;PKBM DARUNUR AL MUSTHAFA;P9984796;PKBM;Swasta;28 Feb 2026 12:42:14;15;98;3;4;2;3;0;0
126;PKBM KHOIRU UMMAH;P2966322;PKBM;Swasta;25 Feb 2026 05:02:11;23;159;5;12;2;6;0;1
127;PKBM SEKOJO;P9962874;PKBM;Swasta;13 Mar 2026 14:50:26;21;88;2;1;1;1;0;0
Total;Total;Total;Total;Total;Total;3,869;26,369;972;1,315;357;994;83;80
