Data Peserta Didik Kec. Kertapati - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
37;SPS GEMA SRIWIJAYA;69773257;SPS;Swasta;08 Feb 2026 22:45:12;5;30;1;1;2;2;0;1
38;SPS MUHAJIRIN 043;69773258;SPS;Swasta;09 Feb 2026 13:11:02;20;57;3;3;1;2;0;0
39;SPS PELITA IBU;69773259;SPS;Swasta;22 Jan 2026 18:12:09;6;34;2;3;1;1;0;0
40;SD NEGERI 195 PALEMBANG;10604334;SD;Negeri;06 Mar 2026 11:10:33;75;924;26;36;8;18;1;1
41;SD NEGERI 196 PALEMBANG;10604346;SD;Negeri;13 Mar 2026 10:07:16;24;353;13;15;3;6;0;1
42;SD NEGERI 197 PALEMBANG;10609417;SD;Negeri;13 Mar 2026 09:18:48;59;186;6;11;2;7;0;0
43;SD NEGERI 198 PALEMBANG;10609418;SD;Negeri;05 Mar 2026 09:45:10;64;556;18;23;4;15;1;1
44;SD NEGERI 199 PALEMBANG;10604344;SD;Negeri;09 Mar 2026 11:14:22;293;182;7;7;2;6;0;1
45;SD NEGERI 200 PALEMBANG;10604343;SD;Negeri;07 Mar 2026 07:52:55;154;337;12;15;3;16;0;2
46;SD NEGERI 201 PALEMBANG;10604342;SD;Negeri;07 Mar 2026 07:58:12;110;202;9;9;3;5;0;0
47;SD NEGERI 202 PALEMBANG;10604341;SD;Negeri;12 Mar 2026 10:56:55;14;361;12;14;4;10;0;1
48;SD NEGERI 203 PALEMBANG;10604340;SD;Negeri;09 Mar 2026 10:45:44;10;123;6;8;2;7;0;1
49;SD NEGERI 204 PALEMBANG;10604338;SD;Negeri;10 Mar 2026 13:35:41;57;598;18;22;3;13;0;1
50;SD NEGERI 205 PALEMBANG;10609419;SD;Negeri;13 Mar 2026 13:55:08;34;858;32;40;1;17;1;1
51;SD NEGERI 206 PALEMBANG;10609420;SD;Negeri;07 Mar 2026 08:12:21;20;325;12;11;1;8;0;1
52;SD NEGERI 207 PALEMBANG;10604336;SD;Negeri;12 Mar 2026 09:01:22;46;319;13;18;6;12;0;0
53;SD NEGERI 208 PALEMBANG;10604335;SD;Negeri;04 Mar 2026 07:57:44;35;252;12;14;3;9;0;1
54;SD NEGERI 209 PALEMBANG;10604318;SD;Negeri;12 Mar 2026 10:09:41;69;266;12;13;3;8;0;1
55;SD NEGERI 210 PALEMBANG;10604317;SD;Negeri;06 Mar 2026 12:31:57;82;353;13;14;3;10;0;0
56;SD NEGERI 211 PALEMBANG;10604302;SD;Negeri;12 Mar 2026 09:17:27;47;291;12;14;4;10;0;1
57;SD NEGERI 212 PALEMBANG;10604301;SD;Negeri;04 Mar 2026 08:58:52;63;289;12;13;2;8;0;0
58;SD NEGERI 213 PALEMBANG;10609421;SD;Negeri;12 Mar 2026 11:37:29;23;131;6;7;3;5;0;0
59;SD NEGERI 214 PALEMBANG;10609422;SD;Negeri;12 Mar 2026 09:21:52;59;166;7;10;3;6;0;0
60;SD NEGERI 215 PALEMBANG;10604299;SD;Negeri;12 Mar 2026 09:46:29;85;155;6;9;3;6;0;1
61;SD NEGERI 216 PALEMBANG;10604298;SD;Negeri;03 Mar 2026 08:09:29;30;354;12;16;4;7;0;1
62;SD NEGERI 217 PALEMBANG;10604297;SD;Negeri;23 Jan 2026 09:20:04;50;254;9;11;1;9;1;1
63;SD NEGERI 218 PALEMBANG;10604296;SD;Negeri;12 Mar 2026 09:19:17;8;99;6;7;0;6;0;1
64;SD NEGERI 219 PALEMBANG;10609423;SD;Negeri;13 Mar 2026 10:08:46;60;196;6;8;4;6;0;1
65;SD NEGERI 220 PALEMBANG;10604295;SD;Negeri;07 Mar 2026 22:22:43;33;179;8;13;3;4;0;0
66;SD NEGERI 221 PALEMBANG;10604294;SD;Negeri;10 Mar 2026 11:10:08;43;287;11;15;4;8;1;1
67;SD ISLAM TERPADU ZAIN AL MUTTAQIN;69996084;SD;Swasta;06 Mar 2026 10:21:08;21;91;4;3;3;4;0;1
68;SD MUHAMMADIYAH 08 PALEMBANG;10603919;SD;Swasta;12 Mar 2026 17:12:42;27;117;6;8;1;6;1;1
69;SD MUHAMMADIYAH 11 PALEMBANG;10603918;SD;Swasta;03 Mar 2026 08:40:29;24;159;6;6;2;6;0;2
70;SD MUHAMMADIYAH 13 PALEMBANG;10609915;SD;Swasta;25 Feb 2026 08:09:50;91;171;7;6;3;5;0;1
71;SD MUHAMMADIYAH 15 PALEMBANG;10609769;SD;Swasta;12 Mar 2026 07:17:12;21;152;6;3;2;6;1;1
72;SD PUJA HANDAYANI PALEMBANG;10609889;SD;Swasta;03 Mar 2026 09:56:09;48;198;10;7;3;10;1;1
73;SD YWKA PALEMBANG;10609895;SD;Swasta;03 Feb 2026 08:25:52;29;186;6;9;1;6;1;1
74;SMP NEGERI 12 PALEMBANG;10603688;SMP;Negeri;07 Mar 2026 06:48:38;121;837;27;53;12;27;2;1
75;SMP NEGERI 25 PALEMBANG;10603689;SMP;Negeri;12 Mar 2026 08:34:54;99;886;29;37;10;28;2;1
76;SMP NEGERI 36 PALEMBANG;10603764;SMP;Negeri;03 Mar 2026 21:05:44;57;912;30;44;9;20;2;1
77;SMP AL-HAMIDIYAH PALEMBANG;10609485;SMP;Swasta;04 Mar 2026 09:00:24;48;311;9;7;2;9;2;1
78;SMP BINA JAYA PALEMBANG;10609505;SMP;Swasta;12 Mar 2026 15:54:18;54;452;15;17;3;17;2;1
79;SMP IKHLASIYAH PALEMBANG;10609515;SMP;Swasta;04 Mar 2026 11:11:33;43;333;10;17;2;10;1;1
80;SMP KORPRI (WIDYA BAKTI) PALEMBANG;10609598;SMP;Swasta;02 Mar 2026 12:56:32;38;110;5;6;4;6;1;1
81;SMP MUHAMMADIYAH 08 PALEMBANG;10609547;SMP;Swasta;03 Mar 2026 10:39:30;15;279;11;3;1;12;0;1
82;SMP PEMBANGUNAN PALEMBANG;10609559;SMP;Swasta;05 Mar 2026 09:55:52;58;91;3;7;3;3;1;1
83;SMP PERINTIS PALEMBANG;10609561;SMP;Swasta;-;26;35;3;9;2;6;1;1
84;SMP PUJA HANDAYANI;10609574;SMP;Swasta;04 Mar 2026 10:30:26;24;77;4;4;3;3;1;1
85;SMP YWKA PALEMBANG;10609617;SMP;Swasta;13 Mar 2026 06:05:38;39;447;14;21;6;15;2;1
86;SMA NEGERI 09 PALEMBANG;10603866;SMA;Negeri;07 Mar 2026 14:44:16;196;1,031;30;61;14;32;4;1
87;SMA BINA JAYA PALEMBANG;10609629;SMA;Swasta;11 Feb 2026 14:13:30;108;703;21;19;8;23;1;1
88;SMA WIDYA BHAKTI PALEMBANG;10609702;SMA;Swasta;17 Feb 2026 13:50:15;21;96;3;11;2;5;3;1
89;SMA YWKA PALEMBANG;10609723;SMA;Swasta;12 Mar 2026 11:17:21;157;658;19;22;9;19;1;1
90;SMK BINA JAYA PALEMBANG;10603703;SMK;Swasta;11 Mar 2026 11:20:50;266;1,938;58;57;7;58;5;1
91;SMK YWKA PALEMBANG;69929355;SMK;Swasta;10 Mar 2026 07:21:04;85;366;13;21;7;13;2;1
92;PKBM KI BANTEN;P2966330;PKBM;Swasta;-;34;85;6;6;2;6;0;1
93;PKBM SRIWIJAYA;P9948287;PKBM;Swasta;-;10;89;5;4;1;4;0;0
Total;Total;Total;Total;Total;Total;3,737;20,699;741;926;249;668;43;49
