Data Peserta Didik Kec. Kertapati - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
34;SD NEGERI 195 PALEMBANG;10604334;SD;Negeri;06 Mar 2026 11:10:33;57;822;27;36;4;18;0;1
35;SD NEGERI 196 PALEMBANG;10604346;SD;Negeri;13 Mar 2026 10:07:16;39;354;15;18;4;6;0;1
36;SD NEGERI 197 PALEMBANG;10609417;SD;Negeri;13 Mar 2026 09:18:48;63;180;7;6;3;9;0;1
37;SD NEGERI 198 PALEMBANG;10609418;SD;Negeri;05 Mar 2026 09:45:10;53;541;18;23;3;15;1;1
38;SD NEGERI 199 PALEMBANG;10604344;SD;Negeri;09 Mar 2026 11:14:22;18;159;6;9;2;6;0;1
39;SD NEGERI 200 PALEMBANG;10604343;SD;Negeri;07 Mar 2026 07:52:55;51;335;12;16;3;11;0;1
40;SD NEGERI 201 PALEMBANG;10604342;SD;Negeri;07 Mar 2026 07:58:12;44;199;9;13;4;5;0;0
41;SD NEGERI 202 PALEMBANG;10604341;SD;Negeri;12 Mar 2026 10:56:55;25;266;12;17;3;10;0;1
42;SD NEGERI 203 PALEMBANG;10604340;SD;Negeri;09 Mar 2026 10:45:44;17;88;6;9;2;8;0;1
43;SD NEGERI 204 PALEMBANG;10604338;SD;Negeri;10 Mar 2026 13:35:41;33;578;22;26;5;11;1;1
44;SD NEGERI 205 PALEMBANG;10609419;SD;Negeri;13 Mar 2026 13:55:08;93;689;24;33;5;15;1;1
45;SD NEGERI 206 PALEMBANG;10609420;SD;Negeri;07 Mar 2026 08:12:21;30;280;12;14;3;8;0;0
46;SD NEGERI 207 PALEMBANG;10604336;SD;Negeri;12 Mar 2026 09:01:22;27;282;12;18;4;12;0;1
47;SD NEGERI 208 PALEMBANG;10604335;SD;Negeri;04 Mar 2026 07:57:44;44;234;10;15;2;8;0;1
48;SD NEGERI 209 PALEMBANG;10604318;SD;Negeri;12 Mar 2026 10:09:41;41;276;12;17;2;13;0;1
49;SD NEGERI 210 PALEMBANG;10604317;SD;Negeri;06 Mar 2026 12:31:57;33;320;12;15;1;10;0;0
50;SD NEGERI 211 PALEMBANG;10604302;SD;Negeri;12 Mar 2026 09:17:27;39;276;12;14;3;10;0;1
51;SD NEGERI 212 PALEMBANG;10604301;SD;Negeri;04 Mar 2026 08:58:52;63;267;12;16;3;6;2;0
52;SD NEGERI 213 PALEMBANG;10609421;SD;Negeri;12 Mar 2026 11:37:29;34;119;6;9;2;5;0;0
53;SD NEGERI 214 PALEMBANG;10609422;SD;Negeri;12 Mar 2026 09:21:52;18;185;9;11;2;6;0;0
54;SD NEGERI 215 PALEMBANG;10604299;SD;Negeri;12 Mar 2026 09:46:29;14;137;6;7;2;8;0;1
55;SD NEGERI 216 PALEMBANG;10604298;SD;Negeri;03 Mar 2026 08:09:29;45;318;12;14;4;7;0;1
56;SD NEGERI 217 PALEMBANG;10604297;SD;Negeri;23 Jan 2026 09:20:04;52;278;12;15;2;6;1;1
57;SD NEGERI 218 PALEMBANG;10604296;SD;Negeri;12 Mar 2026 09:19:17;75;101;6;9;1;6;0;1
58;SD NEGERI 219 PALEMBANG;10609423;SD;Negeri;13 Mar 2026 10:08:46;36;197;10;9;3;7;0;0
59;SD NEGERI 220 PALEMBANG;10604295;SD;Negeri;07 Mar 2026 22:22:43;44;163;7;12;1;4;0;0
60;SD NEGERI 221 PALEMBANG;10604294;SD;Negeri;10 Mar 2026 11:10:08;54;252;12;16;2;6;0;1
61;SD ISLAM TERPADU ZAIN AL MUTTAQIN;69996084;SD;Swasta;06 Mar 2026 10:21:08;19;295;12;13;2;12;0;1
62;SD MUHAMMADIYAH 08 PALEMBANG;10603919;SD;Swasta;12 Mar 2026 17:12:42;20;90;6;6;2;6;2;1
63;SD MUHAMMADIYAH 11 PALEMBANG;10603918;SD;Swasta;03 Mar 2026 08:40:29;11;157;6;9;2;6;0;2
64;SD MUHAMMADIYAH 13 PALEMBANG;10609915;SD;Swasta;25 Feb 2026 08:09:50;22;214;10;5;3;6;0;0
65;SD MUHAMMADIYAH 15 PALEMBANG;10609769;SD;Swasta;12 Mar 2026 07:17:12;35;169;6;7;2;6;1;1
66;SD PUJA HANDAYANI PALEMBANG;10609889;SD;Swasta;03 Mar 2026 09:56:09;16;208;12;11;5;12;1;1
67;SD YWKA PALEMBANG;10609895;SD;Swasta;03 Feb 2026 08:25:52;22;172;6;8;3;6;1;1
68;SMP NEGERI 12 PALEMBANG;10603688;SMP;Negeri;07 Mar 2026 06:48:38;47;980;28;50;15;28;1;1
69;SMP NEGERI 25 PALEMBANG;10603689;SMP;Negeri;12 Mar 2026 08:34:54;61;869;28;37;12;19;1;1
70;SMP NEGERI 36 PALEMBANG;10603764;SMP;Negeri;03 Mar 2026 21:05:44;30;960;30;41;9;21;1;1
71;SMP AL-HAMIDIYAH PALEMBANG;10609485;SMP;Swasta;04 Mar 2026 09:00:24;23;221;8;9;8;11;2;1
72;SMP BINA JAYA PALEMBANG;10609505;SMP;Swasta;12 Mar 2026 15:54:18;45;315;11;18;5;11;1;1
73;SMP IKHLASIYAH PALEMBANG;10609515;SMP;Swasta;04 Mar 2026 11:11:33;31;136;6;9;3;10;1;1
74;SMP IT ZAIN AL-MUTTAQIN;70032145;SMP;Swasta;10 Mar 2026 13:52:30;16;53;3;3;2;3;0;0
75;SMP KORPRI (WIDYA BAKTI) PALEMBANG;10609598;SMP;Swasta;02 Mar 2026 12:56:32;23;61;3;6;3;5;1;1
76;SMP MUHAMMADIYAH 08 PALEMBANG;10609547;SMP;Swasta;03 Mar 2026 10:39:30;44;223;9;10;2;12;0;1
77;SMP PEMBANGUNAN PALEMBANG;10609559;SMP;Swasta;05 Mar 2026 09:55:52;26;107;3;6;5;3;2;1
78;SMP PUJA HANDAYANI;10609574;SMP;Swasta;04 Mar 2026 10:30:26;38;154;6;5;3;6;2;1
79;SMP YWKA PALEMBANG;10609617;SMP;Swasta;13 Mar 2026 06:05:38;50;226;9;18;7;15;2;1
80;SMA NEGERI 09 PALEMBANG;10603866;SMA;Negeri;07 Mar 2026 14:44:16;75;1,13;31;71;15;31;3;1
81;SMA BINA JAYA PALEMBANG;10609629;SMA;Swasta;11 Feb 2026 14:13:30;77;680;20;21;11;20;7;1
82;SMA WIDYA BHAKTI PALEMBANG;10609702;SMA;Swasta;17 Feb 2026 13:50:15;45;76;3;7;2;5;1;1
83;SMA YWKA PALEMBANG;10609723;SMA;Swasta;12 Mar 2026 11:17:21;117;720;21;27;11;22;5;1
84;SMK BINA JAYA PALEMBANG;10603703;SMK;Swasta;11 Mar 2026 11:20:50;196;1,484;44;54;12;50;5;1
85;SMK YWKA PALEMBANG;69929355;SMK;Swasta;10 Mar 2026 07:21:04;39;279;12;22;14;18;1;2
86;PKBM SRIWIJAYA;P9948287;PKBM;Swasta;-;4;35;3;0;1;4;0;0
Total;Total;Total;Total;Total;Total;2,583;19,311;737;965;296;659;48;46
