Data Guru Kec. Sukarami - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
89;KB NAZAURA;70003248;KB;Swasta;03 Feb 2026 13:33:55;13;31;2;2;0;2;0;0
90;KB NUR AMALIA;69773223;KB;Swasta;28 Feb 2026 07:23:52;6;13;1;2;1;2;0;1
91;KB NUR KHOLIQ;69948023;KB;Swasta;12 Mar 2026 21:45:14;5;34;2;3;1;1;0;0
92;KB PELANGI;69943342;KB;Swasta;27 Jan 2026 11:49:30;18;11;3;2;3;3;0;0
93;KB PERMATA;69985411;KB;Swasta;-;5;2;1;1;0;2;0;1
94;KB SEKAR HARUM;69858079;KB;Swasta;04 Feb 2026 12:22:49;7;26;3;3;2;3;0;0
95;KB SUKAWINATAN;69773216;KB;Swasta;02 Feb 2026 12:52:44;8;27;2;1;1;2;0;0
96;KB TERATAI MERAH;69773284;KB;Swasta;29 Jan 2026 13:25:57;21;49;4;3;2;4;0;0
97;KB ZIQRI ABIDZAR;69962624;KB;Swasta;28 Jan 2026 13:55:17;2;45;2;2;1;1;0;0
98;TPA ISLAM PERMATAHATI PALEMBANG;70038719;TPA;Swasta;-;9;24;1;1;1;2;0;0
99;TPA SYAKIF DAYCARE;70032387;TPA;Swasta;26 Jan 2026 13:48:21;12;40;2;1;1;2;0;0
100;SPS AL-MUTTAQIN;69858106;SPS;Swasta;12 Mar 2026 08:27:18;6;15;1;2;2;2;0;0
101;SPS BAITURROHIM;69858105;SPS;Swasta;21 Jan 2026 16:37:16;11;55;3;6;3;4;0;0
102;SPS HIKMATUL FURQAN;69940236;SPS;Swasta;05 Mar 2026 08:59:48;11;35;3;2;2;2;0;0
103;SD NEGERI 114 PALEMBANG;10604269;SD;Negeri;12 Mar 2026 13:16:42;44;704;24;28;7;10;0;1
104;SD NEGERI 115 PALEMBANG;10609401;SD;Negeri;07 Mar 2026 17:57:43;106;742;24;32;2;15;0;1
105;SD NEGERI 116 PALEMBANG;10604268;SD;Negeri;03 Mar 2026 12:00:13;92;762;24;33;4;11;0;1
106;SD NEGERI 117 PALEMBANG;10604267;SD;Negeri;07 Mar 2026 13:08:37;59;878;28;39;7;17;1;1
107;SD NEGERI 118 PALEMBANG;10604266;SD;Negeri;08 Mar 2026 23:11:58;46;696;22;29;4;11;0;1
108;SD NEGERI 119 PALEMBANG;10609402;SD;Negeri;09 Mar 2026 08:29:42;91;825;25;30;5;16;0;1
109;SD NEGERI 120 PALEMBANG;10604289;SD;Negeri;13 Mar 2026 09:50:30;112;699;23;29;3;14;0;1
110;SD NEGERI 121 PALEMBANG;10604288;SD;Negeri;10 Mar 2026 13:02:40;42;511;18;24;5;10;0;1
111;SD NEGERI 122 PALEMBANG;10604287;SD;Negeri;07 Mar 2026 11:12:41;48;892;28;34;4;14;0;0
112;SD NEGERI 123 PALEMBANG;10604286;SD;Negeri;12 Mar 2026 14:49:28;77;973;30;32;8;8;1;1
113;SD NEGERI 124 PALEMBANG;10609404;SD;Negeri;10 Mar 2026 14:46:00;47;873;25;28;5;15;0;1
114;SD NEGERI 125 PALEMBANG;10604285;SD;Negeri;06 Mar 2026 09:56:53;21;560;19;22;5;7;0;0
115;SD NEGERI 126 PALEMBANG;10604284;SD;Negeri;11 Mar 2026 12:20:23;41;623;24;29;5;13;0;1
116;SD NEGERI 127 PALEMBANG;10604283;SD;Negeri;13 Mar 2026 13:08:57;30;766;25;38;1;13;1;2
117;SD NEGERI 128 PALEMBANG;10604282;SD;Negeri;07 Mar 2026 08:53:12;53;384;13;17;4;6;0;1
118;SD NEGERI 129 PALEMBANG;10604281;SD;Negeri;11 Mar 2026 11:13:59;128;1,213;42;49;10;21;1;1
119;SD NEGERI 130 PALEMBANG;10604279;SD;Negeri;05 Mar 2026 13:02:48;42;696;24;31;6;16;0;1
120;SD NEGERI 131 PALEMBANG;10609405;SD;Negeri;10 Mar 2026 07:59:13;41;1,044;35;42;5;15;0;1
121;SD NEGERI 132 PALEMBANG;10604264;SD;Negeri;07 Mar 2026 09:33:11;37;936;30;39;9;15;1;1
122;SD NEGERI 133 PALEMBANG;10604263;SD;Negeri;07 Mar 2026 22:14:24;39;650;23;27;7;9;0;1
123;SD NEGERI 134 PALEMBANG;10604262;SD;Negeri;11 Mar 2026 22:56:31;76;1,531;41;49;4;20;0;1
124;SD NEGERI 135 PALEMBANG;10604247;SD;Negeri;10 Mar 2026 08:16:14;35;830;25;37;11;22;0;1
125;SD ALAM INDONESIA;70027096;SD;Swasta;05 Mar 2026 01:02:29;8;41;6;6;2;6;0;1
126;SD HIGHSCOPE INDONESIA;69983925;SD;Swasta;03 Feb 2026 08:44:51;52;96;7;12;5;7;1;1
127;SD ISLAM AL FARUQ;70026420;SD;Swasta;25 Feb 2026 10:23:22;35;63;6;7;3;6;0;1
128;SD ISLAM CENDIKIA FAIHA;69933455;SD;Swasta;11 Mar 2026 13:40:04;21;357;14;28;7;18;2;1
129;SD IT ALHANAN PALEMBANG;10646386;SD;Swasta;07 Mar 2026 10:13:32;54;130;6;7;4;6;0;1
130;SD IT INSAN MANDIRI CENDEKIA PALEMBANG;69971003;SD;Swasta;06 Mar 2026 13:33:50;81;451;18;21;3;22;2;1
131;SD MUHAMMADIYAH 18 PALEMBANG;10645107;SD;Swasta;12 Mar 2026 07:15:42;64;546;20;28;10;19;2;1
132;SD PELITA SRIWIJAYA;70043920;SD;Swasta;13 Feb 2026 09:36:35;29;56;5;7;3;5;1;0
133;SMP NEGERI 11 PALEMBANG;10603772;SMP;Negeri;10 Mar 2026 08:53:22;68;1,141;33;56;10;33;3;1
134;SMP NEGERI 26 PALEMBANG;10603740;SMP;Negeri;11 Mar 2026 09:01:48;83;1,026;30;53;10;30;1;1
135;SMP NEGERI 40 PALEMBANG;10603759;SMP;Negeri;07 Mar 2026 11:03:01;107;1,152;32;46;14;33;2;1
136;SMP NEGERI 46 PALEMBANG;10603731;SMP;Negeri;03 Mar 2026 08:33:32;49;1,16;33;48;8;33;2;1
137;SMP NEGERI 49 PALEMBANG;10603741;SMP;Negeri;02 Mar 2026 10:24:23;41;741;23;35;8;16;2;1
138;SMP NEGERI 51 PALEMBANG;10603754;SMP;Negeri;05 Mar 2026 09:46:36;65;912;27;43;8;27;1;1
139;SMP NEGERI 59 PALEMBANG;69966046;SMP;Negeri;04 Mar 2026 11:27:01;95;901;26;48;8;13;0;0
140;SMP ALAM KIAI MAROGAN;70013947;SMP;Swasta;04 Mar 2026 11:31:02;30;40;3;5;1;3;1;1
141;SMP BAKTI IBU 2 PALEMBANG;10609494;SMP;Swasta;02 Mar 2026 08:27:13;54;172;6;10;1;7;1;1
142;SMP INABA PALEMBANG;10609516;SMP;Swasta;07 Mar 2026 08:11:17;27;115;6;11;1;6;3;1
143;SMP IPTEK AR-RIYADH PALEMBANG;10646316;SMP;Swasta;24 Feb 2026 20:07:01;14;36;3;7;2;6;0;0
144;SMP ISLAM CENDIKIA FAIHA PALEMBANG;70040264;SMP;Swasta;04 Mar 2026 10:59:25;21;44;3;8;1;3;0;0
145;SMP ISLAM TERPADU INSAN MANDIRI CENDEKIA;70035332;SMP;Swasta;12 Mar 2026 11:45:11;12;91;4;4;8;4;2;1
146;SMP MARDI WACANA PALEMBANG;10609535;SMP;Swasta;06 Mar 2026 08:40:03;17;84;3;7;4;7;2;1
147;SMP PESANTERN MODERN SMB PALEMBANG;10609615;SMP;Swasta;07 Feb 2026 12:33:30;6;108;4;5;2;8;2;1
148;SMP SANTO LUIS PALEMBANG;10609578;SMP;Swasta;05 Mar 2026 15:34:52;16;146;6;11;4;7;2;1
149;SMP TRI BUDI MULIA PALEMBANG;10609592;SMP;Swasta;16 Feb 2026 10:19:14;47;83;3;11;2;6;1;1
150;SMP UTAMA BAKTI PALEMBANG;10644859;SMP;Swasta;03 Mar 2026 12:20:47;36;173;5;12;3;8;2;1
151;SMA NEGERI 13 PALEMBANG;10603847;SMA;Negeri;06 Mar 2026 09:25:46;88;1,438;38;81;17;36;6;1
152;SMA NEGERI 17 PALEMBANG;10603858;SMA;Negeri;11 Mar 2026 09:24:53;86;1,063;31;66;40;31;11;2
153;SMA NEGERI 21 PALEMBANG;10609668;SMA;Negeri;11 Mar 2026 09:01:28;85;1,241;33;74;15;22;4;1
154;SMA ALAM KIAI MAROGAN;70005431;SMA;Swasta;05 Mar 2026 21:36:13;25;42;3;11;1;3;0;1
155;SMA BHAKTI IBU 8 PALEMBANG;10609717;SMA;Swasta;03 Mar 2026 19:49:57;47;212;8;11;5;7;3;1
156;SMA MARDI WACANA PALEMBANG;10609654;SMA;Swasta;07 Mar 2026 21:03:26;46;68;3;10;2;6;3;1
157;SMA PESANTREN MODERN SULTAN MAHMUD BADARUDDIN PALEMBANG;10609721;SMA;Swasta;07 Mar 2026 21:44:36;21;118;4;4;2;4;4;1
158;SMA PGRI 03 PALEMBANG;10609677;SMA;Swasta;11 Mar 2026 11:18:37;26;24;3;3;2;6;1;1
159;SMA SAINS ALUMNIKA PALEMBANG;70005438;SMA;Swasta;25 Feb 2026 00:45:55;17;58;3;6;3;3;4;1
160;SMA TARUNA INDONESIA PALEMBANG;10609694;SMA;Swasta;10 Mar 2026 09:16:40;87;53;3;13;4;10;3;1
161;SMA XAVERIUS 02 PALEMBANG;10609705;SMA;Swasta;13 Mar 2026 09:44:21;67;307;10;17;13;12;4;1
162;SMK NEGERI 07 PALEMBANG;10603707;SMK;Negeri;11 Mar 2026 08:05:15;111;1,023;37;87;13;30;3;1
163;SMK ANTARA PALEMBANG;10646389;SMK;Swasta;03 Mar 2026 21:59:26;63;104;5;4;2;5;1;1
164;SMK BAKTI IBU 03 PALEMBANG;10609727;SMK;Swasta;10 Mar 2026 11:00:43;35;1,266;39;37;9;10;5;1
165;SMK BISTEK PALEMBANG;10609724;SMK;Swasta;10 Mar 2026 11:46:43;77;349;20;16;4;23;1;1
166;SMK KESEHATAN INDO HEALTH SCHOOL;69963721;SMK;Swasta;-;0;0;0;0;0;0;0;0
167;SMK MARDI WACANA PALEMBANG;10647217;SMK;Swasta;18 Feb 2026 18:33:51;33;47;3;6;2;3;3;1
168;SMK PENERBANGAN SRIWIJAYA PALEMBANG;69786202;SMK;Swasta;04 Mar 2026 16:27:17;36;220;8;17;11;8;1;1
169;SMK PERBANKAN ALUMNIKA PALEMBANG;69772971;SMK;Swasta;03 Feb 2026 16:35:43;13;117;5;7;4;9;2;1
170;SMK UTAMA BAKTI PALEMBANG;10603679;SMK;Swasta;27 Feb 2026 14:09:11;41;615;22;21;23;19;2;1
171;PKBM AL-FARUQ;P9985042;PKBM;Swasta;-;0;0;0;0;1;0;0;0
172;PKBM MARLIN;P9970194;PKBM;Swasta;26 Feb 2026 15:16:02;25;133;10;3;2;1;0;0
173;PKBM PANCA KARSA;P9999224;PKBM;Swasta;09 Mar 2026 08:30:18;17;34;5;2;3;1;0;0
174;PKBM RAHMA SARI;P9948344;PKBM;Swasta;26 Feb 2026 14:01:22;70;115;8;7;0;5;1;0
175;PKBM TUT WURI HANDAYANI;P9954114;PKBM;Swasta;13 Mar 2026 10:55:58;40;136;10;2;1;1;0;0
176;SLB NEGERI PEMBINA PALEMBANG;10645374;SLB;Negeri;03 Mar 2026 11:12:48;42;436;77;92;17;77;1;1
Total;Total;Total;Total;Total;Total;4,802;40,328;1,524;2,099;598;1,238;104;74
