Data Peserta Didik Kec. Sako - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
30;TK KITA;10644326;TK;Swasta;21 Jan 2026 07:17:35;8;26;2;1;1;3;0;0
31;TK LESTARI;10644315;TK;Swasta;-;0;0;0;0;0;0;0;0
32;TK MARFUAH;10644334;TK;Swasta;06 Mar 2026 10:02:26;7;101;5;5;1;5;0;0
33;TK NEW HAPPY KIDS;69965488;TK;Swasta;-;0;0;0;0;0;0;0;0
34;TK NIRMALA;69969816;TK;Swasta;07 Mar 2026 04:36:15;5;21;1;1;1;2;0;1
35;TK NURUL JANNAH;10644321;TK;Swasta;10 Mar 2026 11:43:02;9;64;3;4;2;4;0;1
36;TK NUSA INDAH 5 PALEMBANG;69968763;TK;Swasta;-;10;21;2;1;1;3;0;1
37;TK NUSA INDAH 6 PALEMBANG;69986231;TK;Swasta;23 Jan 2026 15:09:45;20;17;2;2;1;2;0;1
38;TK PERMATA SARI;10644310;TK;Swasta;04 Mar 2026 19:06:21;19;43;2;2;1;2;0;0
39;TK PRATIWI INDAH;69877599;TK;Swasta;-;2;1;1;0;0;2;0;0
40;TK PURI ABADI;10647179;TK;Swasta;03 Mar 2026 06:10:16;7;16;2;2;2;2;0;0
41;TK RESTU BUNDA SAKO;69975267;TK;Swasta;20 Jan 2026 08:38:13;6;69;3;3;2;4;0;0
42;TK SULANJANA;70030466;TK;Swasta;21 Jan 2026 09:48:06;9;33;2;2;1;3;0;0
43;TK SYAQILLA;70030304;TK;Swasta;03 Mar 2026 10:54:38;14;32;2;2;1;3;0;0
44;TK SYIFA AL-FATIH;69982392;TK;Swasta;08 Mar 2026 12:33:31;17;25;1;1;2;2;0;0
45;TK TAHFIDZ INSAN MADANI SRIWIJAYA;70009698;TK;Swasta;25 Jan 2026 18:11:15;14;22;2;1;2;2;0;0
46;TK TARUNA SRIWIJAYA;69858100;TK;Swasta;06 Mar 2026 07:07:35;19;83;6;6;1;6;0;0
47;TK VITA SEJAHTERA;10644319;TK;Swasta;01 Mar 2026 14:45:03;16;116;6;6;2;7;0;0
48;TK ZANIA;10644320;TK;Swasta;09 Mar 2026 19:23:58;19;45;2;2;1;7;0;0
49;TKIT CAHAYA RIZQY MANDIRI;10648894;TK;Swasta;02 Mar 2026 21:20:43;5;27;2;3;1;2;0;0
50;DWI RAMA AL-IKHLAS;69876068;KB;Swasta;03 Feb 2026 10:24:21;13;103;4;3;2;4;0;0
51;KB AISYIYAH 6;69773208;KB;Swasta;24 Feb 2026 10:46:39;39;106;3;3;1;4;0;0
52;KB ALEESHA SIDDIQA;69975274;KB;Swasta;-;0;0;0;0;0;0;0;0
53;KB AULIA;69773202;KB;Swasta;18 Feb 2026 12:01:23;10;22;2;2;2;2;0;0
54;KB BAITURRAHMAN;69773205;KB;Swasta;-;0;0;0;0;0;0;0;0
55;KB BERKAH JAYA;69858069;KB;Swasta;-;0;0;0;0;0;0;0;0
56;KB CAHAYA HATI;70030203;KB;Swasta;31 Jan 2026 14:56:48;11;21;1;1;2;1;0;0
57;KB LIAS;69773199;KB;Swasta;08 Mar 2026 11:52:07;17;36;2;2;1;2;0;0
58;KB NUSANTARA;69858071;KB;Swasta;-;3;6;1;1;1;2;0;0
59;KB SALSABILA;69965505;KB;Swasta;-;0;0;0;0;0;0;0;0
60;KB.GENERASI CERDAS;69858068;KB;Swasta;-;0;0;0;0;0;0;0;0
61;PAUD ABIYAH;69958790;KB;Swasta;-;6;1;1;0;1;1;0;0
62;PAUD ALTAMIS;69908027;KB;Swasta;-;0;0;0;0;0;0;0;0
63;PAUD ANUGRAH;69932210;KB;Swasta;-;0;0;0;0;0;0;0;0
64;PAUD ASTER;69958795;KB;Swasta;-;4;16;1;1;1;2;0;0
65;PAUD DO A ANANDA;69876063;KB;Swasta;-;0;0;0;0;0;0;0;0
66;PAUD IT NAJMAH;69958501;KB;Swasta;-;8;57;2;2;1;4;0;0
67;PAUD IT TARBAWI;69947429;KB;Swasta;-;5;38;4;4;1;3;0;0
68;PAUD KHAZANAH KEBAJIKAN;69958298;KB;Swasta;-;0;0;0;0;1;0;0;0
69;PAUD NIRMALA;69876041;KB;Swasta;-;0;0;0;0;0;0;0;0
70;PAUD PERMATA BUNDA;69935530;KB;Swasta;27 Jan 2026 12:55:18;9;14;1;0;0;1;0;0
71;PAUD TERPADU KASIH BUNDA;69893601;KB;Swasta;-;4;17;2;2;2;3;0;1
72;PAUD AL - IKHLAS 256;69858102;SPS;Swasta;29 Jan 2026 11:16:44;7;39;2;1;1;2;0;1
73;PAUD AN NAJWA;69876032;SPS;Swasta;24 Jan 2026 13:25:46;11;72;3;2;1;3;0;0
74;SPS AL-IKHLAS;69773275;SPS;Swasta;-;0;0;0;0;0;0;0;0
75;SPS HARAMAIN;69773276;SPS;Swasta;07 Mar 2026 20:36:36;7;10;3;1;1;3;0;0
76;SPS. ULIL ALBAB;69858101;SPS;Swasta;28 Jan 2026 22:02:08;16;26;1;3;1;1;0;0
77;SD NEGERI 103 PALEMBANG;10603515;SD;Negeri;07 Mar 2026 08:15:14;98;430;13;15;3;5;0;0
78;SD NEGERI 104 PALEMBANG;10603514;SD;Negeri;12 Mar 2026 08:01:00;28;875;27;29;5;23;0;1
79;SD NEGERI 105 PALEMBANG;10603969;SD;Negeri;05 Mar 2026 07:04:38;28;679;20;25;4;9;0;1
80;SD NEGERI 106 PALEMBANG;10603513;SD;Negeri;12 Mar 2026 08:59:43;23;913;26;33;4;13;0;1
81;SD NEGERI 107 PALEMBANG;10603953;SD;Negeri;13 Mar 2026 06:49:51;130;754;22;24;5;11;0;1
82;SD NEGERI 108 PALEMBANG;10603809;SD;Negeri;13 Mar 2026 09:21:20;23;429;13;18;6;7;0;2
83;SD NEGERI 109 PALEMBANG;10603512;SD;Negeri;13 Mar 2026 10:16:31;81;1,019;31;44;9;18;0;1
84;SD NEGERI 110 PALEMBANG;10604275;SD;Negeri;06 Mar 2026 13:06:24;35;591;19;25;5;10;0;1
85;SD NEGERI 111 PALEMBANG;10603511;SD;Negeri;10 Mar 2026 06:39:51;38;504;15;19;7;11;2;1
86;SD NEGERI 112 PALEMBANG;10603508;SD;Negeri;12 Mar 2026 12:31:39;66;486;15;16;2;12;0;1
87;SD NEGERI 113 PALEMBANG;10603808;SD;Negeri;07 Mar 2026 13:00:39;59;1,183;35;44;10;17;0;1
88;SD HARIS PALEMBANG;69867938;SD;Swasta;04 Mar 2026 08:09:10;21;100;6;3;3;6;1;1
89;SD ISLAM AL-AZHAR 45 PALEMBANG;69964428;SD;Swasta;09 Mar 2026 15:27:30;73;520;20;31;3;20;2;1
90;SD IT AULADI SAKO PALEMBANG;69967555;SD;Swasta;16 Feb 2026 19:26:44;10;239;12;15;4;12;1;1
91;SD IT DARUL FADHLI;69989329;SD;Swasta;07 Mar 2026 12:38:52;7;85;6;10;3;6;0;0
92;SD IT NURUL JANNAH;69990059;SD;Swasta;10 Mar 2026 11:17:56;15;137;6;8;3;6;0;0
93;SD IT TARBAWI PALEMBANG;69961806;SD;Swasta;06 Mar 2026 12:22:30;6;299;11;22;3;12;0;1
94;SD MANDIRI PALEMBANG;10645378;SD;Swasta;12 Mar 2026 11:27:38;20;105;6;13;1;6;2;1
95;SD MATARAM PALEMBANG;10609445;SD;Swasta;11 Mar 2026 16:46:37;51;230;6;7;3;6;0;1
96;SD ULIL ALBAB PALEMBANG;10647483;SD;Swasta;04 Mar 2026 08:31:24;15;230;10;16;3;14;2;1
97;SMP NEGERI 14 PALEMBANG;10603756;SMP;Negeri;11 Mar 2026 07:27:53;85;1,026;31;48;12;31;1;1
98;SMP NEGERI 27 PALEMBANG;10603673;SMP;Negeri;11 Mar 2026 17:07:08;43;887;28;43;11;28;1;1
99;SMP NEGERI 41 PALEMBANG;10603734;SMP;Negeri;12 Mar 2026 08:38:35;62;1,063;32;47;14;17;2;1
100;SMP NEGERI 53 PALEMBANG;10603751;SMP;Negeri;13 Mar 2026 12:34:33;44;902;27;43;12;26;3;1
101;SMP BINA TAMA PALEMBANG;10609503;SMP;Swasta;27 Feb 2026 15:53:36;23;260;9;20;7;12;2;1
102;SMP ISLAM AL-AZHAR 33 PALEMBANG;69964429;SMP;Swasta;05 Mar 2026 22:29:19;41;164;6;18;4;8;2;1
103;SMP IT KHAZANAH KEBAJIKAN;69954001;SMP;Swasta;03 Feb 2026 20:02:36;47;286;10;22;2;9;0;1
104;SMP IT ULIL ALBAB PALEMBANG;69961489;SMP;Swasta;28 Jan 2026 21:18:40;20;126;3;8;1;5;2;1
105;SMP KARYA SAKTI PALEMBANG;10609527;SMP;Swasta;12 Mar 2026 08:32:02;47;26;3;7;4;3;2;1
106;SMP KARYA UTAMA PALEMBANG;10609529;SMP;Swasta;-;0;0;0;0;0;0;0;0
107;SMP MANDIRI PALEMBANG;10609534;SMP;Swasta;10 Mar 2026 23:09:06;23;125;5;12;1;10;2;1
108;SMP SETIA NEGARA PALEMBANG;10609581;SMP;Swasta;24 Feb 2026 14:47:55;24;288;10;15;3;11;2;1
109;SMA NEGERI 14 PALEMBANG;10603862;SMA;Negeri;11 Mar 2026 06:59:11;45;991;27;59;17;27;2;1
110;SMA NEGERI 16 PALEMBANG;10603860;SMA;Negeri;13 Mar 2026 11:16:44;265;986;27;52;7;24;5;1
111;SMA IT KHAZANAH KEBAJIKAN PALEMBANG;69965480;SMA;Swasta;11 Mar 2026 01:28:33;25;168;5;17;6;4;0;1
112;SMA MANDIRI PALEMBANG;10609653;SMA;Swasta;03 Mar 2026 12:24:05;33;104;5;4;2;4;1;1
113;SMK HARAPAN BANGSA PALEMBANG;10609754;SMK;Swasta;19 Jan 2026 10:44:54;12;75;4;6;3;5;1;1
114;SMK KARYA ANDALAS PALEMBANG;10603726;SMK;Swasta;28 Feb 2026 08:21:24;26;253;8;20;5;9;1;1
115;SMK KESEHATAN RIZKI PATYA PALEMBANG;69938492;SMK;Swasta;05 Mar 2026 22:39:16;8;45;5;1;1;7;1;1
116;SMK MANDIRI PALEMBANG;69772970;SMK;Swasta;03 Mar 2026 08:01:53;40;287;12;21;5;14;1;1
117;SMK TUNAS HARAPAN PALEMBANG;70006391;SMK;Swasta;13 Mar 2026 09:52:07;31;152;7;10;3;7;1;1
118;PKBM BRIYAN;P9984906;PKBM;Swasta;12 Feb 2026 21:48:18;10;109;8;9;2;6;0;0
119;PKBM HOMESCHOOLING ALAM TELAGA;P9996193;PKBM;Swasta;-;11;109;7;2;1;8;0;0
120;PKBM KARYA SAKTI;P2966339;PKBM;Swasta;02 Mar 2026 08:34:45;12;94;4;4;1;1;0;1
121;SLB B YPAC PALEMBANG;10603995;SLB;Swasta;03 Mar 2026 10:32:41;16;54;12;13;1;12;0;1
122;SLB C YPAC PALEMBANG;10604005;SLB;Swasta;03 Mar 2026 05:02:53;29;54;12;12;2;13;0;0
123;SLB C1 YPAC PALEMBANG;10604004;SLB;Swasta;10 Mar 2026 14:19:27;11;57;12;11;1;14;0;1
124;SLB D.D1 YPAC PALEMBANG;10609480;SLB;Swasta;07 Mar 2026 07:19:40;12;33;12;8;2;12;0;1
Total;Total;Total;Total;Total;Total;2,533;20,801;792;1,086;295;721;43;54
