Data Peserta Didik Kec. Seberang Ulu II - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
1;TK NEGERI PEMBINA 04 PALEMBANG;70001382;TK;Negeri;10 Mar 2026 09:22:10;19;56;4;4;2;4;0;1
2;TK AISYIYAH 11;10644503;TK;Swasta;02 Mar 2026 21:40:20;9;76;5;5;1;3;0;0
3;TK ANAK SOLEHA;70030458;TK;Swasta;15 Jan 2026 12:36:26;19;30;2;1;2;1;0;0
4;TK AZHAR;69773010;TK;Swasta;-;0;0;0;0;0;0;0;0
5;TK AZHARYAH;10644507;TK;Swasta;21 Feb 2026 21:16:28;18;19;2;2;1;2;0;0
6;TK BINA VITA;10644505;TK;Swasta;09 Feb 2026 16:59:11;17;51;4;4;1;4;0;0
7;TK CHIQA SMART;69958868;TK;Swasta;12 Mar 2026 06:38:50;11;67;3;3;1;3;0;0
8;TK GOLDEN KIDS SENTOSA;69970450;TK;Swasta;03 Mar 2026 22:19:21;8;84;4;5;1;3;0;0
9;TK ISLAM NURJANNAH;10647189;TK;Swasta;04 Mar 2026 23:07:34;7;23;1;1;1;2;0;0
10;TK IT AL-HIKMAH;69876018;TK;Swasta;16 Jan 2026 16:03:01;8;43;3;4;1;4;0;0
11;TK IT AULADI SU II;69876024;TK;Swasta;04 Mar 2026 13:25:24;10;74;5;14;2;7;0;1
12;TK IT FATHIYAH;70030224;TK;Swasta;02 Mar 2026 22:59:47;27;32;2;2;2;2;0;0
13;TK KARTIKA VIII - 12 PALEMBANG;10644504;TK;Swasta;03 Mar 2026 11:10:52;12;29;2;3;1;4;0;0
14;TK MAWAR;10644506;TK;Swasta;-;0;0;0;0;0;0;0;0
15;TK NUR - IMAN;69773099;TK;Swasta;02 Mar 2026 21:46:34;15;41;3;2;1;3;0;0
16;TK PARAS JAYA;10644509;TK;Swasta;02 Mar 2026 21:53:05;19;21;1;1;1;2;0;0
17;TK SAKURA KIDS PALEMBANG;10648037;TK;Swasta;18 Jan 2026 22:51:02;7;29;2;1;1;2;0;1
18;TK SYAKIRA;69958528;TK;Swasta;21 Jan 2026 11:47:36;10;22;2;1;2;3;0;0
19;TK TUNAS JAYA;10647180;TK;Swasta;20 Feb 2026 09:50:43;9;27;2;1;2;2;0;0
20;TK WIDYA PARAMITA;10647182;TK;Swasta;-;4;24;2;1;2;2;0;0
21;TK XAVERIUS 7;10644502;TK;Swasta;04 Mar 2026 08:56:39;6;5;1;1;1;2;0;1
22;TK YASPA;10644510;TK;Swasta;29 Jan 2026 12:24:14;7;53;4;5;1;5;0;0
23;KB AL HUDA;69972693;KB;Swasta;29 Jan 2026 20:33:55;7;31;2;2;3;2;0;0
24;KB ALIFAH;69905571;KB;Swasta;22 Jan 2026 14:37:15;4;22;2;1;1;2;0;0
25;KB ANAK SOLEHA;69964551;KB;Swasta;-;8;1;1;1;1;2;0;0
26;KB ANGGREK SENTOSA;69773095;KB;Swasta;21 Jan 2026 13:29:08;7;22;1;2;2;1;0;0
27;KB AZZAHROH MUSLIMAT NU 12;69947296;KB;Swasta;-;7;22;2;2;3;1;0;0
28;KB CHIQA SMART;69876009;KB;Swasta;21 Jan 2026 21:54:33;8;44;2;2;1;4;0;0
29;KB FADILLAH;69876062;KB;Swasta;29 Jan 2026 21:16:11;9;51;3;3;2;3;0;0
30;KB HARAPAN BANGSA;69773094;KB;Swasta;-;7;11;1;1;1;2;0;0
31;KB ISLAM TERPADU FATHIYYAH;69932340;KB;Swasta;02 Mar 2026 23:14:28;19;19;1;1;2;1;0;0
32;KB JASMINE UMMI;69947291;KB;Swasta;21 Jan 2026 07:51:16;10;94;4;4;1;4;0;0
33;KB SALSABILA;69773104;KB;Swasta;23 Jan 2026 22:32:09;7;59;2;1;2;2;0;0
34;KB SINAR HARAPAN;69773103;KB;Swasta;21 Jan 2026 13:21:33;8;37;2;2;3;2;0;1
35;KB SRIMAS CERIA;69773098;KB;Swasta;11 Feb 2026 15:39:52;4;22;1;1;1;2;0;1
36;KB SUMBER JAYA;69773100;KB;Swasta;31 Jan 2026 07:51:14;8;22;3;5;2;2;0;1
37;SPS KASIH IBU;69773260;SPS;Swasta;21 Jan 2026 10:17:10;8;56;2;2;1;2;0;0
38;SD NEGERI 090 PALEMBANG;10603553;SD;Negeri;09 Mar 2026 12:15:58;26;434;15;16;3;8;0;1
39;SD NEGERI 091 PALEMBANG;10603494;SD;Negeri;13 Mar 2026 09:24:29;39;441;18;21;4;11;0;1
40;SD NEGERI 092 PALEMBANG;10603552;SD;Negeri;07 Mar 2026 09:33:24;42;282;13;17;2;11;1;1
41;SD NEGERI 093 PALEMBANG;10603966;SD;Negeri;05 Mar 2026 15:48:31;41;585;19;27;4;8;0;1
42;SD NEGERI 094 PALEMBANG;10603551;SD;Negeri;07 Mar 2026 09:04:07;38;248;11;15;2;5;0;1
43;SD NEGERI 095 PALEMBANG;10603549;SD;Negeri;12 Mar 2026 14:04:21;55;360;14;18;5;8;0;1
44;SD NEGERI 096 PALEMBANG;10603548;SD;Negeri;03 Mar 2026 12:03:21;37;175;8;11;4;5;0;1
45;SD NEGERI 097 PALEMBANG;10603976;SD;Negeri;03 Mar 2026 16:16:20;61;125;6;8;2;6;0;0
46;SD NEGERI 098 PALEMBANG;10603547;SD;Negeri;12 Mar 2026 08:41:10;59;510;16;19;5;12;0;1
47;SD NEGERI 099 PALEMBANG;10603810;SD;Negeri;04 Mar 2026 11:39:56;30;392;16;21;5;8;0;1
48;SD NEGERI 100 PALEMBANG;10603532;SD;Negeri;04 Mar 2026 09:12:37;46;289;12;16;4;5;1;1
49;SD NEGERI 101 PALEMBANG;10603531;SD;Negeri;07 Mar 2026 10:25:02;19;298;12;13;6;10;0;1
50;SD NEGERI 102 PALEMBANG;10603530;SD;Negeri;05 Mar 2026 09:25:58;68;351;12;14;3;8;0;2
51;SD ISLAM TERPADU AULADI PALEMBANG;10647118;SD;Swasta;05 Mar 2026 13:36:57;25;488;21;42;15;22;2;1
52;SD MUHAMMADIYAH 16 PALEMBANG;10603900;SD;Swasta;02 Mar 2026 21:35:17;43;309;12;15;2;6;0;0
53;SD MUHAMMADIYAH 17 PALEMBANG;10603993;SD;Swasta;06 Mar 2026 11:03:37;20;163;6;9;1;5;0;1
54;SD XAVERIUS 07 PALEMBANG;10603984;SD;Swasta;04 Mar 2026 08:14:45;11;73;6;7;4;6;2;1
55;SDI BAITUR RAHMAH;69992049;SD;Swasta;06 Mar 2026 03:33:08;17;247;10;13;4;12;1;1
56;SMP NEGERI 16 PALEMBANG;10603698;SMP;Negeri;06 Mar 2026 20:57:30;41;832;26;36;10;30;1;1
57;SMP NEGERI 30 PALEMBANG;10603767;SMP;Negeri;09 Mar 2026 09:35:58;60;853;27;36;11;25;1;1
58;SMP ASSANADIYAH PALEMBANG;10609490;SMP;Swasta;-;11;24;3;4;1;3;1;1
59;SMP AZHARYAH PALEMBANG;10609481;SMP;Swasta;05 Mar 2026 13:57:12;21;628;21;18;2;22;2;1
60;SMP AZZAHRO PALEMBANG;10609493;SMP;Swasta;07 Mar 2026 21:58:26;40;117;6;8;2;6;3;1
