Data Guru Kec. Ilir Barat I - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
28;TK KEMALA BHAYANGKARI 5 PALEMBANG;10644531;TK;Swasta;07 Mar 2026 06:51:12;9;46;3;3;1;3;0;1
29;TK KHALIFAH 7;69858020;TK;Swasta;26 Jan 2026 21:17:13;17;55;4;5;2;4;0;1
30;TK KINDER PLACE;69900698;TK;Swasta;03 Mar 2026 14:14:03;10;25;2;2;1;5;0;1
31;TK KUNCUP DIAN PALEMBANG;69858022;TK;Swasta;04 Mar 2026 09:09:29;10;62;4;4;2;5;0;0
32;TK MERPATI POS PALEMBANG;10644544;TK;Swasta;-;0;0;0;0;0;0;0;0
33;TK NUR RABBI;70042599;TK;Swasta;07 Feb 2026 19:53:49;11;27;2;2;3;2;0;0
34;TK NUSA INDAH 4 PALEMBANG;10644545;TK;Swasta;04 Mar 2026 11:20:31;11;19;2;2;1;3;0;1
35;TK PALEMBANG HARAPAN;10648891;TK;Swasta;05 Mar 2026 11:58:48;25;101;5;8;1;5;0;1
36;TK PERTIWI 02 PALEMBANG;10644550;TK;Swasta;-;0;0;0;0;0;0;0;0
37;TK PERTIWI 04 PALEMBANG;69858023;TK;Swasta;02 Mar 2026 21:45:45;10;18;2;2;1;2;0;0
38;TK ROHMAH;70003503;TK;Swasta;04 Mar 2026 06:56:47;10;5;1;1;1;1;0;0
39;TK ROSA PALEMBANG;10644548;TK;Swasta;31 Jan 2026 07:01:44;12;51;3;3;2;3;0;1
40;TK UMMI;69914240;TK;Swasta;24 Jan 2026 06:28:46;19;88;4;3;1;4;0;0
41;TK YKAI PALEMBANG;10644530;TK;Swasta;-;0;0;0;0;0;0;0;0
42;KB AISYIYAH 1;69931818;KB;Swasta;26 Jan 2026 08:33:54;9;30;2;2;1;2;0;0
43;KB AL-MAGHFIROH;69986257;KB;Swasta;07 Mar 2026 12:13:07;10;35;3;3;1;3;0;0
44;KB AL-MUNAWAROH;69911796;KB;Swasta;04 Mar 2026 17:55:10;18;26;2;3;3;3;0;1
45;KB ALIEF;69985410;KB;Swasta;07 Mar 2026 08:37:41;10;40;2;1;1;2;0;0
46;KB Asuhan Bunda 1;69773119;KB;Swasta;-;4;18;1;1;1;2;0;0
47;KB ATHAYA NAFFA;69981589;KB;Swasta;03 Mar 2026 14:03:10;11;51;2;3;3;2;0;1
48;KB BUNDA CAHAYA;69958586;KB;Swasta;06 Mar 2026 19:12:13;7;17;1;1;2;2;0;0
49;KB Cerdas;69773122;KB;Swasta;05 Mar 2026 10:16:43;18;15;1;1;1;1;0;0
50;KB HIGHSCOPE;70003516;KB;Swasta;03 Feb 2026 09:27:41;15;87;3;2;1;3;0;0
51;KB ISLAM SAFA AL GHANI;69991491;KB;Swasta;03 Mar 2026 20:43:57;14;70;4;4;4;4;0;0
52;KB IT MADANI;69982688;KB;Swasta;31 Jan 2026 22:00:04;10;20;1;1;1;2;0;0
53;KB IT MUHSIN AL-FATAH;69982595;KB;Swasta;27 Jan 2026 18:45:53;7;15;1;1;1;2;0;0
54;KB Kasih bunda yuliani;69773129;KB;Swasta;07 Mar 2026 14:34:43;26;51;3;3;2;3;0;0
55;KB KURNIA;69773123;KB;Swasta;04 Mar 2026 12:03:25;3;50;2;2;1;3;0;0
56;KB PELANGIKU;70009242;KB;Swasta;06 Mar 2026 11:58:42;9;9;1;1;2;2;0;0
57;KB SANDRENA;69929731;KB;Swasta;29 Jan 2026 14:18:10;22;25;2;2;4;3;0;0
58;KB SYARIF MADANI;69984950;KB;Swasta;27 Feb 2026 14:09:04;18;58;5;5;1;3;0;0
59;KB USWATUN HASANAH;69876046;KB;Swasta;06 Feb 2026 13:48:35;6;3;1;1;2;2;0;0
60;KB.PELANGI;69858059;KB;Swasta;22 Feb 2026 17:14:26;5;17;1;0;2;2;0;0
61;SPS AL FIRDAUS;69989590;SPS;Swasta;27 Feb 2026 10:34:22;13;17;2;1;1;1;0;0
62;SPS ARRAYAN;69876066;SPS;Swasta;-;9;15;2;1;1;1;0;0
63;SPS ESSA EDUTAMA;70043923;SPS;Swasta;11 Mar 2026 02:13:53;0;0;0;0;0;0;0;0
64;SPS SHOFIYAH NUROHMAN;69876054;SPS;Swasta;06 Mar 2026 10:53:51;15;43;2;1;1;5;0;0
65;SD NEGERI 001 PALEMBANG;10603448;SD;Negeri;12 Mar 2026 12:43:06;33;545;21;32;4;12;0;2
66;SD NEGERI 002 PALEMBANG;10603442;SD;Negeri;12 Mar 2026 07:42:54;44;640;19;24;10;15;0;1
67;SD NEGERI 003 PALEMBANG;10603470;SD;Negeri;13 Mar 2026 15:33:51;33;121;6;11;2;7;0;1
68;SD NEGERI 004 PALEMBANG;10603541;SD;Negeri;02 Mar 2026 20:40:51;22;529;18;22;5;18;0;1
69;SD NEGERI 005 PALEMBANG;10603533;SD;Negeri;06 Mar 2026 11:31:05;52;306;12;15;4;8;0;0
70;SD NEGERI 006 PALEMBANG;10603544;SD;Negeri;12 Mar 2026 09:54:21;48;418;16;22;2;14;1;1
71;SD NEGERI 007 PALEMBANG;10603545;SD;Negeri;03 Mar 2026 18:55:34;31;185;7;8;3;6;1;1
72;SD NEGERI 008 PALEMBANG;10603482;SD;Negeri;10 Mar 2026 08:54:04;22;162;6;7;3;9;0;1
73;SD NEGERI 009 PALEMBANG;10603499;SD;Negeri;13 Mar 2026 08:31:36;82;275;12;12;4;9;0;0
74;SD NEGERI 010 PALEMBANG;10603997;SD;Negeri;13 Mar 2026 09:18:49;41;136;6;8;2;6;0;0
75;SD NEGERI 011 PALEMBANG;10603447;SD;Negeri;07 Mar 2026 10:55:52;30;507;18;23;4;11;0;1
76;SD NEGERI 012 PALEMBANG;10603446;SD;Negeri;06 Mar 2026 07:42:24;20;479;18;22;2;11;0;1
77;SD NEGERI 013 PALEMBANG;10603445;SD;Negeri;06 Mar 2026 11:10:05;40;636;19;24;4;8;0;1
78;SD NEGERI 014 PALEMBANG;10603505;SD;Negeri;12 Mar 2026 07:21:41;40;647;19;22;2;6;0;0
79;SD NEGERI 015 PALEMBANG;10603443;SD;Negeri;07 Mar 2026 10:42:40;35;288;11;12;2;7;1;1
80;SD NEGERI 016 PALEMBANG;10603438;SD;Negeri;31 Jan 2026 09:39:28;43;293;12;14;3;10;1;1
81;SD NEGERI 017 PALEMBANG;10603439;SD;Negeri;10 Mar 2026 10:55:11;48;375;14;23;2;19;1;1
82;SD NEGERI 018 PALEMBANG;10603440;SD;Negeri;05 Mar 2026 09:44:52;36;133;6;12;4;9;0;1
83;SD NEGERI 019 PALEMBANG;10603441;SD;Negeri;08 Mar 2026 16:35:12;31;338;13;16;4;8;0;1
84;SD NEGERI 020 PALEMBANG;10603461;SD;Negeri;09 Mar 2026 09:10:04;19;87;6;9;1;5;0;0
85;SD NEGERI 021 PALEMBANG;10603462;SD;Negeri;12 Mar 2026 07:36:49;41;463;18;23;6;28;0;1
86;SD NEGERI 022 PALEMBANG;10603463;SD;Negeri;06 Mar 2026 10:16:03;28;153;8;11;3;4;0;1
87;SD NEGERI 023 PALEMBANG;10604339;SD;Negeri;09 Mar 2026 19:45:36;35;574;22;30;5;21;1;1
88;SD NEGERI 024 PALEMBANG;10603963;SD;Negeri;06 Mar 2026 08:11:49;34;622;20;25;4;17;0;1
89;SD NEGERI 025 PALEMBANG;10603962;SD;Negeri;04 Mar 2026 09:14:42;18;627;21;29;2;22;0;2
90;SD NEGERI 026 PALEMBANG;10603474;SD;Negeri;09 Mar 2026 11:09:28;34;312;12;19;2;10;0;1
91;SD NEGERI 027 PALEMBANG;10603473;SD;Negeri;13 Mar 2026 15:10:38;29;193;8;10;4;13;0;2
92;SD NEGERI 028 PALEMBANG;10603472;SD;Negeri;13 Mar 2026 09:47:55;34;308;12;15;3;8;0;1
93;SD NEGERI 029 PALEMBANG;10603471;SD;Negeri;09 Mar 2026 12:06:34;47;105;6;9;2;13;0;0
94;SD ADVENT II PALEMBANG;10603944;SD;Swasta;05 Mar 2026 20:50:47;18;68;6;9;1;8;0;1
95;SD GLOBAL TALENT ISLAMIC SCHOOL & STUDIO;10648820;SD;Swasta;02 Feb 2026 09:33:12;22;96;6;8;2;6;1;1
96;SD HARAPAN MANDIRI PALEMBANG;10646321;SD;Swasta;07 Mar 2026 10:22:44;38;126;6;5;2;6;1;1
97;SD HIGHSCOPE INDONESIA;69983925;SD;Swasta;03 Feb 2026 08:44:51;16;64;6;7;4;8;1;1
98;SD ISLAM AL ASRI PALEMBANG;70034303;SD;Swasta;12 Mar 2026 08:02:50;11;79;7;17;3;7;0;0
99;SD ISLAM AZ-ZAHRAH PALEMBANG;10603943;SD;Swasta;03 Mar 2026 11:48:05;73;951;36;67;21;38;2;1
100;SD ISLAM TERAPAN PROF. MUHAJIRIN;70038355;SD;Swasta;05 Mar 2026 13:30:27;9;22;2;5;2;3;1;1
101;SD ISLAM TERPADU BINA ILMI PALEMBANG;10646262;SD;Swasta;20 Feb 2026 23:33:40;22;734;24;45;2;35;1;1
102;SD ISLAM TERPADU FATHONA PAKJO;70007091;SD;Swasta;13 Mar 2026 08:38:13;52;95;5;12;2;6;0;1
103;SD IT  KEYNAN;70044113;SD;Swasta;04 Mar 2026 21:38:49;0;0;0;1;1;0;0;0
104;SD IT AULADI PAKJO PALEMBANG;69830126;SD;Swasta;03 Mar 2026 12:20:16;39;220;12;15;7;12;1;1
105;SD IT IZZUDDIN PALEMBANG;10609883;SD;Swasta;11 Mar 2026 14:04:43;31;641;25;40;6;27;2;1
106;SD PALEMBANG HARAPAN;10648821;SD;Swasta;05 Mar 2026 10:53:27;88;480;18;28;5;18;1;1
107;SD REAL ISLAMIC SCHOOL PALEMBANG;70034457;SD;Swasta;05 Mar 2026 12:50:48;50;86;5;7;7;5;0;0
108;SMP NEGERI 17 PALEMBANG;10603697;SMP;Negeri;07 Mar 2026 15:42:19;49;871;25;34;7;25;0;1
109;SMP NEGERI 18 PALEMBANG;10603696;SMP;Negeri;01 Mar 2026 22:37:02;76;1,035;30;49;12;36;0;0
110;SMP NEGERI 22 PALEMBANG;10603692;SMP;Negeri;13 Mar 2026 16:50:19;52;684;23;32;14;24;1;1
111;SMP NEGERI 33 PALEMBANG;10603738;SMP;Negeri;06 Mar 2026 20:58:02;42;616;20;32;9;22;2;1
112;SMP NEGERI 45 PALEMBANG;10603771;SMP;Negeri;03 Mar 2026 11:59:59;87;688;23;30;11;22;2;1
113;SMP NEGERI 58 PALEMBANG;69857925;SMP;Negeri;03 Mar 2026 16:32:39;33;384;13;23;7;13;0;0
114;SMP ARINDA PALEMBANG;10609488;SMP;Swasta;02 Mar 2026 12:23:32;14;45;3;3;2;3;3;1
115;SMP FATHONA PAKJO;70007030;SMP;Swasta;04 Mar 2026 07:36:53;37;32;3;6;3;3;2;1
116;SMP GLOBAL TALENT ISLAMIC SCHOOL & STUDIO;69903016;SMP;Swasta;09 Feb 2026 23:35:48;14;15;3;5;3;3;0;1
117;SMP ISLAM AZ-ZAHRAH 2 PALEMBANG;10609492;SMP;Swasta;24 Feb 2026 21:13:45;44;169;6;14;8;8;2;1
118;SMP ISLAM TERAPAN PROF. MUHAJIRIN PALEMBANG;70038270;SMP;Swasta;05 Mar 2026 10:58:05;45;52;2;9;7;3;2;1
119;SMP IT BINA ILMI PALEMBANG;69726539;SMP;Swasta;25 Feb 2026 11:32:55;24;250;10;16;4;10;2;1
120;SMP IT IZZUDIN PALEMBANG;10644711;SMP;Swasta;27 Feb 2026 11:43:23;23;292;10;14;3;16;2;1
121;SMP PALEMBANG HARAPAN;10648886;SMP;Swasta;06 Mar 2026 16:52:37;35;167;6;13;7;12;2;1
122;SMP PGRI 07 PALEMBANG;10609570;SMP;Swasta;04 Mar 2026 09:07:25;14;114;3;9;1;4;0;0
123;SMP PTI PALEMBANG;10609573;SMP;Swasta;13 Mar 2026 17:18:04;89;34;3;15;3;9;2;1
124;SMP SRIJAYA NEGARA PALEMBANG;10609585;SMP;Swasta;05 Mar 2026 07:48:17;35;152;5;11;5;7;2;1
125;SMP XAVERIUS 02 PALEMBANG;10609600;SMP;Swasta;06 Mar 2026 08:30:00;13;150;6;10;5;11;3;1
126;SMP YULIS PALEMBANG;10609616;SMP;Swasta;03 Mar 2026 23:37:13;28;65;3;8;1;3;1;1
127;SMA NEGERI 01 PALEMBANG;10603865;SMA;Negeri;05 Mar 2026 13:52:22;51;1,283;36;83;39;43;10;4
128;SMA NEGERI 02 PALEMBANG;10603845;SMA;Negeri;10 Mar 2026 11:29:24;126;1,447;34;77;13;34;6;1
129;SMA NEGERI 10 PALEMBANG;10603850;SMA;Negeri;13 Mar 2026 09:20:11;143;1,914;42;101;22;42;6;1
130;SMA NEGERI 11 PALEMBANG;10603849;SMA;Negeri;04 Mar 2026 11:41:26;98;1,39;39;86;22;26;6;1
131;SMA AL-AMALUL KHAIR PALEMBANG;10609620;SMA;Swasta;07 Mar 2026 09:40:47;75;297;11;16;5;11;6;1
132;SMA ARINDA PALEMBANG;10609622;SMA;Swasta;09 Mar 2026 11:49:06;17;130;5;8;3;5;6;1
133;SMA ETHIKA PALEMBANG;10609639;SMA;Swasta;13 Mar 2026 17:04:27;162;96;3;15;3;5;2;1
134;SMA IT BINA ILMI PALEMBANG;69981952;SMA;Swasta;03 Mar 2026 13:41:00;27;110;5;8;2;6;1;1
135;SMA IT IZZUDDIN PALEMBANG;10648904;SMA;Swasta;06 Mar 2026 17:22:48;25;135;6;16;3;7;2;1
136;SMA PALEMBANG HARAPAN;10648905;SMA;Swasta;06 Mar 2026 18:12:41;28;87;4;9;2;18;2;1
137;SMA PGRI 01 PALEMBANG;10609675;SMA;Swasta;05 Mar 2026 20:45:56;30;690;20;24;2;12;4;1
138;SMA PGRI 05 PALEMBANG;10609680;SMA;Swasta;13 Mar 2026 15:27:33;39;64;3;3;1;8;2;1
139;SMA RA KARTINI PALEMBANG;10609685;SMA;Swasta;05 Mar 2026 11:35:25;29;27;3;3;2;3;5;1
140;SMA SRIJAYA NEGARA PALEMBANG;10609689;SMA;Swasta;09 Mar 2026 08:57:36;38;710;21;26;5;22;3;1
141;SMA TARUNA BANGSA PALEMBANG;10645863;SMA;Swasta;12 Mar 2026 08:54:10;47;87;3;12;2;7;2;1
142;SMA YULIS PALEMBANG;10609722;SMA;Swasta;11 Mar 2026 10:44:30;17;71;3;9;1;3;2;1
143;SMK NEGERI 03 PALEMBANG;10603712;SMK;Negeri;13 Mar 2026 13:40:21;187;1,505;44;91;31;44;4;1
144;SMK NEGERI 05 PALEMBANG;10603709;SMK;Negeri;13 Mar 2026 05:45:02;170;1,041;37;94;27;37;0;1
145;SMK ARINDA PALEMBANG;10603705;SMK;Swasta;09 Mar 2026 12:16:29;22;116;8;10;2;8;3;1
146;SMK ETHIKA PALEMBANG;10603715;SMK;Swasta;11 Mar 2026 08:05:53;32;95;5;11;2;11;2;1
147;SMK PGRI 01 PALEMBANG;10603702;SMK;Swasta;04 Mar 2026 21:41:13;19;303;12;24;7;16;2;1
148;SMK RA KARTINI PALEMBANG;10609730;SMK;Swasta;20 Feb 2026 11:21:24;32;13;3;7;1;6;6;1
149;PKBM ANGGREK;P2966329;PKBM;Swasta;12 Mar 2026 19:43:44;28;218;7;2;1;3;1;0
150;PKBM ESSA EDUTAMA;P9999195;PKBM;Swasta;-;0;0;0;3;4;0;0;0
151;PKBM SAHABAT TAHFIZHUL QURAN;P9984905;PKBM;Swasta;31 Jan 2026 09:32:19;32;162;11;8;1;9;0;0
152;PKBM SAMIR;P9998910;PKBM;Swasta;05 Mar 2026 14:28:48;11;121;6;0;1;3;0;0
153;SLB AUTIS HARAPAN MANDIRI PALEMBANG;10609475;SLB;Swasta;07 Mar 2026 09:44:11;14;56;18;21;2;25;1;1
Total;Total;Total;Total;Total;Total;4,516;34,72;1,307;2,057;586;1,363;129;95
