Data Guru Kec. Ilir Barat I - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
28;TK KEMALA BHAYANGKARI 5 PALEMBANG;10644531;TK;Swasta;07 Mar 2026 06:51:12;16;39;3;3;1;3;0;1
29;TK KHALIFAH 7;69858020;TK;Swasta;26 Jan 2026 21:17:13;9;38;4;4;2;4;0;1
30;TK KINDER PLACE;69900698;TK;Swasta;03 Mar 2026 14:14:03;9;32;2;2;1;5;0;1
31;TK KUNCUP DIAN PALEMBANG;69858022;TK;Swasta;04 Mar 2026 09:09:29;18;68;3;4;2;5;0;0
32;TK MERPATI POS PALEMBANG;10644544;TK;Swasta;-;0;0;0;0;0;0;0;0
33;TK NUR RABBI;70042599;TK;Swasta;07 Feb 2026 19:53:49;13;71;4;3;3;4;0;0
34;TK NUSA INDAH 4 PALEMBANG;10644545;TK;Swasta;04 Mar 2026 11:20:31;5;20;2;2;1;3;0;0
35;TK PALEMBANG HARAPAN;10648891;TK;Swasta;05 Mar 2026 11:58:48;39;82;4;7;2;5;0;1
36;TK PERTIWI 02 PALEMBANG;10644550;TK;Swasta;-;0;0;0;0;0;0;0;0
37;TK PERTIWI 04 PALEMBANG;69858023;TK;Swasta;02 Mar 2026 21:45:45;9;13;1;1;1;3;0;0
38;TK REAL ISLAMIC SCHOOL;70045648;TK;Swasta;04 Mar 2026 08:17:04;7;27;2;2;1;2;0;0
39;TK ROHMAH;70003503;TK;Swasta;04 Mar 2026 06:56:47;9;7;1;1;1;1;0;0
40;TK ROSA PALEMBANG;10644548;TK;Swasta;31 Jan 2026 07:01:44;8;36;2;2;2;3;0;1
41;TK UMMI;69914240;TK;Swasta;24 Jan 2026 06:28:46;9;101;4;3;1;4;0;0
42;TK YKAI PALEMBANG;10644530;TK;Swasta;-;0;0;0;0;0;0;0;0
43;KB AISYIYAH 1;69931818;KB;Swasta;26 Jan 2026 08:33:54;4;30;2;2;1;2;0;0
44;KB AL-MAGHFIROH;69986257;KB;Swasta;07 Mar 2026 12:13:07;7;39;3;3;1;3;0;0
45;KB AL-MUNAWAROH;69911796;KB;Swasta;04 Mar 2026 17:55:10;21;35;3;3;3;3;0;1
46;KB ALIEF;69985410;KB;Swasta;07 Mar 2026 08:37:41;8;27;2;3;3;2;0;0
47;KB Asuhan Bunda 1;69773119;KB;Swasta;-;6;14;1;1;1;2;0;0
48;KB ATHAYA NAFFA;69981589;KB;Swasta;03 Mar 2026 14:03:10;4;66;3;3;3;2;0;1
49;KB BUNDA CAHAYA;69958586;KB;Swasta;06 Mar 2026 19:12:13;6;30;2;1;2;2;0;0
50;KB Cerdas;69773122;KB;Swasta;05 Mar 2026 10:16:43;8;15;2;2;1;2;0;0
51;KB HIGHSCOPE;70003516;KB;Swasta;03 Feb 2026 09:27:41;15;37;2;3;1;3;0;0
52;KB ISLAM SAFA AL GHANI;69991491;KB;Swasta;03 Mar 2026 20:43:57;10;83;5;5;4;5;0;0
53;KB IT MADANI;69982688;KB;Swasta;31 Jan 2026 22:00:04;9;18;1;1;1;2;0;0
54;KB IT MUHSIN AL-FATAH;69982595;KB;Swasta;27 Jan 2026 18:45:53;5;11;1;1;1;2;0;0
55;KB Kasih bunda yuliani;69773129;KB;Swasta;07 Mar 2026 14:34:43;6;49;3;3;2;3;0;0
56;KB KURNIA;69773123;KB;Swasta;04 Mar 2026 12:03:25;4;57;3;2;1;3;0;0
57;KB NUR RABBI;70046387;KB;Swasta;-;0;0;0;1;0;0;0;0
58;KB PELANGIKU;70009242;KB;Swasta;06 Mar 2026 11:58:42;2;5;1;1;2;2;0;0
59;KB SANDRENA;69929731;KB;Swasta;29 Jan 2026 14:18:10;11;26;2;2;4;3;0;0
60;KB SYARIF MADANI;69984950;KB;Swasta;27 Feb 2026 14:09:04;8;33;5;5;1;3;0;0
61;KB USWATUN HASANAH;69876046;KB;Swasta;06 Feb 2026 13:48:35;6;12;1;1;2;2;0;0
62;KB.PELANGI;69858059;KB;Swasta;22 Feb 2026 17:14:26;6;16;1;0;2;2;0;0
63;SPS AL FIRDAUS;69989590;SPS;Swasta;27 Feb 2026 10:34:22;12;15;2;1;1;1;0;0
64;SPS ARRAYAN;69876066;SPS;Swasta;-;8;16;2;1;1;1;0;0
65;SPS ESSA EDUTAMA;70043923;SPS;Swasta;11 Mar 2026 02:13:53;9;5;1;1;2;1;0;0
66;SPS SHOFIYAH NUROHMAN;69876054;SPS;Swasta;06 Mar 2026 10:53:51;7;52;2;1;1;5;0;0
67;SD NEGERI 001 PALEMBANG;10603448;SD;Negeri;12 Mar 2026 12:43:06;54;556;21;31;4;12;1;2
68;SD NEGERI 002 PALEMBANG;10603442;SD;Negeri;12 Mar 2026 07:42:54;25;619;20;26;9;16;0;1
69;SD NEGERI 003 PALEMBANG;10603470;SD;Negeri;13 Mar 2026 15:33:51;40;116;6;11;2;7;0;0
70;SD NEGERI 004 PALEMBANG;10603541;SD;Negeri;02 Mar 2026 20:40:51;71;553;19;24;4;12;0;1
71;SD NEGERI 005 PALEMBANG;10603533;SD;Negeri;06 Mar 2026 11:31:05;58;312;12;14;4;8;0;0
72;SD NEGERI 006 PALEMBANG;10603544;SD;Negeri;12 Mar 2026 09:54:21;31;429;16;22;3;14;0;1
73;SD NEGERI 007 PALEMBANG;10603545;SD;Negeri;03 Mar 2026 18:55:34;43;168;7;11;5;8;0;1
74;SD NEGERI 008 PALEMBANG;10603482;SD;Negeri;10 Mar 2026 08:54:04;29;155;6;7;3;9;0;1
75;SD NEGERI 009 PALEMBANG;10603499;SD;Negeri;13 Mar 2026 08:31:36;81;273;12;13;4;8;0;0
76;SD NEGERI 010 PALEMBANG;10603997;SD;Negeri;13 Mar 2026 09:18:49;19;138;6;9;2;6;0;0
77;SD NEGERI 011 PALEMBANG;10603447;SD;Negeri;07 Mar 2026 10:55:52;43;497;18;24;4;10;0;1
78;SD NEGERI 012 PALEMBANG;10603446;SD;Negeri;06 Mar 2026 07:42:24;12;475;18;23;6;11;0;1
79;SD NEGERI 013 PALEMBANG;10603445;SD;Negeri;06 Mar 2026 11:10:05;37;610;19;23;4;8;1;1
80;SD NEGERI 014 PALEMBANG;10603505;SD;Negeri;12 Mar 2026 07:21:41;70;685;21;26;2;6;0;0
81;SD NEGERI 015 PALEMBANG;10603443;SD;Negeri;07 Mar 2026 10:42:40;21;290;12;13;2;7;1;0
82;SD NEGERI 016 PALEMBANG;10603438;SD;Negeri;31 Jan 2026 09:39:28;71;289;12;16;3;10;1;1
83;SD NEGERI 017 PALEMBANG;10603439;SD;Negeri;10 Mar 2026 10:55:11;25;351;14;21;4;19;1;1
84;SD NEGERI 018 PALEMBANG;10603440;SD;Negeri;05 Mar 2026 09:44:52;42;130;6;11;5;9;1;1
85;SD NEGERI 019 PALEMBANG;10603441;SD;Negeri;08 Mar 2026 16:35:12;25;351;14;17;4;8;0;1
86;SD NEGERI 020 PALEMBANG;10603461;SD;Negeri;09 Mar 2026 09:10:04;27;84;6;10;2;6;0;0
87;SD NEGERI 021 PALEMBANG;10603462;SD;Negeri;12 Mar 2026 07:36:49;34;433;18;27;7;15;0;1
88;SD NEGERI 022 PALEMBANG;10603463;SD;Negeri;06 Mar 2026 10:16:03;33;147;7;11;3;5;0;1
89;SD NEGERI 023 PALEMBANG;10604339;SD;Negeri;09 Mar 2026 19:45:36;51;554;22;33;4;21;0;1
90;SD NEGERI 024 PALEMBANG;10603963;SD;Negeri;06 Mar 2026 08:11:49;33;604;20;26;4;8;0;1
91;SD NEGERI 025 PALEMBANG;10603962;SD;Negeri;04 Mar 2026 09:14:42;25;606;22;30;2;21;0;2
92;SD NEGERI 026 PALEMBANG;10603474;SD;Negeri;09 Mar 2026 11:09:28;18;297;12;15;2;10;0;1
93;SD NEGERI 027 PALEMBANG;10603473;SD;Negeri;13 Mar 2026 15:10:38;53;193;9;15;3;11;0;1
94;SD NEGERI 028 PALEMBANG;10603472;SD;Negeri;13 Mar 2026 09:47:55;26;306;12;16;4;8;0;1
95;SD NEGERI 029 PALEMBANG;10603471;SD;Negeri;09 Mar 2026 12:06:34;50;105;6;10;2;13;0;0
96;SD ADVENT II PALEMBANG;10603944;SD;Swasta;05 Mar 2026 20:50:47;5;36;6;6;2;8;0;1
97;SD GLOBAL TALENT ISLAMIC SCHOOL & STUDIO;10648820;SD;Swasta;02 Feb 2026 09:33:12;29;89;6;10;2;6;1;1
98;SD HARAPAN MANDIRI PALEMBANG;10646321;SD;Swasta;07 Mar 2026 10:22:44;45;118;6;9;2;6;1;1
99;SD ISLAM AL ASRI PALEMBANG;70034303;SD;Swasta;12 Mar 2026 08:02:50;11;129;9;21;5;9;0;0
100;SD ISLAM AZ-ZAHRAH PALEMBANG;10603943;SD;Swasta;03 Mar 2026 11:48:05;85;954;36;67;23;38;2;1
101;SD ISLAM TERAPAN PROF. MUHAJIRIN;70038355;SD;Swasta;05 Mar 2026 13:30:27;12;32;3;5;1;3;1;1
102;SD ISLAM TERPADU BINA ILMI PALEMBANG;10646262;SD;Swasta;20 Feb 2026 23:33:40;33;726;24;46;4;35;1;1
103;SD ISLAM TERPADU FATHONA PAKJO;70007091;SD;Swasta;13 Mar 2026 08:38:13;26;102;6;6;2;7;0;1
104;SD IT  KEIYNAN;70044113;SD;Swasta;04 Mar 2026 21:38:49;17;21;4;3;1;4;0;0
105;SD IT AULADI PAKJO PALEMBANG;69830126;SD;Swasta;03 Mar 2026 12:20:16;35;226;12;12;7;12;1;1
106;SD IT IZZUDDIN PALEMBANG;10609883;SD;Swasta;11 Mar 2026 14:04:43;27;625;24;39;7;27;2;1
107;SD PALEMBANG HARAPAN;10648821;SD;Swasta;05 Mar 2026 10:53:27;101;474;18;29;4;18;1;1
108;SD REAL ISLAMIC SCHOOL PALEMBANG;70034457;SD;Swasta;05 Mar 2026 12:50:48;22;139;6;9;10;6;0;0
109;SMP NEGERI 17 PALEMBANG;10603697;SMP;Negeri;07 Mar 2026 15:42:19;47;931;26;40;7;26;0;1
110;SMP NEGERI 18 PALEMBANG;10603696;SMP;Negeri;01 Mar 2026 22:37:02;93;1,08;31;53;16;36;0;1
111;SMP NEGERI 22 PALEMBANG;10603692;SMP;Negeri;13 Mar 2026 16:50:19;69;682;23;40;13;24;1;1
112;SMP NEGERI 33 PALEMBANG;10603738;SMP;Negeri;06 Mar 2026 20:58:02;39;588;20;39;9;22;2;1
113;SMP NEGERI 45 PALEMBANG;10603771;SMP;Negeri;03 Mar 2026 11:59:59;43;686;23;34;11;22;2;1
114;SMP NEGERI 58 PALEMBANG;69857925;SMP;Negeri;03 Mar 2026 16:32:39;40;331;12;26;7;13;0;1
115;SMP ARINDA PALEMBANG;10609488;SMP;Swasta;02 Mar 2026 12:23:32;16;65;3;1;2;3;3;1
116;SMP FATHONA PAKJO;70007030;SMP;Swasta;04 Mar 2026 07:36:53;19;19;3;2;4;3;2;1
117;SMP GLOBAL TALENT ISLAMIC SCHOOL & STUDIO;69903016;SMP;Swasta;09 Feb 2026 23:35:48;5;11;3;4;3;3;0;1
118;SMP ISLAM AZ-ZAHRAH 2 PALEMBANG;10609492;SMP;Swasta;24 Feb 2026 21:13:45;43;197;8;14;9;8;2;1
119;SMP ISLAM TERAPAN PROF. MUHAJIRIN PALEMBANG;70038270;SMP;Swasta;05 Mar 2026 10:58:05;40;59;3;23;8;3;2;1
120;SMP IT BINA ILMI PALEMBANG;69726539;SMP;Swasta;25 Feb 2026 11:32:55;35;267;10;17;5;11;2;1
121;SMP IT IZZUDIN PALEMBANG;10644711;SMP;Swasta;27 Feb 2026 11:43:23;24;291;10;13;3;16;2;1
122;SMP PALEMBANG HARAPAN;10648886;SMP;Swasta;06 Mar 2026 16:52:37;20;202;7;14;5;12;2;1
123;SMP PGRI 07 PALEMBANG;10609570;SMP;Swasta;04 Mar 2026 09:07:25;20;109;3;7;1;4;0;0
124;SMP PTI PALEMBANG;10609573;SMP;Swasta;13 Mar 2026 17:18:04;67;39;3;20;1;3;2;0
125;SMP SRIJAYA NEGARA PALEMBANG;10609585;SMP;Swasta;05 Mar 2026 07:48:17;16;134;5;12;5;7;2;1
126;SMP XAVERIUS 02 PALEMBANG;10609600;SMP;Swasta;06 Mar 2026 08:30:00;9;161;6;9;5;11;3;1
127;SMP YULIS PALEMBANG;10609616;SMP;Swasta;03 Mar 2026 23:37:13;47;61;3;9;2;3;1;1
128;SMA NEGERI 01 PALEMBANG;10603865;SMA;Negeri;05 Mar 2026 13:52:22;54;1,305;36;83;41;43;10;4
129;SMA NEGERI 02 PALEMBANG;10603845;SMA;Negeri;10 Mar 2026 11:29:24;112;1,376;33;69;9;33;5;1
130;SMA NEGERI 10 PALEMBANG;10603850;SMA;Negeri;13 Mar 2026 09:20:11;153;1,73;40;94;22;40;6;1
131;SMA NEGERI 11 PALEMBANG;10603849;SMA;Negeri;04 Mar 2026 11:41:26;99;1,356;38;83;20;26;6;1
132;SMA AL-AMALUL KHAIR PALEMBANG;10609620;SMA;Swasta;07 Mar 2026 09:40:47;71;246;9;22;4;11;6;1
133;SMA ARINDA PALEMBANG;10609622;SMA;Swasta;09 Mar 2026 11:49:06;19;134;6;8;3;6;6;1
134;SMA ETHIKA PALEMBANG;10609639;SMA;Swasta;13 Mar 2026 17:04:27;151;76;3;5;2;3;2;1
135;SMA IT BINA ILMI PALEMBANG;69981952;SMA;Swasta;03 Mar 2026 13:41:00;47;124;6;10;2;6;1;1
136;SMA IT IZZUDDIN PALEMBANG;10648904;SMA;Swasta;06 Mar 2026 17:22:48;28;140;6;15;3;6;2;1
137;SMA PALEMBANG HARAPAN;10648905;SMA;Swasta;06 Mar 2026 18:12:41;38;109;4;13;4;16;2;1
138;SMA PGRI 01 PALEMBANG;10609675;SMA;Swasta;05 Mar 2026 20:45:56;81;784;23;29;5;12;4;1
139;SMA PGRI 05 PALEMBANG;10609680;SMA;Swasta;13 Mar 2026 15:27:33;56;69;3;7;1;8;2;1
140;SMA RA KARTINI PALEMBANG;10609685;SMA;Swasta;05 Mar 2026 11:35:25;17;27;3;4;3;3;5;1
141;SMA SRIJAYA NEGARA PALEMBANG;10609689;SMA;Swasta;09 Mar 2026 08:57:36;57;732;21;31;5;22;3;1
142;SMA TARUNA BANGSA PALEMBANG;10645863;SMA;Swasta;12 Mar 2026 08:54:10;38;81;3;12;2;7;2;1
143;SMA YULIS PALEMBANG;10609722;SMA;Swasta;11 Mar 2026 10:44:30;43;71;3;11;1;3;2;1
144;SMK NEGERI 03 PALEMBANG;10603712;SMK;Negeri;13 Mar 2026 13:40:21;125;1,548;45;96;27;44;5;1
145;SMK NEGERI 05 PALEMBANG;10603709;SMK;Negeri;13 Mar 2026 05:45:02;121;922;35;89;25;37;0;1
146;SMK ARINDA PALEMBANG;10603705;SMK;Swasta;09 Mar 2026 12:16:29;16;113;8;9;2;9;3;1
147;SMK ETHIKA PALEMBANG;10603715;SMK;Swasta;11 Mar 2026 08:05:53;38;91;6;10;2;11;2;1
148;SMK PGRI 01 PALEMBANG;10603702;SMK;Swasta;04 Mar 2026 21:41:13;41;295;12;21;8;16;3;1
149;SMK RA KARTINI PALEMBANG;10609730;SMK;Swasta;20 Feb 2026 11:21:24;8;12;2;6;1;6;6;1
150;PKBM ANGGREK;P2966329;PKBM;Swasta;12 Mar 2026 19:43:44;57;180;9;2;1;3;1;0
151;PKBM ESSA EDUTAMA;P9999195;PKBM;Swasta;-;14;20;5;7;4;5;0;0
152;PKBM NUR ZAFIRAH KAMILAH;P9999309;PKBM;Swasta;-;0;0;0;0;0;0;0;0
153;PKBM SAHABAT TAHFIZHUL QURAN;P9984905;PKBM;Swasta;31 Jan 2026 09:32:19;34;195;12;8;2;9;0;0
154;PKBM SAMIR;P9998910;PKBM;Swasta;05 Mar 2026 14:28:48;4;115;6;0;1;3;0;0
155;SLB AUTIS HARAPAN MANDIRI PALEMBANG;10609475;SLB;Swasta;07 Mar 2026 09:44:11;49;54;15;24;4;25;1;1
Total;Total;Total;Total;Total;Total;4,501;34,482;1,331;2,134;611;1,335;129;90
