Data Guru Kec. Sematang Borang - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
1;TK NEGERI PEMBINA 7;70001379;TK;Negeri;03 Mar 2026 13:18:50;17;54;4;4;2;4;0;0
2;PAUD HATI BUNDA;69899599;TK;Swasta;-;1;26;2;2;2;5;1;1
3;TK AL AHSAN INSANI;69989641;TK;Swasta;-;36;18;1;6;0;4;0;0
4;TK AL-HIDAYAH;69892914;TK;Swasta;03 Mar 2026 15:01:00;14;58;4;4;1;4;0;0
5;TK AN - NUR;10647986;TK;Swasta;16 Jan 2026 13:09:22;9;36;3;3;1;3;0;0
6;TK AULIA;69967159;TK;Swasta;-;12;20;2;2;1;2;0;0
7;TK BINTANG KEMBAR;70003272;TK;Swasta;05 Mar 2026 09:29:22;7;22;1;1;3;3;0;0
8;TK FATHURRAHMAN;69960491;TK;Swasta;04 Mar 2026 20:09:26;7;41;3;3;1;3;0;0
9;TK FATIMAH 2;10644317;TK;Swasta;24 Feb 2026 22:13:00;4;20;2;2;1;2;0;0
10;TK KASIH IBU;69964235;TK;Swasta;26 Feb 2026 10:49:03;3;28;1;1;1;1;0;0
11;TK MAMA SHAFIRDHA;69858030;TK;Swasta;20 Jan 2026 08:04:33;4;47;3;4;1;3;0;0
12;TK NURHIDAYAH;69964230;TK;Swasta;21 Jan 2026 20:09:38;4;26;2;2;3;3;0;0
13;TK PUSPASARI;10644336;TK;Swasta;21 Jan 2026 20:20:48;6;30;2;1;2;2;0;1
14;TK TUNAS RIMBA;10644318;TK;Swasta;19 Jan 2026 14:31:55;5;12;1;2;1;2;0;0
15;TK XAVERIUS 9;10644309;TK;Swasta;05 Mar 2026 07:32:22;22;58;4;4;3;2;0;0
16;KB FATHURRAHMAN SHIDIQ;69858072;KB;Swasta;-;8;14;1;2;1;3;0;0
17;KB MEKAR SARI;69981343;KB;Swasta;23 Jan 2026 13:30:21;9;36;2;2;1;3;0;0
18;KB MENTARI;69960169;KB;Swasta;03 Mar 2026 22:35:54;15;17;2;1;1;2;0;0
19;KB NURUL ZAHRA;69858073;KB;Swasta;04 Feb 2026 12:20:09;1;26;2;3;1;2;0;0
20;KB PELITA HATI;69960170;KB;Swasta;04 Mar 2026 14:31:41;7;26;2;2;1;2;0;0
21;KB SEMAI CERIA;69893600;KB;Swasta;-;0;0;0;0;0;1;0;1
22;PAUD KB AL-HIDAYAH;69858070;KB;Swasta;-;8;20;1;0;1;1;0;0
23;PAUD MUTIARA HATI;69876057;KB;Swasta;16 Jan 2026 22:59:11;12;55;3;3;0;3;0;0
24;PAUD ADAWIYAH;69876038;SPS;Swasta;-;15;45;2;4;0;2;0;1
25;SPS AL-FALAH;69773278;SPS;Swasta;26 Jan 2026 14:47:21;8;20;2;2;1;2;0;0
26;SPS MUTIARA IBU;69773279;SPS;Swasta;02 Feb 2026 18:08:04;13;28;1;2;1;1;0;0
27;SPS NURUL TAQWA;69773280;SPS;Swasta;06 Mar 2026 05:44:06;11;93;6;6;1;5;0;0
28;SD NEGERI 245 PALEMBANG;10603510;SD;Negeri;12 Mar 2026 13:03:48;95;788;21;25;7;11;0;1
29;SD NEGERI 246 PALEMBANG;10603509;SD;Negeri;07 Mar 2026 19:12:38;221;684;19;26;2;15;0;1
30;SD NEGERI 247 PALEMBANG;10609399;SD;Negeri;07 Mar 2026 07:46:38;32;687;22;27;3;9;0;1
31;SD NEGERI 248 PALEMBANG;10603506;SD;Negeri;13 Mar 2026 08:39:46;38;519;17;10;3;10;0;1
32;SD KHOIRU UMMAH PALEMBANG;10648164;SD;Swasta;03 Mar 2026 07:35:34;105;107;6;5;1;6;1;1
33;SD XAVERIUS 09 PALEMBANG;10609469;SD;Swasta;11 Mar 2026 13:52:14;92;549;18;25;9;18;1;1
34;SMP NEGERI 23 PALEMBANG;10603691;SMP;Negeri;03 Mar 2026 10:59:19;115;635;20;33;9;14;3;1
35;SMP NEGERI 60 PALEMBANG;69978352;SMP;Negeri;07 Mar 2026 16:39:53;50;400;13;14;6;5;1;1
36;SMP XAVERIUS 7;10609605;SMP;Swasta;07 Mar 2026 20:01:37;10;304;10;11;4;11;2;1
37;SMK XAVERIUS PALEMBANG;10603677;SMK;Swasta;06 Mar 2026 15:40:44;160;460;16;27;11;18;3;1
38;PKBM ADAWIYAH;P2966323;PKBM;Swasta;03 Mar 2026 12:41:15;8;278;10;6;0;8;2;1
39;PKBM LUKMANUL HAKIM;P9996688;PKBM;Swasta;12 Mar 2026 11:32:13;24;10;2;2;1;3;0;0
Total;Total;Total;Total;Total;Total;1,208;6,297;233;279;88;198;14;15
