Data Peserta Didik Kec. Plaju - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
1;PAUD ISLAM SALSABILA;69948225;TK;Swasta;24 Jan 2026 10:16:38;52;151;6;6;2;6;0;0
2;TK AISYIYAH 02 PALEMBANG;10644173;TK;Swasta;03 Mar 2026 09:11:48;3;64;3;3;1;3;0;0
3;TK ANANDA;10644570;TK;Swasta;-;2;33;2;2;1;1;0;0
4;TK BINAWATI;10644174;TK;Swasta;02 Mar 2026 19:35:01;19;262;10;11;1;5;0;0
5;TK MINI;10644175;TK;Swasta;18 Jan 2026 23:04:35;3;55;2;2;2;2;0;0
6;TK PATRA MANDIRI PALEMBANG;10644177;TK;Swasta;03 Mar 2026 10:53:42;11;91;6;6;6;9;0;0
7;TK PURI;10644176;TK;Swasta;07 Mar 2026 12:50:47;10;67;3;3;1;2;0;0
8;TK PWP 3;10644179;TK;Swasta;25 Jan 2026 15:43:17;8;77;3;3;1;4;0;1
9;TK XAVERIUS 8;10644181;TK;Swasta;12 Mar 2026 08:30:18;10;9;1;2;0;2;0;0
10;TK YP INDRA 1;10644183;TK;Swasta;07 Feb 2026 08:04:29;11;47;4;2;1;4;0;0
11;ABIYYU;69932220;KB;Swasta;21 Jan 2026 17:06:35;0;0;0;0;0;1;0;0
12;KB AINNUR;69773105;KB;Swasta;07 Mar 2026 08:18:58;25;80;4;3;1;2;0;0
13;KB AL MARUF;69773111;KB;Swasta;28 Jan 2026 20:05:24;11;82;5;4;1;3;0;0
14;KB AN-NUURU;69773109;KB;Swasta;21 Jan 2026 17:32:36;7;19;1;1;2;2;0;0
15;KB BINA KARTINI;69773107;KB;Swasta;21 Feb 2026 15:09:42;12;45;2;1;1;2;0;0
16;KB BINA NUGRAHA;69876034;KB;Swasta;-;0;0;0;0;0;1;0;0
17;KB BOUGENVILLE;69876065;KB;Swasta;-;0;0;0;0;0;1;0;0
18;KB ISLAM AL-AFIQ;69858051;KB;Swasta;-;2;48;3;3;2;2;0;0
19;KB MAWAR;69773108;KB;Swasta;22 Jan 2026 20:23:24;17;20;1;1;1;2;0;0
20;KB MEKAR SARI;69773110;KB;Swasta;-;0;0;0;0;0;1;0;0
21;KB MELATI PUTIH;69773113;KB;Swasta;-;0;0;0;0;0;1;0;0
22;KB PUSPA;69773114;KB;Swasta;21 Jan 2026 17:54:03;4;26;2;1;1;1;0;0
23;KB TARUNA MANDIRI SRIWIJAYA;69970993;KB;Swasta;04 Feb 2026 14:30:35;7;60;4;4;2;4;0;0
24;KB UMMI RODIAH;69773112;KB;Swasta;09 Mar 2026 12:58:54;17;55;3;3;1;3;0;1
25;SPS AL BAYYINAH;69773262;SPS;Swasta;06 Mar 2026 10:19:18;22;44;3;3;1;3;0;0
26;SPS AR-ROHIM;69773263;SPS;Swasta;21 Jan 2026 19:11:09;3;43;4;4;3;4;0;0
27;SD NEGERI 222 PALEMBANG;10609424;SD;Negeri;12 Mar 2026 14:03:41;24;488;17;23;4;27;0;0
28;SD NEGERI 223 PALEMBANG;10609426;SD;Negeri;07 Mar 2026 11:16:33;36;318;12;13;3;5;0;1
29;SD NEGERI 224 PALEMBANG;10604292;SD;Negeri;13 Mar 2026 12:26:10;77;845;27;36;3;14;0;1
30;SD NEGERI 225 PALEMBANG;10604303;SD;Negeri;06 Mar 2026 11:56:35;27;524;18;22;4;16;1;2
31;SD NEGERI 226 PALEMBANG;10609428;SD;Negeri;13 Mar 2026 06:16:49;63;940;32;33;8;19;0;1
