Data Guru Kec. Kemuning - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
1;TK NEGERI PEMBINA 05 PALEMBANG;70003139;TK;Negeri;13 Mar 2026 11:09:42;11;110;5;5;4;4;0;0
2;TK AISYIYAH 4 PALEMBANG;10644209;TK;Swasta;10 Mar 2026 10:03:40;25;180;17;17;3;20;0;1
3;TK AMALIYAH PALEMBANG;10644210;TK;Swasta;03 Mar 2026 07:44:53;18;41;3;2;1;3;0;1
4;TK AMIRA;69933027;TK;Swasta;06 Mar 2026 20:45:47;11;16;2;3;1;3;0;0
5;TK ANUGERAH INDAH;69899604;TK;Swasta;22 Jan 2026 08:45:24;7;41;2;2;3;3;0;0
6;TK AR-ROHMAN;70004009;TK;Swasta;08 Mar 2026 23:45:07;2;30;1;1;2;2;0;0
7;TK AZ-ZAHIRAH PALEMBANG;10647984;TK;Swasta;29 Jan 2026 22:59:03;7;11;1;1;2;2;0;0
8;TK BAPTIS;10644211;TK;Swasta;06 Mar 2026 10:32:13;41;96;6;15;2;6;0;1
9;TK CENDANA KIDS;70003237;TK;Swasta;21 Jan 2026 08:45:06;7;36;3;3;1;4;0;0
10;TK CHANDRA JAYA;10644212;TK;Swasta;29 Jan 2026 14:50:22;5;19;1;1;1;2;0;0
11;TK ISLAM AL-AZHAR CAIRO PALEMBANG INDONESIA;69965841;TK;Swasta;06 Mar 2026 13:17:48;39;130;8;11;3;5;0;0
12;TK ISLAM TERAPAN PROF. MUHAJIRIN;70038290;TK;Swasta;19 Jan 2026 11:56:24;11;5;2;0;2;2;0;1
13;TK ISLAMIC LITOUF BAROKAH;70045631;TK;Swasta;-;5;26;3;3;1;3;0;0
14;TK IT AL-FURQON PALEMBANG;10647149;TK;Swasta;27 Jan 2026 12:20:18;19;86;6;8;3;8;0;1
15;TK KARTIKA II-4 PALEMBANG;10644216;TK;Swasta;13 Mar 2026 08:39:52;13;76;6;6;2;10;0;1
16;TK MAZAHRUL IMAN;10644218;TK;Swasta;29 Jan 2026 11:56:16;6;24;2;2;1;4;0;0
