Data Peserta Didik Kec. Ilir Timur I - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
23;KB ANGGREK DELIMA;69876056;KB;Swasta;10 Feb 2026 09:07:37;3;28;2;1;2;3;0;0
24;KB DARUSSALAM;69962484;KB;Swasta;-;6;26;2;1;2;2;0;0
25;KB EKA BHAKTI;69773149;KB;Swasta;27 Jan 2026 22:08:36;10;28;2;1;1;3;0;0
26;KB IPEKA;69971156;KB;Swasta;-;3;8;1;1;1;2;0;1
27;KB IZZATUNISHA SYIFFA;70012962;KB;Swasta;-;20;43;2;4;1;2;0;0
28;KB MAITREYAWIRA;69773144;KB;Swasta;-;0;0;0;0;0;0;0;0
29;PAUD BUNDA FAUZIAH;70003290;KB;Swasta;-;9;18;1;1;1;1;0;0
30;SD NEGERI 039 PALEMBANG;10603540;SD;Negeri;13 Mar 2026 10:18:39;45;654;24;38;4;25;0;1
31;SD NEGERI 040 PALEMBANG;10603800;SD;Negeri;06 Mar 2026 10:18:17;46;497;20;30;6;35;0;1
32;SD NEGERI 041 PALEMBANG;10603538;SD;Negeri;26 Feb 2026 19:12:40;87;658;24;31;5;24;1;1
33;SD NEGERI 042 PALEMBANG;10603811;SD;Negeri;12 Mar 2026 11:09:59;46;364;14;20;4;12;1;1
34;SD NEGERI 043 PALEMBANG;10603537;SD;Negeri;09 Mar 2026 09:28:43;44;226;10;18;3;6;0;0
35;SD NEGERI 044 PALEMBANG;10603536;SD;Negeri;12 Mar 2026 07:23:30;23;430;18;28;3;18;1;1
36;SD NEGERI 045 PALEMBANG;10603535;SD;Negeri;10 Mar 2026 09:51:53;29;180;8;10;2;11;1;1
37;SD Guang Ming;70025512;SD;Swasta;06 Mar 2026 13:27:58;7;68;5;8;2;5;0;1
38;SD HOSANNA PALEMBANG;10603924;SD;Swasta;06 Mar 2026 09:53:23;7;64;6;8;4;6;2;1
39;SD IPEKA PALEMBANG;10603907;SD;Swasta;06 Mar 2026 16:11:30;14;363;13;24;3;18;2;1
40;SD MANGGALA;69960992;SD;Swasta;03 Mar 2026 08:00:39;19;238;11;16;3;11;2;1
41;SD METHODIST 02 PALEMBANG;10603901;SD;Swasta;03 Mar 2026 10:37:01;22;313;13;19;6;14;3;1
42;SD MUHAMMADIYAH 05 PALEMBANG;10603922;SD;Swasta;03 Mar 2026 07:21:38;11;132;7;12;2;9;1;1
43;SD ST AGATHA PALEMBANG;10603898;SD;Swasta;02 Mar 2026 10:57:48;33;127;6;9;3;11;3;1
44;SD TAMAN SISWA PALEMBANG;10603992;SD;Swasta;04 Mar 2026 14:31:24;21;95;6;8;3;6;1;2
45;SD XAVERIUS 01 PALEMBANG;10603988;SD;Swasta;11 Mar 2026 07:49:42;23;642;25;37;15;25;1;1
46;SD XAVERIUS 02 PALEMBANG;10603994;SD;Swasta;04 Mar 2026 06:57:24;17;471;18;30;11;24;2;1
47;SD XAVERIUS 05 PALEMBANG;10603985;SD;Swasta;06 Mar 2026 10:35:44;24;126;6;7;4;10;2;1
48;SMP NEGERI 03 PALEMBANG;10603775;SMP;Negeri;10 Mar 2026 11:37:12;43;980;30;44;17;40;2;1
49;SMP NEGERI 06 PALEMBANG;10603781;SMP;Negeri;05 Mar 2026 07:25:50;36;990;32;41;10;32;2;1
50;SMP METHODIST 02 PALEMBANG;10609537;SMP;Swasta;06 Mar 2026 08:03:40;22;192;7;13;6;10;6;1
51;SMP MUHAMMADIYAH 02 PALEMBANG;10609541;SMP;Swasta;05 Mar 2026 11:43:59;16;22;3;8;4;4;2;1
52;SMP QURANIAH 01 PALEMBANG;10609576;SMP;Swasta;26 Feb 2026 09:52:01;19;92;4;6;3;6;1;1
53;SMP SUMSEL JAYA PALEMBANG;10609587;SMP;Swasta;05 Mar 2026 22:47:58;19;29;2;5;5;7;2;1
54;SMP TAMAN SISWA;10609588;SMP;Swasta;04 Mar 2026 20:19:15;82;26;3;3;4;6;2;1
55;SMP XAVERIUS 01 PALEMBANG;10609599;SMP;Swasta;04 Mar 2026 07:49:18;42;744;25;41;12;32;5;1
56;SMP XAVERIUS 06 PALEMBANG;10609604;SMP;Swasta;26 Feb 2026 10:49:06;16;228;9;18;9;24;3;1
57;SMP XAVERIUS MARIA PALEMBANG;10609606;SMP;Swasta;09 Mar 2026 13:06:18;22;195;16;22;10;17;4;1
58;SMA NEGERI 15 PALEMBANG;10603846;SMA;Negeri;06 Mar 2026 15:26:04;108;863;25;55;11;26;3;1
59;SMA IGNATIUS GLOBAL SCHOOL (IGS) PALEMBANG;69856916;SMA;Swasta;12 Mar 2026 10:33:29;43;1,521;43;59;22;60;6;2
60;SMA METHODIST 02 PALEMBANG;10609656;SMA;Swasta;02 Mar 2026 07:09:12;26;277;10;18;8;10;5;1
61;SMA QUR ANIYAH PALEMBANG;10609684;SMA;Swasta;12 Mar 2026 15:02:59;34;159;6;9;2;6;1;1
62;SMA SUMSEL JAYA PALEMBANG;10609690;SMA;Swasta;22 Jan 2026 08:03:34;43;81;4;8;3;6;3;1
63;SMA TAMAN SISWA PALEMBANG;10609693;SMA;Swasta;06 Mar 2026 08:56:11;67;90;3;13;2;9;4;2
64;SMA XAVERIUS 03 PALEMBANG;10609706;SMA;Swasta;06 Mar 2026 14:54:11;22;656;20;37;14;21;5;1
65;SMK NEGERI 01 PALEMBANG;10603713;SMK;Negeri;07 Mar 2026 10:47:15;71;1,41;42;93;26;42;6;1
66;SMK NEGERI 02 PALEMBANG;10603711;SMK;Negeri;09 Mar 2026 12:16:24;149;2,511;72;166;44;59;8;1
67;SMK KESEHATAN ATHALLA PUTRA PALEMBANG;69772973;SMK;Swasta;12 Mar 2026 13:49:28;33;85;6;19;4;7;3;1
68;SMK METHODIST 02 PALEMBANG;69838800;SMK;Swasta;09 Mar 2026 09:19:41;39;179;7;13;4;9;5;1
69;SMK MUTIARA AZZAM PALEMBANG;10648174;SMK;Swasta;07 Mar 2026 12:50:20;19;45;8;5;1;8;3;1
70;SMK TAMAN SISWA 01 PALEMBANG;10603684;SMK;Swasta;12 Mar 2026 10:20:14;27;179;9;22;5;10;4;1
71;SMK TAMAN SISWA 02 PALEMBANG;10603683;SMK;Swasta;06 Mar 2026 07:48:49;25;185;9;14;11;14;5;2
72;PKBM HOMESCHOOLING HAPPY KIDS;P9970553;PKBM;Swasta;02 Feb 2026 23:59:35;17;4;4;6;2;6;0;0
73;PKBM TAMAN SISWA PALEMBANG;P9997336;PKBM;Swasta;-;0;0;0;0;0;0;0;0
Total;Total;Total;Total;Total;Total;1,819;18,241;691;1,148;360;817;113;57
