Data Guru Kec. Ilir Barat II - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
27;SD NEGERI 033 PALEMBANG;10603466;SD;Negeri;13 Mar 2026 08:20:15;37;865;29;33;2;19;1;1
28;SD NEGERI 034 PALEMBANG;10603465;SD;Negeri;05 Mar 2026 13:50:23;39;381;13;20;3;11;0;1
29;SD NEGERI 035 PALEMBANG;10603464;SD;Negeri;04 Mar 2026 11:32:50;41;946;30;37;7;16;1;1
30;SD NEGERI 036 PALEMBANG;10603475;SD;Negeri;10 Mar 2026 08:22:41;20;106;6;7;0;10;0;0
31;SD NEGERI 037 PALEMBANG;10603559;SD;Negeri;06 Mar 2026 12:30:54;55;188;8;9;3;6;0;1
32;SD NEGERI 038 PALEMBANG;10603542;SD;Negeri;10 Mar 2026 09:17:55;45;353;13;18;4;13;0;1
33;SD ADVENT I PALEMBANG;10609439;SD;Swasta;02 Mar 2026 09:01:51;17;51;6;2;1;6;2;1
34;SMP NEGERI 13 PALEMBANG;10603757;SMP;Negeri;07 Mar 2026 14:21:51;61;966;30;45;11;15;2;1
35;SMP NEGERI 43 PALEMBANG;10603769;SMP;Negeri;02 Mar 2026 23:41:05;81;679;21;36;10;21;2;1
36;SMP ADVENT PALEMBANG;10609484;SMP;Swasta;15 Feb 2026 15:37:30;14;31;3;2;1;3;2;2
37;SMP ISLAM AZ-ZAHRAH 01 PALEMBANG;10609491;SMP;Swasta;03 Mar 2026 09:10:43;67;313;11;20;6;11;2;1
38;SMP TELADAN PALEMBANG;10609591;SMP;Swasta;20 Feb 2026 13:31:40;27;67;3;7;2;3;0;1
39;SMP TRI DHARMA PALEMBANG;10609593;SMP;Swasta;03 Mar 2026 11:16:11;58;368;12;18;9;13;3;1
40;SMA AZ-ZAHRAH PALEMBANG;10609645;SMA;Swasta;10 Mar 2026 08:58:25;115;359;11;19;7;11;7;1
41;SMA SJAKHYAKIRTI PALEMBANG;10609691;SMA;Swasta;12 Mar 2026 16:39:00;210;399;14;27;8;19;4;1
42;SMA TELADAN PALEMBANG;10609695;SMA;Swasta;22 Jan 2026 12:23:03;35;48;3;6;0;3;2;1
43;SMA TRI DHARMA PALEMBANG;10609697;SMA;Swasta;09 Mar 2026 08:53:01;48;342;12;16;1;16;8;1
44;SMK SETIA DARMA 2 PALEMBANG;69964521;SMK;Swasta;08 Mar 2026 13:41:42;106;108;6;12;2;6;2;1
45;SMK SJAKHYAKIRTI PALEMBANG;69859654;SMK;Swasta;05 Mar 2026 08:29:19;52;219;6;21;3;6;1;1
46;SMK TRI DHARMA PALEMBANG;10609735;SMK;Swasta;06 Mar 2026 14:26:44;89;897;32;27;8;33;4;1
47;PKBM AL - AKBAR;P9948243;PKBM;Swasta;12 Mar 2026 10:18:47;21;156;2;2;1;3;0;1
48;PKBM AL-MARFUAH;P2966338;PKBM;Swasta;30 Jan 2026 14:29:11;39;62;2;2;1;7;1;1
49;PKBM HOMESCHOOLING PRIMAGAMA;P9948061;PKBM;Swasta;09 Mar 2026 10:05:22;34;97;6;41;1;6;0;1
Total;Total;Total;Total;Total;Total;1,715;9,81;367;519;138;352;46;37
