Data Peserta Didik Kec. Seberang Ulu I - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
41;SMP NEGERI 48 PALEMBANG;10603783;SMP;Negeri;07 Mar 2026 14:40:28;113;845;26;37;8;27;1;1
42;SMP NEGERI 61 PALEMBANG;70010574;SMP;Negeri;03 Mar 2026 20:12:12;116;384;13;13;1;10;0;1
43;SMP GAJAH MADA 03 PALEMBANG;10609512;SMP;Swasta;25 Feb 2026 12:11:38;28;50;3;4;3;6;2;1
44;SMP ISLAMY PALEMBANG;10609520;SMP;Swasta;04 Mar 2026 23:10:03;12;29;3;3;2;3;2;1
45;SMP MUHAMMADIYAH 05 PALEMBANG;10609544;SMP;Swasta;10 Feb 2026 11:06:49;45;178;7;11;4;8;2;1
46;SMPIT AULADI JAKABARING;70042330;SMP;Swasta;13 Mar 2026 11:03:23;0;0;0;0;0;0;0;0
47;SMA NEGERI 19 PALEMBANG;10603856;SMA;Negeri;05 Mar 2026 15:54:11;146;1,428;38;86;23;36;4;1
48;SMA NEGERI OLAHRAGA SRIWIJAYA PALEMBANG;10609921;SMA;Negeri;04 Mar 2026 08:39:30;87;199;8;21;3;8;1;1
49;SMAN SUMATERA SELATAN;10648016;SMA;Negeri;05 Mar 2026 08:31:47;65;319;11;36;62;18;6;2
50;SMA ALAM PALEMBANG;69943823;SMA;Swasta;12 Mar 2026 12:05:24;5;11;3;10;1;3;7;1
51;SMA BSI PALEMBANG;10610049;SMA;Swasta;06 Mar 2026 13:18:19;55;84;4;8;5;7;3;1
52;SMA GAJAH MADA 03 PALEMBANG;10609642;SMA;Swasta;11 Mar 2026 10:49:44;47;297;9;19;8;13;2;1
53;SMA METHODIST 03 PALEMBANG;10609657;SMA;Swasta;13 Mar 2026 13:35:07;12;52;3;5;6;3;4;1
54;SMA MUHAMMADIYAH 09 PALEMBANG;10609667;SMA;Swasta;06 Mar 2026 20:34:51;15;92;3;2;2;6;1;1
55;SMA NU PALEMBANG;10609669;SMA;Swasta;30 Jan 2026 15:26:48;89;531;15;19;5;13;2;1
56;SMA PGRI 02 PALEMBANG;10609676;SMA;Swasta;09 Mar 2026 13:19:51;38;920;26;32;11;26;7;1
57;SMK NEGERI 8 PALEMBANG;69857920;SMK;Negeri;11 Mar 2026 18:37:55;109;1,271;43;98;12;20;1;1
58;SMK  BHAKTI PERSADA;69830127;SMK;Swasta;04 Mar 2026 11:50:02;39;140;7;11;1;11;1;1
59;SMK BINA SRIWIJAYA INDONESIA PALEMBANG;69755983;SMK;Swasta;05 Mar 2026 10:22:28;118;426;17;22;3;19;1;1
60;SMK GAJAH MADA 3;69897078;SMK;Swasta;06 Mar 2026 11:44:37;30;196;9;7;6;9;1;1
61;SMK KESEHATAN KADER BANGSA;69952601;SMK;Swasta;13 Mar 2026 10:51:50;57;184;6;17;6;8;2;1
62;SMK MANGGALA PALEMBANG;70041388;SMK;Swasta;11 Mar 2026 08:24:50;41;35;2;6;1;2;2;1
63;SMK MUHAMMADIYAH 02 PALEMBANG;10603724;SMK;Swasta;07 Mar 2026 18:15:02;76;550;18;42;5;24;3;1
64;SMK PELITA PALEMBANG;10648144;SMK;Swasta;-;30;15;2;7;2;3;2;1
65;PKBM LENI;P9997429;PKBM;Swasta;24 Feb 2026 00:12:41;67;39;5;2;1;3;0;0
66;PKBM PELITA;P9948232;PKBM;Swasta;30 Jan 2026 09:18:19;46;43;6;2;3;2;0;1
67;PKBM SAKILA;P9997562;PKBM;Swasta;19 Feb 2026 14:38:49;15;24;3;2;0;3;0;0
Total;Total;Total;Total;Total;Total;2,652;16,201;604;910;267;542;60;45
