Data Guru Kec. Ilir Timur II - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
22;KB CAHAYA MUSLIMAT NU 2;69773163;KB;Swasta;06 Mar 2026 05:58:44;4;14;1;3;2;1;0;1
23;KB CEMPAKA;69773164;KB;Swasta;-;3;14;1;2;2;1;0;1
24;KB NURUL HUSNA;69773175;KB;Swasta;05 Mar 2026 03:36:31;7;45;2;2;1;3;0;0
25;KB PERMATA BUNDA;69858065;KB;Swasta;07 Feb 2026 17:15:23;2;20;2;1;2;2;0;0
26;KB PUSPA SARI;69773165;KB;Swasta;-;0;0;0;0;1;0;0;0
27;KB SALIMAH;69773174;KB;Swasta;-;17;21;2;5;1;3;0;0
28;KB ULIL ALBAB;69773171;KB;Swasta;29 Jan 2026 12:32:12;14;29;2;3;0;1;0;0
29;SPS ALAM VALYANDRA;70048884;SPS;Swasta;30 Jan 2026 10:24:42;6;39;2;4;1;2;0;0
30;SPS. SA ADATUR RAHMAN;69858097;SPS;Swasta;30 Jan 2026 21:43:42;6;19;2;2;2;2;0;0
31;SD NEGERI 046 PALEMBANG;10603534;SD;Negeri;05 Mar 2026 08:32:07;38;195;8;10;4;6;0;1
32;SD NEGERI 047 PALEMBANG;10603604;SD;Negeri;12 Mar 2026 21:37:07;62;667;23;30;5;19;0;1
33;SD NEGERI 048 PALEMBANG;10603570;SD;Negeri;11 Mar 2026 08:31:53;96;535;21;33;5;19;0;1
34;SD NEGERI 049 PALEMBANG;10603564;SD;Negeri;05 Mar 2026 10:06:37;14;32;4;4;2;8;0;0
35;SD NEGERI 050 PALEMBANG;10603585;SD;Negeri;12 Mar 2026 11:20:20;44;614;21;24;5;18;1;2
36;SD NEGERI 051 PALEMBANG;10603579;SD;Negeri;05 Mar 2026 08:29:29;24;215;10;13;5;6;0;1
37;SD NEGERI 052 PALEMBANG;10603655;SD;Negeri;12 Mar 2026 09:37:09;36;141;6;8;2;6;0;1
38;SD NEGERI 053 PALEMBANG;10603646;SD;Negeri;13 Mar 2026 12:32:02;71;450;15;19;2;8;0;0
39;SD NEGERI 058 PALEMBANG;10603956;SD;Negeri;12 Mar 2026 12:00:25;37;412;16;24;2;10;1;0
40;SD NEGERI 062 PALEMBANG;10603632;SD;Negeri;11 Mar 2026 07:11:02;41;348;13;16;4;7;0;1
41;SD NEGERI 063 PALEMBANG;10603631;SD;Negeri;07 Mar 2026 09:08:34;67;238;12;16;2;8;0;1
42;SD NEGERI 064 PALEMBANG;10609434;SD;Negeri;12 Mar 2026 12:15:57;34;290;12;16;2;6;0;1
43;SD NEGERI 065 PALEMBANG;10603616;SD;Negeri;11 Mar 2026 06:05:57;34;229;12;17;2;8;1;1
44;SD BINA WARGA PALEMBANG;10609878;SD;Swasta;11 Feb 2026 11:00:18;25;222;11;13;4;12;0;1
45;SD IT BINA ILMI LEMABANG PALEMBANG;69975431;SD;Swasta;05 Mar 2026 07:58:54;30;444;19;30;7;21;2;1
46;SD IT FATHONA LEMABANG;70007084;SD;Swasta;10 Mar 2026 14:51:03;17;138;7;11;6;7;0;1
47;SD KARTIKA II 01 PALEMBANG;10603904;SD;Swasta;06 Mar 2026 21:32:59;39;98;6;10;3;10;1;1
48;SD MUHAMMADIYAH 09 PALEMBANG;10603910;SD;Swasta;11 Mar 2026 20:47:28;25;293;14;16;4;12;2;2
49;SD MUHAMMADIYAH 10 PALEMBANG;10609449;SD;Swasta;05 Mar 2026 07:40:53;23;237;11;13;4;10;0;1
50;SD TAMAN SISWA PENDAWA PALEMBANG;10603991;SD;Swasta;06 Mar 2026 09:51:45;28;82;6;4;2;3;1;0
51;SD TAMAN SISWA SUNGAI BUAH PALEMBANG;10603990;SD;Swasta;03 Mar 2026 10:04:13;23;153;6;7;4;8;1;1
52;SD XAVERIUS 03 PALEMBANG;10603987;SD;Swasta;04 Mar 2026 13:14:05;23;246;12;13;3;12;3;1
53;SMP NEGERI 08 PALEMBANG;10603774;SMP;Negeri;12 Mar 2026 14:31:54;34;1,139;33;54;6;34;6;1
54;SMP NEGERI 42 PALEMBANG;10603733;SMP;Negeri;06 Mar 2026 10:47:37;63;777;23;42;13;23;2;1
55;SMP IT BINA ILMI LEMABANG;70041308;SMP;Swasta;24 Feb 2026 09:10:40;26;121;4;13;1;5;0;0
56;SMP IT FATHONA LEMABANG;70043468;SMP;Swasta;12 Mar 2026 11:46:29;7;2;1;1;1;3;0;1
57;SMP JIHADIYAH PALEMBANG;10609521;SMP;Swasta;05 Mar 2026 09:44:37;21;66;4;4;2;6;2;1
58;SMP KARTIKA II-1 PALEMBANG;10609522;SMP;Swasta;11 Mar 2026 12:08:53;32;61;3;8;4;8;2;1
59;SMP MUHAMMADIYAH 07 PALEMBANG;10609546;SMP;Swasta;05 Mar 2026 09:53:56;29;182;6;10;5;12;2;1
60;SMP NURUL QOMAR PALEMBANG;10609553;SMP;Swasta;05 Mar 2026 09:01:10;22;84;5;8;2;6;2;1
61;SMP PEMBINA PALEMBANG;10609560;SMP;Swasta;29 Jan 2026 13:11:33;38;122;5;8;4;9;2;1
62;SMP TAMAN SISWA SUNGAI BUAH PALEMBANG;10609589;SMP;Swasta;05 Mar 2026 14:38:24;14;35;3;5;2;3;0;1
63;SMP XAVERIUS 03 PALEMBANG;10609601;SMP;Swasta;04 Mar 2026 13:41:18;22;128;6;8;4;6;3;1
64;SMP YASPRI PALEMBANG;10609609;SMP;Swasta;03 Mar 2026 21:31:05;1;57;3;5;1;3;2;1
65;SMA NEGERI 05 PALEMBANG;10603842;SMA;Negeri;07 Mar 2026 20:05:17;199;1,169;33;70;24;33;5;1
66;SMA NEGERI 18 PALEMBANG;10603857;SMA;Negeri;05 Mar 2026 09:46:17;67;1,17;32;73;13;32;1;1
67;SMA ADABIYAH PALEMBANG;10609618;SMA;Swasta;04 Mar 2026 19:59:49;68;175;6;15;4;6;4;1
68;SMA AZIZIAH PALEMBANG;69831955;SMA;Swasta;03 Mar 2026 08:11:24;43;119;5;20;1;8;1;1
69;SMA BETHESDA PALEMBANG;70045658;SMA;Swasta;10 Mar 2026 14:24:57;28;52;2;9;2;3;4;1
70;SMA BHAKTI NUSANTARA PALEMBANG;10609625;SMA;Swasta;08 Mar 2026 22:20:12;8;69;4;5;5;7;3;0
71;SMA BINA WARGA 01 PALEMBANG;10609633;SMA;Swasta;03 Mar 2026 09:20:33;75;782;22;32;8;25;6;2
72;SMA BINA WARGA 02 PALEMBANG;10609634;SMA;Swasta;05 Mar 2026 09:24:03;26;835;24;35;13;24;5;1
73;SMA IBA PALEMBANG;10609712;SMA;Swasta;13 Mar 2026 08:49:13;15;119;6;12;4;12;6;1
74;SMA KUSUMA BANGSA PALEMBANG;10609651;SMA;Swasta;12 Mar 2026 10:51:56;62;636;19;38;7;18;6;1
75;SMA MAITREYAWIRA PALEMBANG;69970716;SMA;Swasta;26 Jan 2026 18:24:19;15;263;9;17;3;11;2;1
76;SMA MUHAMMADIYAH 05 PALEMBANG;10609662;SMA;Swasta;10 Mar 2026 18:16:12;45;483;15;16;3;16;2;1
77;SMA NURUL AMAL PALEMBANG;10609670;SMA;Swasta;02 Mar 2026 11:36:40;20;76;4;9;3;6;2;1
78;SMA NURUL QOMAR PALEMBANG;10609672;SMA;Swasta;10 Mar 2026 10:59:58;52;66;3;11;3;7;3;1
79;SMA NUSA BANGSA PALEMBANG;10609673;SMA;Swasta;18 Feb 2026 11:14:33;10;15;3;4;1;5;1;1
80;SMA PEMBINA PALEMBANG;10609674;SMA;Swasta;04 Mar 2026 09:20:48;110;255;8;17;5;14;4;2
81;SMA SINGAPORE SCHOOL;70045321;SMA;Swasta;23 Feb 2026 08:37:21;12;22;1;3;2;1;0;0
82;SMA TUNAS BANGSA PALEMBANG;10609719;SMA;Swasta;10 Mar 2026 07:31:51;65;943;24;46;16;29;6;1
83;SMA XAVERIUS 01 PALEMBANG;10609704;SMA;Swasta;06 Mar 2026 11:09:27;20;879;25;48;24;37;9;1
84;SMA XAVERIUS 04 PALEMBANG;10609707;SMA;Swasta;09 Mar 2026 15:12:18;19;157;6;7;4;9;6;1
85;SMK NEGERI 06 PALEMBANG;10603708;SMK;Negeri;13 Mar 2026 13:47:27;133;1,47;44;94;31;18;4;1
86;SMK AULIA PALEMBANG;69856920;SMK;Swasta;-;9;73;4;6;1;5;0;0
87;SMK FARMASI PALEMBANG;10646388;SMK;Swasta;09 Mar 2026 15:32:05;7;67;3;5;2;6;5;1
88;SMK KRISNA PERSADA PALEMBANG;10646186;SMK;Swasta;-;0;0;0;3;1;0;0;0
89;SMK MIGAS CATRA;70013665;SMK;Swasta;-;15;2;1;0;0;3;0;0
90;SMK PELAYARAN SINAR BAHARI PALEMBANG;10603700;SMK;Swasta;03 Mar 2026 13:58:37;29;248;9;21;3;9;5;1
91;SMK PEMBINA 01 PALEMBANG;10603717;SMK;Swasta;02 Mar 2026 14:35:38;35;489;19;23;2;23;1;1
92;SMK PEMBINA 02 PALEMBANG;10609732;SMK;Swasta;12 Mar 2026 22:05:23;65;801;26;23;6;41;5;3
93;SMK TAMAN SISWA SUNGAI BUAH PALEMBANG;10646146;SMK;Swasta;03 Mar 2026 22:39:06;10;29;4;3;1;6;1;1
94;SMK TELENIKA PALEMBANG;10609734;SMK;Swasta;05 Mar 2026 11:27:50;46;119;13;19;5;14;3;1
95;SLB A PRPCN PALEMBANG;10604008;SLB;Swasta;03 Mar 2026 06:12:07;12;26;13;7;0;13;1;1
96;SLB C YAYASAN 88 PALEMBANG;10604006;SLB;Swasta;12 Mar 2026 22:07:55;12;71;7;5;0;9;0;0
97;TK SINGAPORE INDONESIA SCHOOL PALEMBANG;90101088;SPK TK;Swasta;09 Mar 2026 15:38:00;17;72;5;5;1;6;0;1
98;SD SINGAPORE INDONESIAN SCHOOL PALEMBANG;69867953;SPK SD;Swasta;04 Mar 2026 13:45:35;25;353;15;15;2;18;5;2
Total;Total;Total;Total;Total;Total;2,809;22,029;835;1,306;369;888;142;73
