Data Guru Kec. Ilir Barat II - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
1;TK AN NUR;70048241;TK;Swasta;06 Feb 2026 09:05:05;4;28;1;1;1;2;0;0
2;TK DAHLIA PALEMBANG;10647237;TK;Swasta;04 Mar 2026 23:59:40;7;14;1;0;1;1;0;1
3;TK DHARMA WANITA PDAM PALEMBANG;10644556;TK;Swasta;31 Jan 2026 21:41:05;10;62;4;3;1;4;0;1
4;TK KARTIKA II-1 PALEMBANG;10644558;TK;Swasta;03 Mar 2026 11:52:11;21;74;6;5;1;6;0;0
5;TK KARTIKA II-3 PALEMBANG;10644559;TK;Swasta;03 Feb 2026 11:21:51;11;40;1;0;2;2;0;0
6;TK METHODIST 05 PALEMBANG;69773005;TK;Swasta;03 Mar 2026 08:31:09;21;50;5;5;2;6;0;0
7;TK PERTIWI 3 PALEMBANG;10644339;TK;Swasta;01 Mar 2026 21:32:04;17;60;3;3;1;3;0;0
8;TK SYAILENDRA PALEMBANG;69858019;TK;Swasta;03 Mar 2026 09:25:20;17;89;6;8;2;6;0;1
9;TK YAYASAN ISLAM TELADAN PALEMBANG;10644554;TK;Swasta;04 Mar 2026 09:37:53;10;21;2;1;3;2;0;1
10;TK YWKA PALEMBANG;69773017;TK;Swasta;04 Mar 2026 11:57:10;21;46;4;4;1;5;0;0
11;KB Cahaya Muslimat Nu 6;69773036;KB;Swasta;-;0;0;0;0;1;0;0;0
12;KB Dahlia;69773044;KB;Swasta;05 Mar 2026 00:27:54;5;14;1;1;1;2;0;1
13;KB Goldie Land Islamic Preschool;69773131;KB;Swasta;04 Mar 2026 10:23:39;3;33;2;1;1;4;0;1
14;KB Mutiara Arlis;69773041;KB;Swasta;27 Jan 2026 22:38:28;9;46;3;3;1;3;0;0
15;KB NURUL ILMI;70030361;KB;Swasta;-;14;25;1;1;1;1;0;0
16;KB NURUL JAMIK;69858038;KB;Swasta;-;0;0;0;0;0;0;0;0
17;KB Shandy;69773037;KB;Swasta;16 Jan 2026 16:16:14;20;44;2;1;2;1;0;0
18;KB Syailendra;69773045;KB;Swasta;23 Jan 2026 11:25:34;9;15;1;2;1;2;0;1
19;KB ZAYYAN;69930804;KB;Swasta;06 Feb 2026 11:21:30;4;15;2;1;3;4;0;0
20;KB. CHATYA MANIS;69858037;KB;Swasta;03 Mar 2026 00:45:44;11;55;3;2;4;3;0;0
21;SPS Al Akbar;69773248;SPS;Swasta;27 Jan 2026 00:00:01;6;14;1;1;0;1;0;1
22;SPS Mawar Merah;69773249;SPS;Swasta;22 Jan 2026 19:16:30;5;37;2;2;2;2;0;0
23;SPS PALM KIDS PALEMBANG;10645304;SPS;Swasta;28 Jan 2026 15:18:20;21;35;2;2;3;5;0;1
24;SD NEGERI 030 PALEMBANG;10603469;SD;Negeri;10 Mar 2026 07:52:58;38;671;23;31;9;13;1;1
25;SD NEGERI 031 PALEMBANG;10603468;SD;Negeri;05 Mar 2026 10:25:31;105;251;12;17;5;12;0;1
