Data Peserta Didik Kec. Seberang Ulu II - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
1;TK NEGERI PEMBINA 4;70001382;TK;Negeri;10 Mar 2026 09:22:10;21;45;2;2;1;3;0;0
2;TK AISYIYAH 11;10644503;TK;Swasta;02 Mar 2026 21:40:20;14;36;3;5;1;4;0;1
3;TK AZHAR;69773010;TK;Swasta;-;5;41;2;2;1;1;0;1
4;TK AZHARYAH;10644507;TK;Swasta;21 Feb 2026 21:16:28;7;21;2;2;1;2;0;0
5;TK BINA VITA;10644505;TK;Swasta;09 Feb 2026 16:59:11;14;60;4;4;2;4;0;0
6;TK CHIQA SMART;69958868;TK;Swasta;12 Mar 2026 06:38:50;7;38;2;4;1;3;0;0
7;TK GOLDEN KIDS SENTOSA;69970450;TK;Swasta;03 Mar 2026 22:19:21;2;64;3;4;1;3;0;0
8;TK HARAPAN KITA;10644508;TK;Swasta;-;0;0;0;0;0;2;0;0
9;TK ISLAM NURJANNAH;10647189;TK;Swasta;04 Mar 2026 23:07:34;24;30;2;2;1;2;0;0
10;TK IT AL-HIKMAH;69876018;TK;Swasta;16 Jan 2026 16:03:01;5;52;4;4;1;4;0;0
11;TK IT AULADI SU II;69876024;TK;Swasta;04 Mar 2026 13:25:24;9;110;6;12;1;6;0;1
12;TK KARTIKA VIII - 12;10644504;TK;Swasta;03 Mar 2026 11:10:52;5;32;3;3;2;4;0;0
13;TK MAWAR;10644506;TK;Swasta;-;0;0;0;0;0;2;0;0
14;TK NUR - IMAN;69773099;TK;Swasta;02 Mar 2026 21:46:34;4;35;2;2;1;3;0;0
15;TK PARAS JAYA;10644509;TK;Swasta;02 Mar 2026 21:53:05;13;21;2;1;1;2;0;0
16;TK SAKURA KIDS PALEMBANG;10648037;TK;Swasta;18 Jan 2026 22:51:02;13;22;1;2;1;2;0;0
17;TK SYAKIRA;69958528;TK;Swasta;21 Jan 2026 11:47:36;10;28;2;2;2;3;0;0
18;TK TUNAS JAYA;10647180;TK;Swasta;20 Feb 2026 09:50:43;1;33;2;2;2;2;0;0
19;TK WIDYA PARAMITA;10647182;TK;Swasta;-;4;17;1;1;2;2;0;0
20;TK XAVERIUS 7;10644502;TK;Swasta;04 Mar 2026 08:56:39;18;11;2;1;1;2;0;1
21;TK YASPA;10644510;TK;Swasta;29 Jan 2026 12:24:14;6;45;4;4;1;5;0;0
22;CHIQA SMART;69876009;KB;Swasta;21 Jan 2026 21:54:33;4;50;4;3;2;4;0;0
23;KB AL HUDA;69972693;KB;Swasta;29 Jan 2026 20:33:55;3;22;2;2;1;2;0;0
24;KB AN - NISAA;69773102;KB;Swasta;-;28;43;4;4;1;4;0;0
25;KB ANAK SOLEHA;69964551;KB;Swasta;-;16;34;2;1;1;2;0;0
26;KB ANGGREK SENTOSA;69773095;KB;Swasta;21 Jan 2026 13:29:08;3;18;1;2;2;1;0;0
27;KB HARAPAN BANGSA;69773094;KB;Swasta;-;1;23;2;2;1;2;0;0
28;KB RUZIQNA;69965503;KB;Swasta;-;0;0;0;0;0;1;0;0
29;KB SALSABILA;69773104;KB;Swasta;23 Jan 2026 22:32:09;10;25;2;2;1;2;0;0
30;KB SINAR HARAPAN;69773103;KB;Swasta;21 Jan 2026 13:21:33;2;29;2;3;3;2;0;1
31;KB SUMBER JAYA;69773100;KB;Swasta;31 Jan 2026 07:51:14;6;30;2;4;2;2;0;1
32;PAUD ALIFAH;69905571;KB;Swasta;22 Jan 2026 14:37:15;14;15;1;1;1;2;0;0
33;PAUD AZZAHROH MUSLIMAT NU 12;69947296;KB;Swasta;-;16;32;2;2;3;1;0;0
34;PAUD FADILLAH;69876062;KB;Swasta;29 Jan 2026 21:16:11;17;41;3;3;1;3;0;0
35;PAUD ISLAM TERPADU FATHIYYAH;69932340;KB;Swasta;02 Mar 2026 23:14:28;15;43;3;3;1;3;0;0
36;PAUD JASMINE UMMI;69947291;KB;Swasta;21 Jan 2026 07:51:16;8;54;4;4;1;4;0;0
37;PAUD SRIMAS CERIA;69773098;KB;Swasta;11 Feb 2026 15:39:52;7;16;1;2;1;2;0;1
38;SPS AL HIDAYAH;69773261;SPS;Swasta;-;1;11;1;1;1;3;0;0
39;SPS KASIH IBU;69773260;SPS;Swasta;21 Jan 2026 10:17:10;28;33;2;2;1;2;0;0
