Data Guru Kec. Kemuning - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
1;TK NEGERI PEMBINA 5;70003139;TK;Negeri;13 Mar 2026 11:09:42;4;45;3;3;3;3;0;0
2;TK AISYIYAH 4;10644209;TK;Swasta;10 Mar 2026 10:03:40;25;145;14;22;1;16;0;1
3;TK AL-FURQON;10647149;TK;Swasta;27 Jan 2026 12:20:18;23;123;8;10;3;8;0;1
4;TK AMALIYAH;10644210;TK;Swasta;03 Mar 2026 07:44:53;7;20;1;1;1;2;0;1
5;TK AMIRA;69933027;TK;Swasta;06 Mar 2026 20:45:47;11;14;3;3;2;3;0;0
6;TK ANUGERAH INDAH;69899604;TK;Swasta;22 Jan 2026 08:45:24;18;33;2;2;3;2;0;0
7;TK AR-ROHMAN;70004009;TK;Swasta;08 Mar 2026 23:45:07;3;30;1;1;3;2;0;0
8;TK AZ-ZAHIRAH PALEMBANG;10647984;TK;Swasta;29 Jan 2026 22:59:03;4;17;1;1;2;1;0;0
9;TK BAPTIS;10644211;TK;Swasta;06 Mar 2026 10:32:13;9;96;10;12;1;5;0;1
10;TK CENDANA KIDS;70003237;TK;Swasta;21 Jan 2026 08:45:06;6;24;1;1;1;2;0;0
11;TK CHANDRA JAYA;10644212;TK;Swasta;29 Jan 2026 14:50:22;5;18;1;1;1;2;0;0
12;TK ISLAM AL-AZHAR CAIRO PALEMBANG INDONESIA;69965841;TK;Swasta;06 Mar 2026 13:17:48;20;142;6;15;2;5;0;0
13;TK KARTIKA II-4;10644216;TK;Swasta;13 Mar 2026 08:39:52;15;170;12;15;1;12;0;1
14;TK MAZAHRUL IMAN;10644218;TK;Swasta;29 Jan 2026 11:56:16;9;37;2;3;1;3;0;0
15;TK METHODIST 1;69726547;TK;Swasta;30 Jan 2026 14:16:42;24;28;2;1;2;3;0;1
16;TK NURUL IMAN;10644219;TK;Swasta;03 Mar 2026 21:26:52;9;35;2;3;1;3;0;0
17;TK TRISULA PERWARI;10644221;TK;Swasta;-;14;9;1;1;2;1;0;0
18;KB AL - AMIN KIDS;69964232;KB;Swasta;-;1;17;1;2;1;2;0;0
