Data Guru Kec. Ilir Barat I - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
92;SD NEGERI 024 PALEMBANG;10603963;SD;Negeri;06 Mar 2026 08:11:49;30;591;17;20;4;17;0;1
93;SD NEGERI 025 PALEMBANG;10603962;SD;Negeri;04 Mar 2026 09:14:42;22;627;22;26;2;22;0;2
94;SD NEGERI 026 PALEMBANG;10603474;SD;Negeri;09 Mar 2026 11:09:28;21;294;12;16;2;10;1;1
95;SD NEGERI 027 PALEMBANG;10603473;SD;Negeri;13 Mar 2026 15:10:38;16;176;8;10;4;13;0;2
96;SD NEGERI 028 PALEMBANG;10603472;SD;Negeri;13 Mar 2026 09:47:55;61;325;12;17;3;8;0;1
97;SD NEGERI 029 PALEMBANG;10603471;SD;Negeri;09 Mar 2026 12:06:34;23;98;6;7;2;13;0;0
98;SD ADVENT II PALEMBANG;10603944;SD;Swasta;05 Mar 2026 20:50:47;14;83;6;6;1;8;0;1
99;SD GLOBAL TALENT ISLAMIC SCHOOL & STUDIO;10648820;SD;Swasta;02 Feb 2026 09:33:12;25;107;6;8;2;6;1;1
100;SD HARAPAN MANDIRI PALEMBANG;10646321;SD;Swasta;07 Mar 2026 10:22:44;10;124;6;6;2;6;1;1
101;SD HIGHSCOPE INDONESIA;69983925;SD;Swasta;03 Feb 2026 08:44:51;39;41;6;7;4;8;1;1
102;SD ISLAM AL ASRI PALEMBANG;70034303;SD;Swasta;12 Mar 2026 08:02:50;0;0;0;0;0;0;0;0
103;SD ISLAM AZ-ZAHRAH PALEMBANG;10603943;SD;Swasta;03 Mar 2026 11:48:05;90;939;35;55;20;38;3;2
104;SD ISLAM TERPADU BINA ILMI PALEMBANG;10646262;SD;Swasta;20 Feb 2026 23:33:40;26;739;29;50;2;35;1;1
105;SD ISLAM TERPADU FATHONA PAKJO;70007091;SD;Swasta;13 Mar 2026 08:38:13;20;70;4;5;1;4;0;1
106;SD IT AULADI PAKJO PALEMBANG;69830126;SD;Swasta;03 Mar 2026 12:20:16;41;215;12;27;8;12;1;1
107;SD IT IZZUDDIN PALEMBANG;10609883;SD;Swasta;11 Mar 2026 14:04:43;21;616;24;45;6;27;2;1
108;SD PALEMBANG HARAPAN;10648821;SD;Swasta;05 Mar 2026 10:53:27;64;460;18;24;6;18;1;1
109;SD REAL ISLAMIC SCHOOL PALEMBANG;70034457;SD;Swasta;05 Mar 2026 12:50:48;0;0;0;1;6;0;0;0
110;SMP NEGERI 17 PALEMBANG;10603697;SMP;Negeri;07 Mar 2026 15:42:19;46;857;25;39;8;25;1;1
111;SMP NEGERI 18 PALEMBANG;10603696;SMP;Negeri;01 Mar 2026 22:37:02;44;972;30;48;13;38;0;0
112;SMP NEGERI 22 PALEMBANG;10603692;SMP;Negeri;13 Mar 2026 16:50:19;69;712;24;39;13;24;1;1
113;SMP NEGERI 33 PALEMBANG;10603738;SMP;Negeri;06 Mar 2026 20:58:02;35;663;21;36;9;20;4;1
114;SMP NEGERI 45 PALEMBANG;10603771;SMP;Negeri;03 Mar 2026 11:59:59;48;705;23;29;12;22;2;1
115;SMP NEGERI 58 PALEMBANG;69857925;SMP;Negeri;03 Mar 2026 16:32:39;57;389;14;29;9;9;0;0
116;SMP ARINDA PALEMBANG;10609488;SMP;Swasta;02 Mar 2026 12:23:32;22;55;3;4;2;3;3;1
117;SMP FATHONA PAKJO;70007030;SMP;Swasta;04 Mar 2026 07:36:53;34;39;3;6;2;3;2;1
118;SMP GLOBAL TALENT ISLAMIC SCHOOL & STUDIO;69903016;SMP;Swasta;09 Feb 2026 23:35:48;6;12;3;4;3;3;0;1
119;SMP ISLAM AZ-ZAHRAH 2 PALEMBANG;10609492;SMP;Swasta;24 Feb 2026 21:13:45;59;162;6;14;7;9;2;1
120;SMP IT BINA ILMI PALEMBANG;69726539;SMP;Swasta;25 Feb 2026 11:32:55;26;242;9;15;4;9;1;1
