Data Peserta Didik Kec. Ilir Timur I - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
40;SD NEGERI 043 PALEMBANG;10603537;SD;Negeri;09 Mar 2026 09:28:43;24;229;10;15;4;6;0;0
41;SD NEGERI 044 PALEMBANG;10603536;SD;Negeri;12 Mar 2026 07:23:30;13;455;19;25;3;18;0;1
42;SD NEGERI 045 PALEMBANG;10603535;SD;Negeri;10 Mar 2026 09:51:53;48;208;8;11;3;11;1;1
43;SD Guang Ming;70025512;SD;Swasta;06 Mar 2026 13:27:58;11;37;3;3;2;3;0;1
44;SD HOSANNA PALEMBANG;10603924;SD;Swasta;06 Mar 2026 09:53:23;9;77;6;9;4;6;4;2
45;SD IPEKA PALEMBANG;10603907;SD;Swasta;06 Mar 2026 16:11:30;8;354;13;21;3;16;2;1
46;SD MANGGALA;69960992;SD;Swasta;03 Mar 2026 08:00:39;24;183;9;13;3;9;1;1
47;SD METHODIST 02 PALEMBANG;10603901;SD;Swasta;03 Mar 2026 10:37:01;27;352;14;18;4;14;3;1
48;SD MUHAMMADIYAH 05 PALEMBANG;10603922;SD;Swasta;03 Mar 2026 07:21:38;17;174;9;13;2;9;1;1
49;SD ST AGATHA PALEMBANG;10603898;SD;Swasta;02 Mar 2026 10:57:48;17;143;8;13;2;10;3;1
50;SD SUMSEL JAYA PALEMBANG;10604009;SD;Swasta;-;20;46;6;7;3;6;1;1
51;SD TAMAN SISWA PALEMBANG;10603992;SD;Swasta;04 Mar 2026 14:31:24;15;103;6;10;3;6;1;2
52;SD XAVERIUS 01 PALEMBANG;10603988;SD;Swasta;11 Mar 2026 07:49:42;22;783;27;36;16;27;1;1
53;SD XAVERIUS 02 PALEMBANG;10603994;SD;Swasta;04 Mar 2026 06:57:24;19;550;19;28;15;24;2;1
54;SD XAVERIUS 05 PALEMBANG;10603985;SD;Swasta;06 Mar 2026 10:35:44;22;149;7;9;5;10;2;1
55;SMP NEGERI 03 PALEMBANG;10603775;SMP;Negeri;10 Mar 2026 11:37:12;56;989;30;45;17;40;2;1
56;SMP NEGERI 06 PALEMBANG;10603781;SMP;Negeri;05 Mar 2026 07:25:50;41;1,027;32;41;11;32;2;1
57;SMP BINA KARYA PALEMBANG;10609500;SMP;Swasta;-;31;14;3;6;1;5;2;1
58;SMP HOSANNA PALEMBANG;10609513;SMP;Swasta;-;0;0;0;0;0;0;0;0
59;SMP METHODIST 02 PALEMBANG;10609537;SMP;Swasta;06 Mar 2026 08:03:40;53;283;9;14;9;10;6;1
60;SMP MUHAMMADIYAH 02 PALEMBANG;10609541;SMP;Swasta;05 Mar 2026 11:43:59;28;34;3;7;5;4;2;1
61;SMP QURANIAH 01 PALEMBANG;10609576;SMP;Swasta;26 Feb 2026 09:52:01;26;157;6;12;3;6;0;1
62;SMP SUMSEL JAYA PALEMBANG;10609587;SMP;Swasta;05 Mar 2026 22:47:58;43;63;3;8;5;7;2;1
63;SMP TAMAN SISWA;10609588;SMP;Swasta;04 Mar 2026 20:19:15;17;62;3;12;4;6;2;1
64;SMP XAVERIUS 01 PALEMBANG;10609599;SMP;Swasta;04 Mar 2026 07:49:18;28;668;23;42;10;32;5;1
65;SMP XAVERIUS 06 PALEMBANG;10609604;SMP;Swasta;26 Feb 2026 10:49:06;10;189;8;16;9;24;3;1
66;SMP XAVERIUS MARIA PALEMBANG;10609606;SMP;Swasta;09 Mar 2026 13:06:18;36;366;13;19;11;17;4;1
67;SMA NEGERI 15 PALEMBANG;10603846;SMA;Negeri;06 Mar 2026 15:26:04;95;856;25;50;13;26;3;1
68;SMA BINA KARYA PALEMBANG;10609630;SMA;Swasta;-;6;0;2;0;1;9;1;1
69;SMA IGNATIUS GLOBAL SCHOOL (IGS) PALEMBANG;69856916;SMA;Swasta;12 Mar 2026 10:33:29;137;1,131;34;48;23;36;6;2
70;SMA METHODIST 02 PALEMBANG;10609656;SMA;Swasta;02 Mar 2026 07:09:12;29;386;13;23;7;13;5;1
71;SMA QUR ANIYAH PALEMBANG;10609684;SMA;Swasta;12 Mar 2026 15:02:59;60;169;6;9;3;6;1;1
72;SMA SUMSEL JAYA PALEMBANG;10609690;SMA;Swasta;22 Jan 2026 08:03:34;48;131;6;11;3;6;3;1
73;SMA TAMAN SISWA PALEMBANG;10609693;SMA;Swasta;06 Mar 2026 08:56:11;70;92;4;12;2;9;4;2
74;SMA XAVERIUS 03 PALEMBANG;10609706;SMA;Swasta;06 Mar 2026 14:54:11;34;625;19;40;12;24;5;1
75;SMK NEGERI 01 PALEMBANG;10603713;SMK;Negeri;07 Mar 2026 10:47:15;74;1,222;38;86;25;40;6;1
76;SMK NEGERI 02 PALEMBANG;10603711;SMK;Negeri;09 Mar 2026 12:16:24;177;2,448;73;189;43;51;8;1
77;SMK KESEHATAN ATHALLA PUTRA PALEMBANG;69772973;SMK;Swasta;12 Mar 2026 13:49:28;31;110;6;25;4;7;3;1
78;SMK METHODIST 02 PALEMBANG;69838800;SMK;Swasta;09 Mar 2026 09:19:41;22;252;9;13;4;9;5;1
79;SMK MUTIARA AZZAM PALEMBANG;10648174;SMK;Swasta;07 Mar 2026 12:50:20;16;53;7;12;1;7;3;1
80;SMK TAMAN SISWA 01 PALEMBANG;10603684;SMK;Swasta;12 Mar 2026 10:20:14;28;222;9;21;8;10;3;1
81;SMK TAMAN SISWA 02 PALEMBANG;10603683;SMK;Swasta;06 Mar 2026 07:48:49;17;157;7;14;9;14;5;1
82;PKBM HOMESCHOOLING HAPPY KIDS;P9970553;PKBM;Swasta;02 Feb 2026 23:59:35;41;10;6;4;2;6;0;0
83;PKBM TAMAN SISWA PALEMBANG;P9997336;PKBM;Swasta;-;0;0;0;0;1;0;0;0
Total;Total;Total;Total;Total;Total;2,086;18,604;698;1,179;371;781;116;60
