Data Guru Kec. Jakabaring - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
52;SMP NEGERI OLAH RAGA SRIWIJAYA PALEMBANG;10609554;SMP;Negeri;04 Mar 2026 08:30:08;15;74;4;14;3;5;2;1
53;SMP ALAM PALEMBANG;69760862;SMP;Swasta;03 Mar 2026 12:06:01;34;27;3;4;4;3;1;1
54;SMP ISLAM AL-ALIFAH PALEMBANG;69970994;SMP;Swasta;05 Mar 2026 08:54:29;59;39;3;6;5;3;2;1
55;SMP ISLAM AL-AZHAR SRIWIJAYA PALEMBANG;69907937;SMP;Swasta;02 Mar 2026 09:34:43;21;115;5;13;5;5;1;1
56;SMP METHODIST 03 PALEMBANG;10609538;SMP;Swasta;13 Mar 2026 10:36:54;16;65;3;3;2;6;4;1
57;SMP NU PALEMBANG;10609549;SMP;Swasta;11 Mar 2026 13:05:59;191;692;22;42;5;24;1;1
58;SMP PADMAJAYA PALEMBANG;10609556;SMP;Swasta;05 Mar 2026 08:51:53;90;61;3;7;2;4;2;1
59;SMP PELITA PALEMBANG;10609558;SMP;Swasta;06 Mar 2026 20:56:52;49;48;3;4;3;3;1;1
60;SMP PGRI 01 PALEMBANG;10609563;SMP;Swasta;04 Mar 2026 08:11:53;217;325;11;22;6;11;2;1
61;PKBM ELRAHMA;P9997215;PKBM;Swasta;-;0;0;0;0;0;0;0;0
Total;Total;Total;Total;Total;Total;2,758;14,607;556;769;198;459;33;40
