Data Guru Kec. Gandus - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
25;KB CERDAS CERIA;69773051;KB;Swasta;12 Feb 2026 16:51:14;10;39;1;1;1;1;0;0
26;KB FATHONAH;69773046;KB;Swasta;-;6;30;1;1;1;1;0;0
27;KB NABILA;69960165;KB;Swasta;-;12;51;3;4;1;3;0;0
28;KB SAHABAT;69975277;KB;Swasta;04 Mar 2026 05:58:31;10;41;3;3;3;2;0;0
29;KB SMILE KIDS;69773050;KB;Swasta;02 Mar 2026 17:33:00;8;92;4;3;1;4;0;0
30;KB SUBAIDAH;70004037;KB;Swasta;-;4;4;2;1;3;2;0;0
31;KB TIARA;70049463;KB;Swasta;07 Feb 2026 11:01:48;12;15;1;1;1;1;0;0
32;KB ZAHRA;69773047;KB;Swasta;28 Jan 2026 20:00:58;6;27;1;1;2;2;0;1
33;PAUD AL - MASTUROH;69959260;KB;Swasta;26 Jan 2026 19:23:57;13;58;2;2;2;2;0;0
34;PAUD ANAK BANGSA;69773056;KB;Swasta;31 Jan 2026 22:07:07;11;80;3;3;1;3;0;1
35;PAUD DANISHA;69958806;KB;Swasta;25 Jan 2026 15:29:13;3;55;2;1;4;2;0;1
36;PAUD MUTIARA HATI;69876037;KB;Swasta;09 Feb 2026 22:25:21;6;60;2;2;1;3;0;0
37;PAUD NURUL IMAN;69858043;KB;Swasta;04 Feb 2026 19:49:41;3;46;2;2;3;2;0;0
38;PAUD TAMAN ASRI;69931560;KB;Swasta;-;4;28;2;2;0;6;0;0
39;PAUD TAAM KOMALA;69876060;SPS;Swasta;-;0;0;0;0;2;0;0;0
40;SPS HARAPAN MULIA;70049462;SPS;Swasta;12 Mar 2026 13:01:41;0;0;0;0;0;0;0;0
41;SPS MAHKOTA DEWA;69858086;SPS;Swasta;19 Feb 2026 13:25:57;6;30;2;2;0;2;0;0
42;SD NEGERI 142 PALEMBANG;10603528;SD;Negeri;03 Mar 2026 08:57:35;58;300;12;16;1;9;0;1
43;SD NEGERI 143 PALEMBANG;10603527;SD;Negeri;06 Mar 2026 10:56:17;74;720;24;32;3;25;0;1
44;SD NEGERI 144 PALEMBANG;10604243;SD;Negeri;10 Mar 2026 13:24:17;62;737;24;33;4;14;1;1
45;SD NEGERI 145 PALEMBANG;10603526;SD;Negeri;10 Mar 2026 12:10:19;21;151;7;9;3;5;0;0
46;SD NEGERI 146 PALEMBANG;10603525;SD;Negeri;05 Mar 2026 12:09:46;32;321;14;16;5;14;1;1
47;SD NEGERI 147 PALEMBANG;10603524;SD;Negeri;07 Mar 2026 11:59:55;58;346;12;16;2;9;0;0
48;SD NEGERI 148 PALEMBANG;10603523;SD;Negeri;10 Mar 2026 08:37:53;35;619;23;29;7;8;0;1
49;SD NEGERI 149 PALEMBANG;10603522;SD;Negeri;13 Mar 2026 13:05:09;46;738;24;28;6;16;0;0
50;SD NEGERI 150 PALEMBANG;10603521;SD;Negeri;08 Mar 2026 10:14:28;58;457;16;22;2;12;0;1
51;SD NEGERI 151 PALEMBANG;10603520;SD;Negeri;04 Mar 2026 07:37:40;33;249;11;13;2;5;0;0
52;SD NEGERI 152 PALEMBANG;10604237;SD;Negeri;06 Mar 2026 22:44:39;11;69;6;10;2;6;0;1
53;SD NEGERI 153 PALEMBANG;10604249;SD;Negeri;12 Mar 2026 08:48:56;15;69;6;10;0;5;0;0
54;SD NEGERI 154 PALEMBANG;10603519;SD;Negeri;09 Mar 2026 14:29:09;27;114;6;8;4;6;0;1
55;SD NEGERI 155 PALEMBANG;10603504;SD;Negeri;13 Mar 2026 01:21:18;45;276;13;15;4;16;0;0
56;SD ISLAM SOPIAH;70043753;SD;Swasta;04 Mar 2026 12:10:23;40;94;4;6;2;4;0;0
57;SD ISLAM TERPADU AL HIDAYAH;70004143;SD;Swasta;03 Mar 2026 07:12:06;28;106;5;12;4;5;0;0
58;SD MUHAMMADIYAH 12 PALEMBANG;10609885;SD;Swasta;06 Mar 2026 09:58:07;27;269;11;14;3;10;0;0
59;SD TUNAS TELADAN PALEMBANG;69726543;SD;Swasta;07 Mar 2026 07:29:28;58;720;26;32;8;25;1;1
60;SMP NEGERI 05 PALEMBANG;10603742;SMP;Negeri;13 Mar 2026 08:01:06;28;660;21;31;6;21;2;1
61;SMP NEGERI 28 PALEMBANG;10603784;SMP;Negeri;20 Feb 2026 07:12:47;23;741;22;36;7;17;1;1
62;SMP NEGERI 32 PALEMBANG;10603765;SMP;Negeri;13 Mar 2026 09:42:25;82;558;18;31;9;15;2;1
63;SMP NEGERI 39 PALEMBANG;10603761;SMP;Negeri;03 Mar 2026 14:50:01;56;743;22;39;6;22;2;1
64;SMP NEGERI 47 PALEMBANG;10603730;SMP;Negeri;09 Mar 2026 13:01:56;24;713;22;34;7;21;1;1
65;SMP BINA LESTARI PALEMBANG;10609502;SMP;Swasta;07 Mar 2026 00:16:58;44;55;3;7;3;7;2;1
66;SMP ISLAM SOPIAH PALEMBANG;70044002;SMP;Swasta;09 Mar 2026 08:42:30;17;50;2;3;2;2;0;0
67;SMP TUNAS TELADAN;69985294;SMP;Swasta;12 Mar 2026 07:43:43;80;113;5;8;3;5;0;0
68;SMA NEGERI 12 PALEMBANG;10603848;SMA;Negeri;05 Mar 2026 13:53:34;57;653;20;44;8;20;3;1
69;SMA NEGERI 20 PALEMBANG;10603728;SMA;Negeri;09 Mar 2026 11:25:57;25;860;25;60;12;14;3;1
70;SMA BINA LESTARI PALEMBANG;10609632;SMA;Swasta;11 Mar 2026 10:52:39;44;151;4;9;1;6;2;1
71;SMA DIPONEGORO PALEMBANG;10609638;SMA;Swasta;09 Mar 2026 12:11:42;1;33;3;2;2;4;1;1
72;SMA MUHAMMADIYAH 08 PALEMBANG;10609665;SMA;Swasta;04 Mar 2026 08:50:40;30;250;8;15;3;8;0;1
73;SMK TI THAWALIB SRIWIJAYA;70009381;SMK;Swasta;-;0;0;0;0;0;0;0;0
74;PKBM GRIYA ASRI;P2966559;PKBM;Swasta;-;0;0;0;1;1;0;0;0
75;PKBM RAUDHATUL JANNAH;P9999854;PKBM;Swasta;24 Feb 2026 09:51:43;0;0;0;0;0;0;0;0
Total;Total;Total;Total;Total;Total;1,594;13,554;503;720;190;452;22;25
