Data Guru Kec. Sukarami - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
65;KB CAHAYA RIZKI PALEMBANG;70010528;KB;Swasta;-;0;0;0;2;3;0;0;0
66;KB CAHYA KIRANA;69773218;KB;Swasta;-;2;10;1;3;1;2;0;1
67;KB CENDIKIA FAIHA ISLAMIC SCHOOL;69962486;KB;Swasta;-;0;0;0;0;0;0;0;0
68;KB DIRGANTARA;69773224;KB;Swasta;03 Feb 2026 13:24:17;98;59;3;2;2;3;0;0
69;KB FAIZAH ALFIYYAH;69858078;KB;Swasta;-;3;30;2;2;1;2;0;1
70;KB JAYANTI;69894446;KB;Swasta;-;10;14;2;2;2;2;0;1
71;KB KASIH BUNDA I;69858074;KB;Swasta;-;13;60;6;6;3;6;0;1
72;KB KESUMA;69858075;KB;Swasta;25 Feb 2026 04:59:00;2;36;2;2;2;2;0;0
73;KB LESTARI;69773213;KB;Swasta;21 Jan 2026 12:59:59;12;17;2;1;2;1;0;0
74;KB MAHABBATAN MINNY;69773283;KB;Swasta;-;9;23;2;2;1;2;0;0
75;KB MUTIARA BUNDA;69773127;KB;Swasta;21 Jan 2026 15:14:08;3;19;1;1;1;2;0;0
76;KB NAZAURA;70003248;KB;Swasta;03 Feb 2026 13:33:55;58;42;2;2;0;2;0;0
77;KB NUR AMALIA;69773223;KB;Swasta;28 Feb 2026 07:23:52;12;20;2;2;1;2;0;0
78;KB NUR KHOLIQ;69948023;KB;Swasta;12 Mar 2026 21:45:14;3;28;2;2;1;1;0;0
79;KB PELANGI;69943342;KB;Swasta;27 Jan 2026 11:49:30;15;10;1;0;1;1;0;0
80;KB PERMATA;69985411;KB;Swasta;-;11;19;2;1;2;2;0;1
81;KB SEKAR HARUM;69858079;KB;Swasta;04 Feb 2026 12:22:49;8;17;2;1;2;3;0;0
82;KB SUKAWINATAN;69773216;KB;Swasta;02 Feb 2026 12:52:44;11;24;1;1;1;2;0;0
83;KB TAHFIDZ KIAI MAROGAN;69987638;KB;Swasta;-;36;26;2;3;3;2;0;0
84;KB TERATAI MERAH;69773284;KB;Swasta;29 Jan 2026 13:25:57;9;42;4;4;2;4;0;0
85;KB VIRA MAYTAVI;70009408;KB;Swasta;-;5;30;2;2;1;2;0;0
86;KB ZHAFIF ICHIRO;69986736;KB;Swasta;-;7;16;1;1;2;2;0;0
87;KB ZIQRI ABIDZAR;69962624;KB;Swasta;28 Jan 2026 13:55:17;4;31;1;1;1;1;0;0
88;SPS AL -AZHAR;69858107;SPS;Swasta;-;3;14;1;1;1;1;0;0
89;SPS AL-MUTTAQIN;69858106;SPS;Swasta;12 Mar 2026 08:27:18;6;12;2;2;2;1;0;0
90;SPS BAITURROHIM;69858105;SPS;Swasta;21 Jan 2026 16:37:16;9;56;4;6;2;4;0;0
91;SPS DARUL FALAH;69773287;SPS;Swasta;-;5;17;2;3;1;2;0;0
92;SPS HIKMATUL FURQAN;69940236;SPS;Swasta;05 Mar 2026 08:59:48;2;27;2;2;2;2;0;0
93;SPS nurul yakin;69773286;SPS;Swasta;-;1;1;1;1;2;2;0;0
94;SPS RAUDHATUL JANNAH;69773281;SPS;Swasta;-;0;0;0;0;0;1;0;0
95;SD NEGERI 114 PALEMBANG;10604269;SD;Negeri;12 Mar 2026 13:16:42;185;758;23;27;5;10;0;1
96;SD NEGERI 115 PALEMBANG;10609401;SD;Negeri;07 Mar 2026 17:57:43;62;770;26;28;4;15;0;1
97;SD NEGERI 116 PALEMBANG;10604268;SD;Negeri;03 Mar 2026 12:00:13;110;722;23;25;7;12;0;1
98;SD NEGERI 117 PALEMBANG;10604267;SD;Negeri;07 Mar 2026 13:08:37;87;924;27;31;7;21;0;1
99;SD NEGERI 118 PALEMBANG;10604266;SD;Negeri;08 Mar 2026 23:11:58;117;686;20;23;5;12;0;1
100;SD NEGERI 119 PALEMBANG;10609402;SD;Negeri;09 Mar 2026 08:29:42;64;760;22;26;4;14;0;1
101;SD NEGERI 120 PALEMBANG;10604289;SD;Negeri;13 Mar 2026 09:50:30;67;652;20;23;4;15;0;1
102;SD NEGERI 121 PALEMBANG;10604288;SD;Negeri;10 Mar 2026 13:02:40;33;477;17;18;5;10;0;1
103;SD NEGERI 122 PALEMBANG;10604287;SD;Negeri;07 Mar 2026 11:12:41;46;637;22;22;4;6;0;0
104;SD NEGERI 123 PALEMBANG;10604286;SD;Negeri;12 Mar 2026 14:49:28;32;748;22;23;5;8;0;1
105;SD NEGERI 124 PALEMBANG;10609404;SD;Negeri;10 Mar 2026 14:46:00;47;695;20;25;3;20;0;1
106;SD NEGERI 125 PALEMBANG;10604285;SD;Negeri;06 Mar 2026 09:56:53;23;456;15;17;6;7;0;0
107;SD NEGERI 126 PALEMBANG;10604284;SD;Negeri;11 Mar 2026 12:20:23;61;644;22;25;4;10;1;1
108;SD NEGERI 127 PALEMBANG;10604283;SD;Negeri;13 Mar 2026 13:08:57;43;691;24;28;3;13;0;1
109;SD NEGERI 128 PALEMBANG;10604282;SD;Negeri;07 Mar 2026 08:53:12;68;405;12;13;5;5;0;1
110;SD NEGERI 129 PALEMBANG;10604281;SD;Negeri;11 Mar 2026 11:13:59;94;1,269;38;41;10;21;0;1
111;SD NEGERI 130 PALEMBANG;10604279;SD;Negeri;05 Mar 2026 13:02:48;70;794;24;35;5;16;0;1
112;SD NEGERI 131 PALEMBANG;10609405;SD;Negeri;10 Mar 2026 07:59:13;65;938;26;34;6;12;0;1
113;SD NEGERI 132 PALEMBANG;10604264;SD;Negeri;07 Mar 2026 09:33:11;102;886;28;32;6;15;1;1
114;SD NEGERI 133 PALEMBANG;10604263;SD;Negeri;07 Mar 2026 22:14:24;111;712;21;21;6;9;0;1
115;SD NEGERI 134 PALEMBANG;10604262;SD;Negeri;11 Mar 2026 22:56:31;51;1,494;34;31;7;18;0;1
116;SD NEGERI 135 PALEMBANG;10604247;SD;Negeri;10 Mar 2026 08:16:14;99;1,026;29;31;10;20;0;1
117;SD BINA BANGSA PALEMBANG;10609877;SD;Swasta;-;38;69;6;7;1;6;4;3
118;SD ISLAM CENDIKIA FAIHA;69933455;SD;Swasta;11 Mar 2026 13:40:04;63;318;13;28;6;18;2;1
119;SD IT ALHANAN PALEMBANG;10646386;SD;Swasta;07 Mar 2026 10:13:32;81;142;6;13;5;6;0;1
120;SD MUHAMMADIYAH 18 PALEMBANG;10645107;SD;Swasta;12 Mar 2026 07:15:42;52;486;18;25;5;19;2;1
121;SDIT INSAN MANDIRI CENDEKIA PALEMBANG;69971003;SD;Swasta;06 Mar 2026 13:33:50;63;247;11;19;4;11;0;0
122;SMP NEGERI 11 PALEMBANG;10603772;SMP;Negeri;10 Mar 2026 08:53:22;69;1,082;33;60;10;33;3;1
123;SMP NEGERI 26 PALEMBANG;10603740;SMP;Negeri;11 Mar 2026 09:01:48;109;921;29;51;10;30;1;1
124;SMP NEGERI 40 PALEMBANG;10603759;SMP;Negeri;07 Mar 2026 11:03:01;49;1,043;32;59;11;32;1;1
125;SMP NEGERI 46 PALEMBANG;10603731;SMP;Negeri;03 Mar 2026 08:33:32;178;1,126;33;45;11;28;2;1
126;SMP NEGERI 49 PALEMBANG;10603741;SMP;Negeri;02 Mar 2026 10:24:23;36;716;22;22;6;16;2;1
127;SMP NEGERI 51 PALEMBANG;10603754;SMP;Negeri;05 Mar 2026 09:46:36;86;857;28;48;12;25;1;1
128;SMP NEGERI 59 PALEMBANG;69966046;SMP;Negeri;04 Mar 2026 11:27:01;35;732;23;33;5;13;0;0
129;SMP ALAM KIAI MAROGAN;70013947;SMP;Swasta;04 Mar 2026 11:31:02;0;0;0;0;0;0;0;0
130;SMP BAKTI IBU 2 PALEMBANG;10609494;SMP;Swasta;02 Mar 2026 08:27:13;215;362;13;22;4;16;2;1
131;SMP BINA BANGSA PALEMBANG;10609498;SMP;Swasta;-;11;8;3;4;1;4;2;1
132;SMP GAJAH MADA 01 PALEMBANG;69831523;SMP;Swasta;-;31;12;3;3;2;3;0;1
133;SMP INABA PALEMBANG;10609516;SMP;Swasta;07 Mar 2026 08:11:17;49;150;6;12;1;6;3;1
134;SMP IPTEK AR-RIYADH PALEMBANG;10646316;SMP;Swasta;24 Feb 2026 20:07:01;38;107;4;4;2;8;2;1
135;SMP IZZATUNA PALEMBANG;10648177;SMP;Swasta;04 Mar 2026 21:26:34;29;447;16;24;2;17;1;1
136;SMP MARDI WACANA PALEMBANG;10609535;SMP;Swasta;06 Mar 2026 08:40:03;55;135;5;7;3;7;2;1
137;SMP PESANTERN MODERN SMB PALEMBANG;10609615;SMP;Swasta;07 Feb 2026 12:33:30;25;98;4;8;1;8;1;1
138;SMP SANTO LUIS PALEMBANG;10609578;SMP;Swasta;05 Mar 2026 15:34:52;31;183;7;12;4;7;2;1
139;SMP TRI BUDI MULIA PALEMBANG;10609592;SMP;Swasta;16 Feb 2026 10:19:14;20;165;6;9;2;6;1;1
140;SMP UTAMA BAKTI PALEMBANG;10644859;SMP;Swasta;03 Mar 2026 12:20:47;28;238;8;9;2;8;2;1
141;SMA NEGERI 13 PALEMBANG;10603847;SMA;Negeri;06 Mar 2026 09:25:46;86;1,107;31;67;18;29;8;1
142;SMA NEGERI 17 PALEMBANG;10603858;SMA;Negeri;11 Mar 2026 09:24:53;134;1,016;30;68;41;42;8;2
143;SMA NEGERI 21 PALEMBANG;10609668;SMA;Negeri;11 Mar 2026 09:01:28;32;1,158;31;62;14;21;4;1
144;SMA ALAM KIAI MAROGAN;70005431;SMA;Swasta;05 Mar 2026 21:36:13;0;0;0;0;0;0;0;0
145;SMA BHAKTI IBU 8 PALEMBANG;10609717;SMA;Swasta;03 Mar 2026 19:49:57;55;171;6;15;7;7;3;1
146;SMA IT IZZATUNA;69899475;SMA;Swasta;06 Mar 2026 22:45:42;20;165;5;6;2;11;2;1
147;SMA MARDI WACANA PALEMBANG;10609654;SMA;Swasta;07 Mar 2026 21:03:26;38;86;4;7;4;6;3;1
148;SMA PESANTREN MODERN SULTAN MAHMUD BADARUDDIN PALEMBANG;10609721;SMA;Swasta;07 Mar 2026 21:44:36;17;83;3;4;3;3;4;1
149;SMA PGRI 03 PALEMBANG;10609677;SMA;Swasta;11 Mar 2026 11:18:37;16;48;3;4;2;6;1;1
150;SMA SAINS ALUMNIKA PALEMBANG;70005438;SMA;Swasta;25 Feb 2026 00:45:55;60;48;2;3;2;2;0;0
151;SMA TARUNA INDONESIA PALEMBANG;10609694;SMA;Swasta;10 Mar 2026 09:16:40;18;61;2;13;5;10;3;1
152;SMA XAVERIUS 02 PALEMBANG;10609705;SMA;Swasta;13 Mar 2026 09:44:21;95;297;10;18;6;12;4;1
153;SMK NEGERI 07 PALEMBANG;10603707;SMK;Negeri;11 Mar 2026 08:05:15;96;1,142;38;77;16;25;3;1
154;SMK ANTARA PALEMBANG;10646389;SMK;Swasta;03 Mar 2026 21:59:26;29;92;4;5;1;5;1;1
155;SMK BAKTI IBU 03 PALEMBANG;10609727;SMK;Swasta;10 Mar 2026 11:00:43;168;989;32;41;11;10;5;1
156;SMK KESEHATAN INDO HEALTH SCHOOL;69963721;SMK;Swasta;-;10;47;3;16;1;7;2;1
157;SMK MARDI WACANA PALEMBANG;10647217;SMK;Swasta;18 Feb 2026 18:33:51;30;44;3;11;2;3;2;1
158;SMK PENERBANGAN SRIWIJAYA PALEMBANG;69786202;SMK;Swasta;04 Mar 2026 16:27:17;129;198;8;17;5;6;0;1
159;SMK PERBANKAN ALUMNIKA PALEMBANG;69772971;SMK;Swasta;03 Feb 2026 16:35:43;29;248;8;8;6;9;1;1
160;SMK TEKNOLOGI BISTEK;10609724;SMK;Swasta;10 Mar 2026 11:46:43;52;456;14;29;3;15;1;1
161;SMK TEKNOLOGI INFORMASI BISNIS INDOSAINS;10609725;SMK;Swasta;-;44;280;10;10;1;12;1;1
162;SMK UTAMA BAKTI PALEMBANG;10603679;SMK;Swasta;27 Feb 2026 14:09:11;52;837;28;29;13;21;3;1
163;PKBM AL-FARUQ;P9985042;PKBM;Swasta;-;6;26;1;3;1;2;0;0
164;PKBM MARLIN;P9970194;PKBM;Swasta;26 Feb 2026 15:16:02;18;57;2;4;2;1;0;0
165;PKBM RAHMA SARI;P9948344;PKBM;Swasta;26 Feb 2026 14:01:22;73;52;2;2;0;5;1;0
166;PKBM TUT WURI HANDAYANI;P9954114;PKBM;Swasta;13 Mar 2026 10:55:58;25;91;2;3;1;1;0;0
167;SLB NEGERI PEMBINA PALEMBANG;10645374;SLB;Negeri;03 Mar 2026 11:12:48;282;422;63;61;18;59;1;1
Total;Total;Total;Total;Total;Total;5,74;38,274;1,358;1,882;538;1,17;100;79
