Data Peserta Didik Kec. Seberang Ulu I - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
21;KB TIFFANY AZZAHRAH;69972696;KB;Swasta;28 Jan 2026 14:35:50;11;39;2;0;1;2;0;0
22;KB. CAHAYA ANANDA;69858049;KB;Swasta;27 Jan 2026 08:37:27;10;52;3;3;2;4;0;1
23;PAUD MUSHAB BIN UMAIR;69858050;KB;Swasta;06 Mar 2026 13:29:48;4;41;3;2;2;3;0;1
24;PAUD SMART CHILDREN;69909071;KB;Swasta;29 Jan 2026 16:30:59;6;33;2;1;3;3;0;0
25;SPS AR- RIDHO;69773254;SPS;Swasta;-;0;0;0;0;0;4;0;0
26;SD NEGERI 066 PALEMBANG;10603503;SD;Negeri;06 Mar 2026 10:49:48;25;240;12;17;3;12;0;1
27;SD NEGERI 067 PALEMBANG;10603488;SD;Negeri;03 Mar 2026 09:16:21;42;323;12;15;4;10;0;1
28;SD NEGERI 068 PALEMBANG;10603546;SD;Negeri;11 Mar 2026 11:55:52;32;495;18;25;5;20;0;1
29;SD NEGERI 069 PALEMBANG;10603954;SD;Negeri;13 Mar 2026 11:11:14;34;286;12;12;3;6;0;1
30;SD NEGERI 070 PALEMBANG;10603487;SD;Negeri;06 Mar 2026 11:05:22;104;420;14;19;4;5;0;0
31;SD NEGERI 071 PALEMBANG;10603558;SD;Negeri;02 Mar 2026 10:08:18;51;234;9;11;1;6;0;0
32;SD NEGERI 072 PALEMBANG;10603485;SD;Negeri;04 Mar 2026 05:39:12;126;806;26;36;7;11;0;1
33;SD NEGERI 073 PALEMBANG;10603965;SD;Negeri;13 Mar 2026 16:05:59;71;202;7;9;2;7;0;0
34;SD NEGERI 074 PALEMBANG;10609435;SD;Negeri;13 Mar 2026 08:32:49;70;987;29;39;4;16;0;1
35;SD NEGERI 075 PALEMBANG;10603483;SD;Negeri;13 Mar 2026 16:18:16;73;515;17;18;1;7;0;1
36;SD NEGERI 076 PALEMBANG;10603481;SD;Negeri;24 Feb 2026 07:47:51;47;387;13;17;2;11;0;1
37;SD NEGERI 077 PALEMBANG;10603480;SD;Negeri;13 Mar 2026 07:38:26;24;272;10;12;1;6;0;1
38;SD NEGERI 078 PALEMBANG;10603479;SD;Negeri;21 Feb 2026 22:58:58;115;934;33;41;2;17;0;2
39;SD IT MUSHAB BIN UMAIR;69892397;SD;Swasta;09 Mar 2026 09:17:48;25;67;6;10;2;6;0;0
40;SD MUHAMMADIYAH 02 PALEMBANG;10603912;SD;Swasta;11 Mar 2026 09:40:25;56;508;20;20;3;18;1;1
41;SD YP NURFAUZAN PALEMBANG;10603983;SD;Swasta;-;13;115;6;4;2;7;0;1
42;SMP NEGERI 44 PALEMBANG;10603732;SMP;Negeri;06 Mar 2026 22:34:44;108;653;21;36;9;21;1;1
43;SMP NEGERI 48 PALEMBANG;10603783;SMP;Negeri;07 Mar 2026 14:40:28;67;872;28;43;11;28;1;1
44;SMP GAJAH MADA 03 PALEMBANG;10609512;SMP;Swasta;25 Feb 2026 12:11:38;51;135;5;7;3;6;2;1
45;SMP ISLAMY PALEMBANG;10609520;SMP;Swasta;04 Mar 2026 23:10:03;37;46;3;4;2;3;2;1
46;SMP MUHAMMADIYAH 05 PALEMBANG;10609544;SMP;Swasta;10 Feb 2026 11:06:49;88;274;9;13;4;14;2;1
47;SMP NURFAUZAN PALEMBANG;10609550;SMP;Swasta;-;50;103;5;9;3;9;2;1
48;SMA NEGERI 19 PALEMBANG;10603856;SMA;Negeri;05 Mar 2026 15:54:11;153;1,388;38;65;6;36;7;1
49;SMA NEGERI OLAHRAGA SRIWIJAYA PALEMBANG;10609921;SMA;Negeri;04 Mar 2026 08:39:30;102;158;6;19;5;6;1;1
50;SMAN SUMATERA SELATAN;10648016;SMA;Negeri;05 Mar 2026 08:31:47;81;301;12;38;26;18;5;2
51;SMA ALAM PALEMBANG;69943823;SMA;Swasta;12 Mar 2026 12:05:24;18;10;3;15;0;3;6;1
52;SMA BSI PALEMBANG;10610049;SMA;Swasta;06 Mar 2026 13:18:19;98;100;5;13;2;7;2;1
53;SMA GAJAH MADA 03 PALEMBANG;10609642;SMA;Swasta;11 Mar 2026 10:49:44;73;336;10;15;4;13;2;1
54;SMA METHODIST 03 PALEMBANG;10609657;SMA;Swasta;13 Mar 2026 13:35:07;34;51;3;5;3;3;4;1
55;SMA MUHAMMADIYAH 09 PALEMBANG;10609667;SMA;Swasta;06 Mar 2026 20:34:51;47;130;6;4;1;5;1;1
56;SMA NU PALEMBANG;10609669;SMA;Swasta;30 Jan 2026 15:26:48;79;419;13;15;4;12;2;1
57;SMA PGRI 02 PALEMBANG;10609676;SMA;Swasta;09 Mar 2026 13:19:51;148;778;23;41;9;26;6;1
58;SMA YP NURFAUZAN PALEMBANG;10609713;SMA;Swasta;-;0;0;0;0;0;3;1;1
59;SMK NEGERI 8 PALEMBANG;69857920;SMK;Negeri;11 Mar 2026 18:37:55;110;1,266;43;74;9;16;1;1
60;SMK  BHAKTI PERSADA;69830127;SMK;Swasta;04 Mar 2026 11:50:02;233;286;9;24;6;11;1;1
61;SMK BINA SRIWIJAYA INDONESIA PALEMBANG;69755983;SMK;Swasta;05 Mar 2026 10:22:28;136;526;18;24;2;19;1;1
62;SMK GAJAH MADA 3;69897078;SMK;Swasta;06 Mar 2026 11:44:37;30;232;8;11;2;8;1;1
63;SMK KESEHATAN KADER BANGSA;69952601;SMK;Swasta;13 Mar 2026 10:51:50;169;138;6;1;1;6;2;1
64;SMK MUHAMMADIYAH 02 PALEMBANG;10603724;SMK;Swasta;07 Mar 2026 18:15:02;149;739;24;51;7;20;3;1
65;SMK PELITA PALEMBANG;10648144;SMK;Swasta;-;75;37;3;8;2;3;1;1
66;PKBM PELITA;P9948232;PKBM;Swasta;30 Jan 2026 09:18:19;75;57;6;0;1;1;0;1
67;PKBM REJEKI;P2966324;PKBM;Swasta;-;0;0;0;0;0;0;0;0
Total;Total;Total;Total;Total;Total;3,367;16,77;612;900;201;542;58;45
