Data Guru Kec. Ilir Timur II - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
22;KB CAHAYA MUSLIMAT NU 2;69773163;KB;Swasta;06 Mar 2026 05:58:44;4;20;1;3;2;1;0;1
23;KB CEMPAKA;69773164;KB;Swasta;-;4;24;1;2;2;1;0;1
24;KB NURUL HUSNA;69773175;KB;Swasta;05 Mar 2026 03:36:31;4;41;2;2;1;3;0;0
25;KB PERMATA BUNDA;69858065;KB;Swasta;07 Feb 2026 17:15:23;8;27;2;1;2;2;0;0
26;KB PUSPA SARI;69773165;KB;Swasta;-;5;1;1;0;1;3;0;0
27;KB SALIMAH;69773174;KB;Swasta;-;5;21;2;5;1;3;0;0
28;KB ULIL ALBAB;69773171;KB;Swasta;29 Jan 2026 12:32:12;5;43;2;0;0;1;0;0
29;SPS KARTINI;70034572;SPS;Swasta;-;32;40;2;3;2;2;0;0
30;SPS. SA ADATUR RAHMAN;69858097;SPS;Swasta;30 Jan 2026 21:43:42;7;26;2;2;2;2;0;0
31;SD NEGERI 046 PALEMBANG;10603534;SD;Negeri;05 Mar 2026 08:32:07;14;198;8;12;2;6;0;1
32;SD NEGERI 047 PALEMBANG;10603604;SD;Negeri;12 Mar 2026 21:37:07;73;678;22;29;6;25;1;1
33;SD NEGERI 048 PALEMBANG;10603570;SD;Negeri;11 Mar 2026 08:31:53;82;522;21;34;5;20;0;1
34;SD NEGERI 049 PALEMBANG;10603564;SD;Negeri;05 Mar 2026 10:06:37;9;38;4;5;1;14;0;0
35;SD NEGERI 050 PALEMBANG;10603585;SD;Negeri;12 Mar 2026 11:20:20;56;589;20;26;4;18;1;1
36;SD NEGERI 051 PALEMBANG;10603579;SD;Negeri;05 Mar 2026 08:29:29;26;218;10;14;3;6;0;1
37;SD NEGERI 052 PALEMBANG;10603655;SD;Negeri;12 Mar 2026 09:37:09;37;139;6;7;2;6;0;1
38;SD NEGERI 053 PALEMBANG;10603646;SD;Negeri;13 Mar 2026 12:32:02;69;443;14;19;4;8;0;0
39;SD NEGERI 058 PALEMBANG;10603956;SD;Negeri;12 Mar 2026 12:00:25;78;404;16;22;3;10;1;0
40;SD NEGERI 062 PALEMBANG;10603632;SD;Negeri;11 Mar 2026 07:11:02;27;353;14;18;2;7;0;1
41;SD NEGERI 063 PALEMBANG;10603631;SD;Negeri;07 Mar 2026 09:08:34;58;243;12;15;2;7;0;1
42;SD NEGERI 064 PALEMBANG;10609434;SD;Negeri;12 Mar 2026 12:15:57;35;299;12;17;1;6;0;1
43;SD NEGERI 065 PALEMBANG;10603616;SD;Negeri;11 Mar 2026 06:05:57;45;219;12;14;2;8;0;0
44;SD BINA WARGA PALEMBANG;10609878;SD;Swasta;11 Feb 2026 11:00:18;30;218;11;12;4;12;0;1
45;SD IT BINA ILMI LEMABANG PALEMBANG;69975431;SD;Swasta;05 Mar 2026 07:58:54;26;422;16;37;6;18;2;1
46;SD IT FATHONA LEMABANG;70007084;SD;Swasta;10 Mar 2026 14:51:03;145;124;7;12;5;7;0;0
47;SD KARTIKA II 01 PALEMBANG;10603904;SD;Swasta;06 Mar 2026 21:32:59;26;108;6;8;3;10;1;1
48;SD MUHAMMADIYAH 09 PALEMBANG;10603910;SD;Swasta;11 Mar 2026 20:47:28;19;287;13;15;4;12;2;2
49;SD MUHAMMADIYAH 10 PALEMBANG;10609449;SD;Swasta;05 Mar 2026 07:40:53;35;258;11;11;3;10;0;1
50;SD SINGAPORE INDONESIAN SCHOOL PALEMBANG;69867953;SD;Swasta;04 Mar 2026 13:45:35;16;334;13;15;2;16;5;2
51;SD TAMAN SISWA PENDAWA PALEMBANG;10603991;SD;Swasta;06 Mar 2026 09:51:45;14;88;6;4;2;3;1;0
52;SD TAMAN SISWA SUNGAI BUAH PALEMBANG;10603990;SD;Swasta;03 Mar 2026 10:04:13;23;165;6;8;4;8;1;1
53;SD XAVERIUS 03 PALEMBANG;10603987;SD;Swasta;04 Mar 2026 13:14:05;20;266;11;13;3;12;3;1
54;SMP NEGERI 08 PALEMBANG;10603774;SMP;Negeri;12 Mar 2026 14:31:54;46;1,104;33;46;7;34;6;1
55;SMP NEGERI 42 PALEMBANG;10603733;SMP;Negeri;06 Mar 2026 10:47:37;30;791;23;38;13;23;3;1
56;SMP IT BINA ILMI LEMABANG;70041308;SMP;Swasta;24 Feb 2026 09:10:40;9;94;4;5;1;4;0;0
57;SMP IT FATHONA LEMABANG;70043468;SMP;Swasta;12 Mar 2026 11:46:29;18;1;1;2;1;3;0;1
58;SMP JIHADIYAH PALEMBANG;10609521;SMP;Swasta;05 Mar 2026 09:44:37;45;112;5;6;2;6;2;1
59;SMP KARTIKA II-1 PALEMBANG;10609522;SMP;Swasta;11 Mar 2026 12:08:53;44;85;4;9;4;8;2;1
60;SMP MUHAMMADIYAH 07 PALEMBANG;10609546;SMP;Swasta;05 Mar 2026 09:53:56;51;237;8;13;5;12;2;1
61;SMP NURUL QOMAR PALEMBANG;10609553;SMP;Swasta;05 Mar 2026 09:01:10;12;94;5;8;2;6;2;1
62;SMP PEMBINA PALEMBANG;10609560;SMP;Swasta;29 Jan 2026 13:11:33;16;153;6;11;3;9;2;1
63;SMP TAMAN SISWA SUNGAI BUAH PALEMBANG;10609589;SMP;Swasta;05 Mar 2026 14:38:24;18;43;3;6;2;3;2;1
64;SMP XAVERIUS 03 PALEMBANG;10609601;SMP;Swasta;04 Mar 2026 13:41:18;15;127;6;9;4;6;3;1
65;SMP YASPRI PALEMBANG;10609609;SMP;Swasta;03 Mar 2026 21:31:05;18;62;3;6;1;3;2;1
66;SMA NEGERI 05 PALEMBANG;10603842;SMA;Negeri;07 Mar 2026 20:05:17;159;1,077;30;65;26;30;5;1
67;SMA NEGERI 18 PALEMBANG;10603857;SMA;Negeri;05 Mar 2026 09:46:17;77;1,19;32;74;14;29;1;1
68;SMA ADABIYAH PALEMBANG;10609618;SMA;Swasta;04 Mar 2026 19:59:49;49;159;6;14;4;6;4;1
69;SMA AZIZIAH PALEMBANG;69831955;SMA;Swasta;03 Mar 2026 08:11:24;43;100;5;19;1;8;1;1
70;SMA BHAKTI NUSANTARA PALEMBANG;10609625;SMA;Swasta;08 Mar 2026 22:20:12;13;66;6;5;4;7;3;0
71;SMA BINA WARGA 01 PALEMBANG;10609633;SMA;Swasta;03 Mar 2026 09:20:33;96;627;20;34;8;25;6;2
72;SMA BINA WARGA 02 PALEMBANG;10609634;SMA;Swasta;05 Mar 2026 09:24:03;50;763;21;37;13;21;5;1
73;SMA IBA PALEMBANG;10609712;SMA;Swasta;13 Mar 2026 08:49:13;36;137;6;16;4;12;6;1
74;SMA KUSUMA BANGSA PALEMBANG;10609651;SMA;Swasta;12 Mar 2026 10:51:56;37;533;16;28;7;18;6;1
75;SMA MAITREYAWIRA PALEMBANG;69970716;SMA;Swasta;26 Jan 2026 18:24:19;16;230;8;17;3;8;2;1
76;SMA MUHAMMADIYAH 05 PALEMBANG;10609662;SMA;Swasta;10 Mar 2026 18:16:12;48;525;16;14;4;16;2;1
77;SMA NURUL AMAL PALEMBANG;10609670;SMA;Swasta;02 Mar 2026 11:36:40;19;83;5;9;5;6;2;1
78;SMA NURUL QOMAR PALEMBANG;10609672;SMA;Swasta;10 Mar 2026 10:59:58;32;76;3;9;3;7;3;1
79;SMA NUSA BANGSA PALEMBANG;10609673;SMA;Swasta;18 Feb 2026 11:14:33;12;17;3;6;1;5;1;1
80;SMA PEMBINA PALEMBANG;10609674;SMA;Swasta;04 Mar 2026 09:20:48;43;255;8;14;4;14;4;2
81;SMA SINGAPORE SCHOOL;70045321;SMA;Swasta;23 Feb 2026 08:37:21;0;0;0;0;0;0;0;0
82;SMA TUNAS BANGSA PALEMBANG;10609719;SMA;Swasta;10 Mar 2026 07:31:51;69;904;26;45;15;29;6;1
83;SMA XAVERIUS 01 PALEMBANG;10609704;SMA;Swasta;06 Mar 2026 11:09:27;19;872;27;48;26;37;9;1
84;SMA XAVERIUS 04 PALEMBANG;10609707;SMA;Swasta;09 Mar 2026 15:12:18;21;129;5;6;2;9;6;1
85;SMK NEGERI 06 PALEMBANG;10603708;SMK;Negeri;13 Mar 2026 13:47:27;135;1,301;41;93;32;18;4;1
86;SMK AULIA PALEMBANG;69856920;SMK;Swasta;-;7;106;4;4;1;5;0;0
87;SMK FARMASI PALEMBANG;10646388;SMK;Swasta;09 Mar 2026 15:32:05;59;61;3;5;4;6;5;1
88;SMK KRISNA PERSADA PALEMBANG;10646186;SMK;Swasta;-;9;10;2;7;2;3;1;1
89;SMK MIGAS CATRA;70013665;SMK;Swasta;-;10;2;1;1;0;3;0;0
90;SMK PELAYARAN SINAR BAHARI PALEMBANG;10603700;SMK;Swasta;03 Mar 2026 13:58:37;31;200;8;18;4;9;5;1
91;SMK PEMBINA 01 PALEMBANG;10603717;SMK;Swasta;02 Mar 2026 14:35:38;17;525;19;27;2;30;1;1
92;SMK PEMBINA 02 PALEMBANG;10609732;SMK;Swasta;12 Mar 2026 22:05:23;37;798;26;23;7;43;5;3
93;SMK TAMAN SISWA SUNGAI BUAH PALEMBANG;10646146;SMK;Swasta;03 Mar 2026 22:39:06;10;39;5;2;1;6;1;1
94;SMK TELENIKA PALEMBANG;10609734;SMK;Swasta;05 Mar 2026 11:27:50;42;151;15;15;4;14;3;1
95;SLB A PRPCN PALEMBANG;10604008;SLB;Swasta;03 Mar 2026 06:12:07;16;25;13;8;0;13;1;1
96;SLB C YAYASAN 88 PALEMBANG;10604006;SLB;Swasta;12 Mar 2026 22:07:55;22;75;11;3;0;9;0;0
97;TK SINGAPORE INDONESIA SCHOOL PALEMBANG;90101088;SPK TK;Swasta;09 Mar 2026 15:38:00;14;57;5;6;0;6;0;1
Total;Total;Total;Total;Total;Total;2,879;21,589;830;1,273;366;892;142;70
