Data Guru Kec. Kemuning - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
35;SD NEGERI 158 PALEMBANG;10603824;SD;Negeri;11 Mar 2026 13:52:26;58;319;12;14;3;15;0;1
36;SD NEGERI 159 PALEMBANG;10603823;SD;Negeri;03 Mar 2026 15:38:31;49;276;12;17;4;16;0;0
37;SD NEGERI 160 PALEMBANG;10603822;SD;Negeri;06 Mar 2026 07:58:21;40;942;28;41;7;15;1;2
38;SD NEGERI 161 PALEMBANG;10603820;SD;Negeri;06 Mar 2026 10:08:48;22;453;15;19;2;7;0;1
39;SD NEGERI 162 PALEMBANG;10603819;SD;Negeri;03 Mar 2026 12:51:45;36;325;12;15;3;12;0;1
40;SD NEGERI 163 PALEMBANG;10603818;SD;Negeri;05 Mar 2026 07:15:39;54;543;20;23;2;18;0;1
41;SD NEGERI 164 PALEMBANG;10603817;SD;Negeri;11 Mar 2026 10:58:09;46;790;24;28;4;21;0;1
42;SD NEGERI 165 PALEMBANG;10603816;SD;Negeri;03 Mar 2026 09:15:32;47;329;12;15;2;9;0;1
43;SD NEGERI 166 PALEMBANG;10609407;SD;Negeri;12 Mar 2026 08:49:36;45;334;13;15;4;9;1;1
44;SD BAPTIS PALEMBANG;10603942;SD;Swasta;11 Mar 2026 11:56:35;63;642;25;45;6;32;2;1
45;SD DHARMA JAYA PALEMBANG;10603941;SD;Swasta;03 Mar 2026 07:55:47;10;66;6;6;1;7;1;1
46;SD ISLAM AL FURQON PALEMBANG;10644164;SD;Swasta;10 Mar 2026 13:39:43;74;855;30;66;7;30;3;1
47;SD ISLAM AL-AZHAR CAIRO PALEMBANG INDONESIA;69974761;SD;Swasta;06 Mar 2026 12:59:34;21;815;30;81;9;30;2;1
48;SD IT NURUL IMAN PALEMBANG;10603916;SD;Swasta;11 Feb 2026 13:31:46;41;249;12;15;7;12;0;1
49;SD KARTIKA II 02 PALEMBANG;10609443;SD;Swasta;01 Feb 2026 21:36:05;26;407;17;18;4;18;2;1
50;SD METHODIST 01 PALEMBANG;10603902;SD;Swasta;06 Mar 2026 14:15:33;22;407;15;15;2;16;1;1
51;SD MITRA PENABUR PALEMBANG;10647493;SD;Swasta;04 Mar 2026 10:27:31;24;177;9;16;5;12;2;1
52;SD MUHAMMADIYAH 06 PALEMBANG;10603921;SD;Swasta;13 Mar 2026 09:10:27;60;851;30;46;11;25;2;1
53;SD MUHAMMADIYAH 14 PALEMBANG;10603911;SD;Swasta;05 Mar 2026 08:10:15;31;749;29;37;10;30;3;1
54;SD NUSA INDAH;70004061;SD;Swasta;13 Mar 2026 12:14:57;11;45;4;6;2;4;1;1
55;SD TULUS BAKTI PALEMBANG;10603989;SD;Swasta;13 Mar 2026 07:23:01;61;54;6;9;1;6;0;0
56;SMP NEGERI 09 PALEMBANG;10603778;SMP;Negeri;06 Mar 2026 20:05:23;41;1,167;33;46;12;33;4;1
57;SMP NEGERI 10 PALEMBANG;10603687;SMP;Negeri;10 Mar 2026 10:53:14;113;1,174;33;48;10;32;2;1
58;SMP NEGERI 57 PALEMBANG;69857936;SMP;Negeri;05 Mar 2026 14:48:01;64;948;28;33;6;15;1;1
59;SMP BAPTIS PALEMBANG;10609496;SMP;Swasta;04 Mar 2026 09:49:40;10;51;3;9;2;3;2;1
60;SMP DHARMAJAYA PALEMBANG;10609509;SMP;Swasta;07 Mar 2026 11:21:48;18;27;3;5;2;6;2;1
61;SMP ISLAM AL-AZHAR CAIRO PALEMBANG INDONESIA;69965842;SMP;Swasta;13 Mar 2026 09:57:45;54;442;15;51;12;16;3;1
62;SMP KARYA IBU PALEMBANG;10609525;SMP;Swasta;05 Mar 2026 19:09:45;20;228;7;10;6;9;2;1
63;SMP METHODIST 01 PALEMBANG;10609536;SMP;Swasta;03 Mar 2026 11:25:33;18;259;9;13;3;13;3;1
64;SMP MUHAMMADIYAH 04 PALEMBANG;10609543;SMP;Swasta;22 Feb 2026 23:01:11;44;360;11;28;8;18;2;1
65;SMP MUHAMMADIYAH 10 PALEMBANG;10609540;SMP;Swasta;03 Mar 2026 18:00:16;14;51;3;6;3;3;1;1
66;SMP NURUL IMAN PALEMBANG;10609552;SMP;Swasta;06 Mar 2026 04:41:29;28;123;4;11;5;21;3;1
67;SMA NEGERI 03 PALEMBANG;10603844;SMA;Negeri;13 Mar 2026 11:19:55;89;1,51;38;91;20;38;6;1
68;SMA NEGERI 06 PALEMBANG;10603853;SMA;Negeri;12 Mar 2026 08:37:57;91;1,138;31;70;17;31;7;1
69;SMA AISYIYAH 01 PALEMBANG;10609664;SMA;Swasta;09 Mar 2026 07:19:03;41;153;6;8;10;6;6;1
70;SMA CANDRADIMUKA PALEMBANG;10609635;SMA;Swasta;11 Mar 2026 09:30:36;61;86;3;10;4;6;1;1
71;SMA KARYA IBU PALEMBANG;10609646;SMA;Swasta;28 Feb 2026 14:03:07;45;288;9;16;7;11;10;1
72;SMA METHODIST 01 PALEMBANG;10609655;SMA;Swasta;13 Mar 2026 06:50:22;628;384;13;21;7;20;6;2
73;SMA MUHAMMADIYAH 01 PALEMBANG;10604065;SMA;Swasta;15 Feb 2026 15:39:54;92;1,128;33;72;24;36;6;2
74;SMA MUHAMMADIYAH 06 PALEMBANG;10609663;SMA;Swasta;05 Mar 2026 14:20:26;20;479;15;27;6;13;5;1
75;SMA NURUL IMAN PALEMBANG;10609671;SMA;Swasta;13 Mar 2026 09:14:04;30;83;3;12;5;3;5;1
76;SMK NEGERI 04 PALEMBANG;10603710;SMK;Negeri;13 Mar 2026 10:47:20;217;1,953;58;127;23;48;2;1
77;SMK NEGERI SUMSEL PALEMBANG;10648015;SMK;Negeri;11 Mar 2026 13:48:14;268;959;30;66;20;14;6;1
78;SMK KIMIA YTK  PALEMBANG;10603725;SMK;Swasta;10 Mar 2026 11:45:52;12;51;3;8;2;3;5;2
79;SMK MUHAMMADIYAH 01 PALEMBANG;10609726;SMK;Swasta;05 Mar 2026 13:39:39;59;686;21;39;7;22;1;1
80;SMK NURUL IMAN PALEMBANG;10603721;SMK;Swasta;13 Mar 2026 14:57:04;22;122;9;14;7;12;3;1
81;SMK PERHOTELAN INDONESIA PALEMBANG;10609729;SMK;Swasta;-;0;0;0;0;0;0;0;0
82;SMK SWAKARYA PALEMBANG;10603685;SMK;Swasta;04 Mar 2026 09:25:15;108;607;23;31;12;24;2;1
83;SMK TEKNOLOGI NASIONAL PALEMBANG;10609733;SMK;Swasta;12 Mar 2026 12:54:41;62;185;7;11;2;28;6;1
84;SMK TRI SAKTI PALEMBANG;10603681;SMK;Swasta;-;4;3;2;11;2;7;1;1
85;SMK TRISULA PERWARI PALEMBANG;10603680;SMK;Swasta;-;12;1;1;3;1;3;1;1
86;PKBM AMALIA;P9948227;PKBM;Swasta;25 Jan 2026 21:48:42;12;79;7;0;0;6;0;1
87;PKBM HOME SCHOOLING SRIWIJAYA;P9998789;PKBM;Swasta;06 Feb 2026 11:01:48;19;16;3;0;1;1;0;0
88;PKBM MAWAR;P2966560;PKBM;Swasta;13 Feb 2026 10:39:37;4;63;5;0;1;5;0;1
89;SLB B KARYA IBU PALEMBANG;10644165;SLB;Swasta;25 Feb 2026 09:14:59;44;86;14;12;2;13;1;1
90;SLB C KARYA IBU PALEMBANG;10609477;SLB;Swasta;05 Mar 2026 19:10:44;42;178;24;16;3;14;0;1
91;SLB SMART AURICA;70033933;SLB;Swasta;03 Mar 2026 13:51:41;29;14;4;8;2;4;0;0
Total;Total;Total;Total;Total;Total;3,75;27,761;1,019;1,668;411;1,041;127;63
