Data Peserta Didik Kec. Alang-Alang Lebar - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
67;SD IGNATIUS GLOBAL SCHOOL CITRAGRAND CITY;69883476;SD;Swasta;03 Mar 2026 10:51:13;40;138;6;8;2;6;0;1
68;SD ISLAM FATIMAH PALEMBANG;10609880;SD;Swasta;11 Mar 2026 12:03:15;80;521;20;30;7;17;0;1
69;SD ISLAM KHALIFAH ANNIZAM PALEMBANG;69906037;SD;Swasta;11 Mar 2026 13:28:27;42;413;18;22;9;20;2;1
70;SD IT FATHONA PALEMBANG;69726537;SD;Swasta;07 Mar 2026 21:02:45;53;297;12;13;3;11;1;1
71;SD KARYA DHARMA BHAKTI 2 PALEMBANG;10609914;SD;Swasta;25 Feb 2026 11:46:49;14;359;14;12;3;8;1;1
72;SD PALM KIDS PALEMBANG;10609461;SD;Swasta;06 Mar 2026 09:00:09;45;229;11;15;7;34;1;0
73;SD PLUS INDO GLOBAL MANDIRI PALEMBANG;10610115;SD;Swasta;11 Mar 2026 07:29:56;91;521;22;32;9;26;2;1
74;SD SAINS ALUMNIKA PALEMBANG;69990267;SD;Swasta;09 Feb 2026 10:26:01;49;96;4;3;3;4;0;1
75;SMP NEGERI 19 PALEMBANG;10603755;SMP;Negeri;09 Mar 2026 17:54:28;63;1,103;36;69;16;36;3;1
76;SMP NEGERI 52 PALEMBANG;10603752;SMP;Negeri;05 Mar 2026 11:27:14;87;999;30;53;11;25;2;1
77;SMP NEGERI 54 PALEMBANG;10603750;SMP;Negeri;12 Mar 2026 14:03:07;62;1;31;50;13;27;1;1
78;SMP NEGERI 55 PALEMBANG;10603749;SMP;Negeri;04 Mar 2026 08:53:56;34;677;22;49;11;21;1;1
79;SMP IT AL FURQON PALEMBANG;10646288;SMP;Swasta;06 Mar 2026 10:59:23;25;443;15;19;1;15;3;1
80;SMP IT FATHONA PALEMBANG;69960773;SMP;Swasta;03 Mar 2026 10:45:47;20;69;3;4;2;3;1;1
81;SMP KARYA DHARMA BHAKTI PALEMBANG;10609524;SMP;Swasta;04 Mar 2026 12:47:48;13;93;4;4;1;4;2;1
82;SMP LTI INDO GLOBAL MANDIRI PALEMBANG;10604532;SMP;Swasta;04 Mar 2026 13:23:54;49;266;9;26;5;13;3;1
83;SMP PGRI 06 PALEMBANG;10609569;SMP;Swasta;05 Mar 2026 09:19:58;102;30;3;9;2;6;3;1
84;SMP TIARA NUSANTARA PALEMBANG;69974762;SMP;Swasta;03 Mar 2026 12:12:33;13;49;3;12;4;21;3;1
85;SMA NEGERI 22 PALEMBANG;10647682;SMA;Negeri;13 Mar 2026 10:45:15;137;1,306;35;65;21;31;7;1
86;SMA IT AL FURQON PALEMBANG;10648903;SMA;Swasta;12 Mar 2026 10:41:48;35;261;9;19;4;9;6;1
87;SMA LTI IGM PALEMBANG;10609652;SMA;Swasta;13 Mar 2026 07:47:20;110;260;10;32;4;17;6;1
88;SMK AISYIYAH BID KEAHLIAN FARMASI PALEMBANG;10647807;SMK;Swasta;04 Mar 2026 11:58:20;143;176;8;30;14;9;4;1
89;PKBM GENTAR ALAM;P9997337;PKBM;Swasta;-;16;36;1;2;1;3;0;0
90;PKBM MUTIARA;P9934303;PKBM;Swasta;10 Feb 2026 14:01:27;4;69;2;5;0;1;0;1
91;SLB AUTIS TALANG KELAPA;69934410;SLB;Swasta;02 Mar 2026 10:53:15;33;89;11;10;5;7;0;1
92;SLB BINA POTENSI PALEMBANG;69830701;SLB;Swasta;11 Mar 2026 22:03:50;22;35;10;9;3;11;0;0
93;SKB KOTA PALEMBANG;P9959714;SKB;Negeri;26 Feb 2026 10:20:57;26;371;5;23;9;6;0;1
Total;Total;Total;Total;Total;Total;2,426;16,809;628;931;268;642;58;41
