Data Peserta Didik Kec. Sako - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
17;TK ESSABA PALEMBANG;10647153;TK;Swasta;21 Jan 2026 07:33:20;1;20;1;0;1;2;0;1
18;TK FARIS ATHALLAH;69960944;TK;Swasta;06 Mar 2026 01:46:08;13;31;2;4;2;2;0;0
19;TK GENERASI CERDAS;69891376;TK;Swasta;01 Mar 2026 13:31:08;8;50;5;6;1;5;0;0
20;TK HARAPAN BANGSA 5;10644306;TK;Swasta;21 Jan 2026 19:29:34;44;32;2;2;1;3;0;0
21;TK HARAPAN BUNDA 1 PALEMBANG;10644331;TK;Swasta;-;0;0;0;0;0;3;0;0
22;TK HARAPAN MARDHOTILLAH;69901207;TK;Swasta;23 Jan 2026 08:31:22;10;38;3;3;1;3;0;0
23;TK HARIS;10647870;TK;Swasta;05 Mar 2026 11:11:38;5;23;2;1;1;2;0;1
24;TK HIJRIYAH III;10644324;TK;Swasta;23 Jan 2026 10:43:56;23;31;2;3;1;3;0;0
25;TK ISLAM AL-AZHAR 41 PALEMBANG;69964486;TK;Swasta;03 Mar 2026 11:46:12;9;48;3;3;2;3;0;1
26;TK ISLAM BAITURRAHMAN;69962614;TK;Swasta;03 Mar 2026 10:09:35;35;55;3;3;2;4;0;1
27;TK ISLAM YAA BUNAYYA;69968765;TK;Swasta;03 Mar 2026 12:13:25;18;58;4;3;2;4;1;1
28;TK IT ALAM TELAGA;70000990;TK;Swasta;-;10;16;1;1;1;1;0;0
29;TK IT AULADI;69876023;TK;Swasta;09 Feb 2026 12:08:01;7;27;2;4;2;2;0;1
30;TK KHALIFAH 21;69876029;TK;Swasta;-;8;29;2;2;1;3;0;1
31;TK KITA;10644326;TK;Swasta;21 Jan 2026 07:17:35;13;17;1;2;1;2;0;0
32;TK LESTARI;10644315;TK;Swasta;-;2;24;2;2;1;2;0;0
33;TK MARFUAH;10644334;TK;Swasta;06 Mar 2026 10:02:26;18;90;6;6;1;7;0;0
34;TK NEW HAPPY KIDS;69965488;TK;Swasta;-;5;18;1;1;1;2;0;0
35;TK NIRMALA;69969816;TK;Swasta;07 Mar 2026 04:36:15;2;14;1;2;0;2;0;1
36;TK NURUL JANNAH;10644321;TK;Swasta;10 Mar 2026 11:43:02;17;70;4;4;1;4;0;1
37;TK NUSA INDAH;69968763;TK;Swasta;-;3;20;1;1;1;2;0;1
38;TK NUSA INDAH;69986231;TK;Swasta;23 Jan 2026 15:09:45;14;16;2;2;1;2;0;1
39;TK PARAMITHA;69939543;TK;Swasta;-;0;0;0;0;0;1;0;0
40;TK PERMATA SARI;10644310;TK;Swasta;04 Mar 2026 19:06:21;9;44;2;3;1;2;0;0
41;TK PRATIWI INDAH;69877599;TK;Swasta;-;5;30;2;3;1;2;0;0
42;TK PURI ABADI;10647179;TK;Swasta;03 Mar 2026 06:10:16;12;19;2;2;1;2;0;0
43;TK RESTU BUNDA SAKO;69975267;TK;Swasta;20 Jan 2026 08:38:13;2;30;2;1;2;2;0;0
44;TK SINAR HARAPAN BANGSA;69976830;TK;Swasta;-;0;0;0;0;0;2;0;1
45;TK SYIFA AL-FATIH;69982392;TK;Swasta;08 Mar 2026 12:33:31;7;25;1;1;2;2;0;0
46;TK TARUNA SRIWIJAYA;69858100;TK;Swasta;06 Mar 2026 07:07:35;28;72;6;6;1;6;0;0
47;TK VITA SEJAHTERA;10644319;TK;Swasta;01 Mar 2026 14:45:03;21;127;7;7;2;7;0;0
48;TK ZANIA;10644320;TK;Swasta;09 Mar 2026 19:23:58;10;48;3;4;1;7;0;0
49;TKIT CAHAYA RIZQY MANDIRI;10648894;TK;Swasta;02 Mar 2026 21:20:43;1;19;2;2;2;2;0;0
50;DWI RAMA AL-IKHLAS;69876068;KB;Swasta;03 Feb 2026 10:24:21;13;67;4;3;2;5;0;0
51;KB AISYIYAH 6;69773208;KB;Swasta;24 Feb 2026 10:46:39;8;68;4;5;1;4;0;0
52;KB ALEESHA SIDDIQA;69975274;KB;Swasta;-;0;0;0;0;0;0;0;0
53;KB AULIA;69773202;KB;Swasta;18 Feb 2026 12:01:23;3;25;2;2;3;2;0;0
54;KB BAITURRAHMAN;69773205;KB;Swasta;-;0;0;0;0;0;2;0;0
55;KB BERKAH JAYA;69858069;KB;Swasta;-;0;0;0;0;0;2;0;0
56;KB LIAS;69773199;KB;Swasta;08 Mar 2026 11:52:07;21;25;2;2;1;2;0;0
57;KB NUSANTARA;69858071;KB;Swasta;-;3;12;2;2;1;2;0;0
58;KB SALSABILA;69965505;KB;Swasta;-;0;0;0;0;0;0;0;0
59;KB.GENERASI CERDAS;69858068;KB;Swasta;-;0;0;0;0;0;1;0;0
60;PAUD ABIYAH;69958790;KB;Swasta;-;3;16;1;0;1;1;0;0
61;PAUD ALTAMIS;69908027;KB;Swasta;-;0;0;0;0;0;2;0;0
62;PAUD ANUGRAH;69932210;KB;Swasta;-;0;0;0;0;0;2;0;0
63;PAUD ASTER;69958795;KB;Swasta;-;3;9;2;1;1;2;0;0
64;PAUD DO A ANANDA;69876063;KB;Swasta;-;0;0;0;0;0;2;0;0
65;PAUD IT NAJMAH;69958501;KB;Swasta;-;5;33;2;2;1;4;0;0
66;PAUD IT TARBAWI;69947429;KB;Swasta;-;21;39;3;2;3;3;0;0
67;PAUD KHAZANAH KEBAJIKAN;69958298;KB;Swasta;-;0;0;0;0;0;2;0;0
68;PAUD NIRMALA;69876041;KB;Swasta;-;0;0;0;0;0;1;0;0
69;PAUD PERMATA BUNDA;69935530;KB;Swasta;27 Jan 2026 12:55:18;0;0;0;0;0;1;0;0
70;PAUD TERPADU KASIH BUNDA;69893601;KB;Swasta;-;0;0;0;1;2;2;0;1
71;PAUD AL - IKHLAS 256;69858102;SPS;Swasta;29 Jan 2026 11:16:44;5;32;2;2;1;2;0;0
72;PAUD AN NAJWA;69876032;SPS;Swasta;24 Jan 2026 13:25:46;21;77;3;1;1;3;0;0
73;SPS AL-IKHLAS;69773275;SPS;Swasta;-;0;0;0;0;0;1;1;1
74;SPS HARAMAIN;69773276;SPS;Swasta;07 Mar 2026 20:36:36;18;27;3;2;1;3;0;0
75;SPS. ULIL ALBAB;69858101;SPS;Swasta;28 Jan 2026 22:02:08;0;0;0;0;0;4;0;0
76;SD NEGERI 103 PALEMBANG;10603515;SD;Negeri;07 Mar 2026 08:15:14;44;355;13;14;3;5;0;1
77;SD NEGERI 104 PALEMBANG;10603514;SD;Negeri;12 Mar 2026 08:01:00;39;890;28;32;6;32;0;1
78;SD NEGERI 105 PALEMBANG;10603969;SD;Negeri;05 Mar 2026 07:04:38;59;605;18;30;5;9;0;1
79;SD NEGERI 106 PALEMBANG;10603513;SD;Negeri;12 Mar 2026 08:59:43;48;944;27;32;5;13;0;1
80;SD NEGERI 107 PALEMBANG;10603953;SD;Negeri;13 Mar 2026 06:49:51;146;684;22;28;4;11;0;1
81;SD NEGERI 108 PALEMBANG;10603809;SD;Negeri;13 Mar 2026 09:21:20;57;477;13;15;6;7;0;2
82;SD NEGERI 109 PALEMBANG;10603512;SD;Negeri;13 Mar 2026 10:16:31;94;1,206;34;53;9;18;0;1
83;SD NEGERI 110 PALEMBANG;10604275;SD;Negeri;06 Mar 2026 13:06:24;48;668;19;24;7;10;0;1
84;SD NEGERI 111 PALEMBANG;10603511;SD;Negeri;10 Mar 2026 06:39:51;151;497;15;18;5;11;1;1
85;SD NEGERI 112 PALEMBANG;10603508;SD;Negeri;12 Mar 2026 12:31:39;29;437;12;18;2;11;0;1
86;SD NEGERI 113 PALEMBANG;10603808;SD;Negeri;07 Mar 2026 13:00:39;107;1,271;35;42;10;17;0;1
87;SD HARIS PALEMBANG;69867938;SD;Swasta;04 Mar 2026 08:09:10;61;88;6;6;1;6;1;1
88;SD ISLAM AL-AZHAR 45 PALEMBANG;69964428;SD;Swasta;09 Mar 2026 15:27:30;132;350;14;21;3;14;2;1
89;SD IT DARUL FADHLI;69989329;SD;Swasta;07 Mar 2026 12:38:52;18;38;4;2;4;4;0;0
90;SD IT NURUL JANNAH;69990059;SD;Swasta;10 Mar 2026 11:17:56;34;93;5;4;1;6;0;0
91;SD MANDIRI PALEMBANG;10645378;SD;Swasta;12 Mar 2026 11:27:38;49;123;6;11;1;6;2;1
92;SD MATARAM PALEMBANG;10609445;SD;Swasta;11 Mar 2026 16:46:37;71;233;6;6;3;6;0;1
93;SD ULIL ALBAB PALEMBANG;10647483;SD;Swasta;04 Mar 2026 08:31:24;16;244;11;16;4;14;1;1
94;SDIT AULADI SAKO PALEMBANG;69967555;SD;Swasta;16 Feb 2026 19:26:44;24;203;6;20;6;6;1;1
95;SDIT TARBAWI PALEMBANG;69961806;SD;Swasta;06 Mar 2026 12:22:30;32;258;10;10;5;11;0;1
96;SMP NEGERI 14 PALEMBANG;10603756;SMP;Negeri;11 Mar 2026 07:27:53;186;979;31;51;10;31;1;1
97;SMP NEGERI 27 PALEMBANG;10603673;SMP;Negeri;11 Mar 2026 17:07:08;94;827;27;42;11;27;1;1
98;SMP NEGERI 41 PALEMBANG;10603734;SMP;Negeri;12 Mar 2026 08:38:35;102;1,005;33;52;11;20;2;1
99;SMP NEGERI 53 PALEMBANG;10603751;SMP;Negeri;13 Mar 2026 12:34:33;78;832;27;43;11;25;4;1
100;SMP BINA TAMA PALEMBANG;10609503;SMP;Swasta;27 Feb 2026 15:53:36;62;334;12;20;7;12;2;1
101;SMP ISLAM AL-AZHAR 33 PALEMBANG;69964429;SMP;Swasta;05 Mar 2026 22:29:19;64;139;5;15;3;8;2;1
102;SMP IT KHAZANAH KEBAJIKAN;69954001;SMP;Swasta;03 Feb 2026 20:02:36;98;128;5;20;0;5;0;1
103;SMP IT ULIL ALBAB PALEMBANG;69961489;SMP;Swasta;28 Jan 2026 21:18:40;14;118;4;8;1;5;1;1
104;SMP KARYA SAKTI PALEMBANG;10609527;SMP;Swasta;12 Mar 2026 08:32:02;98;33;3;8;4;3;2;1
105;SMP KARYA UTAMA PALEMBANG;10609529;SMP;Swasta;-;0;0;0;0;0;3;1;1
106;SMP MANDIRI PALEMBANG;10609534;SMP;Swasta;10 Mar 2026 23:09:06;52;200;8;20;1;10;2;1
107;SMP SETIA NEGARA PALEMBANG;10609581;SMP;Swasta;24 Feb 2026 14:47:55;55;326;10;17;3;11;2;1
108;SMA NEGERI 14 PALEMBANG;10603862;SMA;Negeri;11 Mar 2026 06:59:11;49;935;26;54;15;22;4;1
109;SMA NEGERI 16 PALEMBANG;10603860;SMA;Negeri;13 Mar 2026 11:16:44;162;910;26;49;5;26;3;1
110;SMA IT KHAZANAH KEBAJIKAN PALEMBANG;69965480;SMA;Swasta;11 Mar 2026 01:28:33;53;71;4;15;6;4;1;1
111;SMA KARYA SAKTI PALEMBANG;10609649;SMA;Swasta;-;0;0;0;0;0;4;2;2
112;SMA MANDIRI PALEMBANG;10609653;SMA;Swasta;03 Mar 2026 12:24:05;79;75;4;6;3;4;1;1
113;SMK HARAPAN BANGSA PALEMBANG;10609754;SMK;Swasta;19 Jan 2026 10:44:54;13;87;4;5;1;5;1;1
114;SMK KARYA ANDALAS PALEMBANG;10603726;SMK;Swasta;28 Feb 2026 08:21:24;55;275;9;18;6;9;1;1
115;SMK KESEHATAN RIZKI PATYA PALEMBANG;69938492;SMK;Swasta;05 Mar 2026 22:39:16;27;64;6;4;2;7;1;1
116;SMK MANDIRI PALEMBANG;69772970;SMK;Swasta;03 Mar 2026 08:01:53;74;330;13;23;2;14;1;1
117;PKBM BRIYAN;P9984906;PKBM;Swasta;12 Feb 2026 21:48:18;0;0;0;0;0;0;0;0
118;PKBM HOMESCHOOLING ALAM TELAGA;P9996193;PKBM;Swasta;-;5;63;4;4;1;5;0;0
119;PKBM KARYA SAKTI;P2966339;PKBM;Swasta;02 Mar 2026 08:34:45;19;66;6;6;0;2;0;1
120;SLB B YPAC PALEMBANG;10603995;SLB;Swasta;03 Mar 2026 10:32:41;16;63;12;17;1;12;0;1
121;SLB C YPAC PALEMBANG;10604005;SLB;Swasta;03 Mar 2026 05:02:53;57;63;12;14;2;13;0;0
122;SLB C1 YPAC PALEMBANG;10604004;SLB;Swasta;10 Mar 2026 14:19:27;25;70;12;15;1;14;0;1
123;SLB D.D1 YPAC PALEMBANG;10609480;SLB;Swasta;07 Mar 2026 07:19:40;61;41;12;10;2;12;0;1
Total;Total;Total;Total;Total;Total;3,415;19,631;751;1,075;271;716;45;59
