Kecamatan,Nama Sekolah,Tahun,Jumlah Penduduk,Status,Siswa,Guru,Rombel,Jumlah Sekolah
ilir timur I,SD MUHAMMADIYAH 05 PALEMBANG,2022-2023,66,Swasta,174,13,9,19
ilir timur I,SD NEGERI 039 PALEMBANG,2022-2023,66,Negeri,605,30,24,19
ilir timur I,SD NEGERI 040 PALEMBANG,2022-2023,66,Negeri,592,29,22,19
ilir timur I,SD NEGERI 041 PALEMBANG,2022-2023,66,Negeri,665,26,24,19
ilir timur I,SD NEGERI 042 PALEMBANG,2022-2023,66,Negeri,351,18,13,19
ilir timur I,SD NEGERI 043 PALEMBANG,2022-2023,66,Negeri,229,15,10,19
ilir timur I,SD NEGERI 044 PALEMBANG,2022-2023,66,Negeri,455,25,19,19
ilir timur I,SD NEGERI 045 PALEMBANG,2022-2023,66,Negeri,208,11,8,19
ilir timur I,SD ST AGATHA PALEMBANG,2022-2023,66,Swasta,143,13,8,19
ilir timur I,SD SUMSEL JAYA PALEMBANG,2022-2023,66,Swasta,46,7,6,19
ilir timur I,SD TAMAN SISWA PALEMBANG,2022-2023,66,Swasta,103,10,6,19
ilir timur I,SD XAVERIUS 01 PALEMBANG,2022-2023,66,Swasta,783,36,27,19
ilir timur I,SD XAVERIUS 02 PALEMBANG,2022-2023,66,Swasta,550,28,19,19
ilir timur I,SD XAVERIUS 05 PALEMBANG,2022-2023,66,Swasta,149,9,7,19
ilir timur I,SD Guang Ming,2023-2024,66,Swasta,56,6,4,19
ilir timur I,SD HOSANNA PALEMBANG,2023-2024,66,Swasta,74,8,6,19
ilir timur I,SD IPEKA PALEMBANG,2023-2024,66,Swasta,360,20,13,19
ilir timur I,SD MANGGALA,2023-2024,66,Swasta,217,14,10,19
ilir timur I,SD METHODIST 02 PALEMBANG,2023-2024,66,Swasta,346,20,14,19
ilir timur I,SD MUHAMMADIYAH 05 PALEMBANG,2023-2024,66,Swasta,143,12,8,19
ilir timur I,SD NEGERI 039 PALEMBANG,2023-2024,66,Negeri,658,34,24,19
ilir timur I,SD NEGERI 040 PALEMBANG,2023-2024,66,Negeri,520,32,20,19
ilir timur I,SD NEGERI 041 PALEMBANG,2023-2024,66,Negeri,656,34,24,19
ilir timur I,SD NEGERI 042 PALEMBANG,2023-2024,66,Negeri,367,16,14,19
ilir timur I,SD NEGERI 043 PALEMBANG,2023-2024,66,Negeri,240,16,11,19
ilir timur I,SD NEGERI 044 PALEMBANG,2023-2024,66,Negeri,461,22,18,19
ilir timur I,SD NEGERI 045 PALEMBANG,2023-2024,66,Negeri,190,9,7,19
ilir timur I,SD ST AGATHA PALEMBANG,2023-2024,66,Swasta,144,10,7,19
ilir timur I,SD SUMSEL JAYA PALEMBANG,2023-2024,66,Swasta,46,5,6,19
ilir timur I,SD TAMAN SISWA PALEMBANG,2023-2024,66,Swasta,103,6,6,19
ilir timur I,SD XAVERIUS 01 PALEMBANG,2023-2024,66,Swasta,713,35,26,19
ilir timur I,SD XAVERIUS 02 PALEMBANG,2023-2024,66,Swasta,503,26,18,19
ilir timur I,SD XAVERIUS 05 PALEMBANG,2023-2024,66,Swasta,134,7,6,19
ilir timur I,SD Guang Ming,2024-2025,66,Swasta,68,8,5,18
ilir timur I,SD HOSANNA PALEMBANG,2024-2025,66,Swasta,64,8,6,18
ilir timur I,SD IPEKA PALEMBANG,2024-2025,66,Swasta,363,24,13,18
ilir timur I,SD MANGGALA,2024-2025,66,Swasta,238,16,11,18
ilir timur I,SD METHODIST 02 PALEMBANG,2024-2025,66,Swasta,313,19,13,18
ilir timur I,SD MUHAMMADIYAH 05 PALEMBANG,2024-2025,66,Swasta,132,12,7,18
ilir timur I,SD NEGERI 039 PALEMBANG,2024-2025,66,Negeri,654,38,24,18
ilir timur I,SD NEGERI 040 PALEMBANG,2024-2025,66,Negeri,497,30,20,18
ilir timur I,SD NEGERI 041 PALEMBANG,2024-2025,66,Negeri,658,31,24,18
ilir timur I,SD NEGERI 042 PALEMBANG,2024-2025,66,Negeri,364,20,14,18
ilir timur I,SD NEGERI 043 PALEMBANG,2024-2025,66,Negeri,226,18,10,18
ilir timur I,SD NEGERI 044 PALEMBANG,2024-2025,66,Negeri,430,28,18,18
ilir timur I,SD NEGERI 045 PALEMBANG,2024-2025,66,Negeri,180,10,8,18
ilir timur I,SD ST AGATHA PALEMBANG,2024-2025,66,Swasta,127,9,6,18
ilir timur I,SD TAMAN SISWA PALEMBANG,2024-2025,66,Swasta,95,8,6,18
ilir timur I,SD XAVERIUS 01 PALEMBANG,2024-2025,66,Swasta,642,37,25,18
ilir timur I,SD XAVERIUS 02 PALEMBANG,2024-2025,66,Swasta,471,30,18,18
ilir timur I,SD XAVERIUS 05 PALEMBANG,2024-2025,66,Swasta,126,7,6,18
