Kecamatan,Nama Sekolah,Tahun,Jumlah Penduduk,Status,Siswa,Guru,Rombel,Jumlah Sekolah
kertapati,SD NEGERI 216 PALEMBANG,2020-2021,92,Negeri,354,16,12,34
kertapati,SD NEGERI 217 PALEMBANG,2020-2021,92,Negeri,254,11,9,34
kertapati,SD NEGERI 218 PALEMBANG,2020-2021,92,Negeri,99,7,6,34
kertapati,SD NEGERI 219 PALEMBANG,2020-2021,92,Negeri,196,8,6,34
kertapati,SD NEGERI 220 PALEMBANG,2020-2021,92,Negeri,179,13,8,34
kertapati,SD NEGERI 221 PALEMBANG,2020-2021,92,Negeri,287,15,11,34
kertapati,SD PUJA HANDAYANI PALEMBANG,2020-2021,92,Swasta,198,7,10,34
kertapati,SD YWKA PALEMBANG,2020-2021,92,Swasta,186,9,6,34
kertapati,SD ISLAM TERPADU ZAIN AL MUTTAQIN,2021-2022,92,Swasta,139,3,6,34
kertapati,SD MUHAMMADIYAH 08 PALEMBANG,2021-2022,92,Swasta,111,8,6,34
kertapati,SD MUHAMMADIYAH 11 PALEMBANG,2021-2022,92,Swasta,158,10,6,34
kertapati,SD MUHAMMADIYAH 13 PALEMBANG,2021-2022,92,Swasta,182,7,8,34
kertapati,SD MUHAMMADIYAH 15 PALEMBANG,2021-2022,92,Swasta,149,7,6,34
kertapati,SD NEGERI 195 PALEMBANG,2021-2022,92,Negeri,857,41,27,34
kertapati,SD NEGERI 196 PALEMBANG,2021-2022,92,Negeri,339,15,13,34
kertapati,SD NEGERI 197 PALEMBANG,2021-2022,92,Negeri,194,9,7,34
kertapati,SD NEGERI 198 PALEMBANG,2021-2022,92,Negeri,534,21,18,34
kertapati,SD NEGERI 199 PALEMBANG,2021-2022,92,Negeri,167,7,6,34
kertapati,SD NEGERI 200 PALEMBANG,2021-2022,92,Negeri,323,15,12,34
kertapati,SD NEGERI 201 PALEMBANG,2021-2022,92,Negeri,197,10,10,34
kertapati,SD NEGERI 202 PALEMBANG,2021-2022,92,Negeri,333,15,12,34
kertapati,SD NEGERI 203 PALEMBANG,2021-2022,92,Negeri,102,7,6,34
kertapati,SD NEGERI 204 PALEMBANG,2021-2022,92,Negeri,572,26,21,34
kertapati,SD NEGERI 205 PALEMBANG,2021-2022,92,Negeri,790,32,26,34
kertapati,SD NEGERI 206 PALEMBANG,2021-2022,92,Negeri,314,15,12,34
kertapati,SD NEGERI 207 PALEMBANG,2021-2022,92,Negeri,300,16,12,34
kertapati,SD NEGERI 208 PALEMBANG,2021-2022,92,Negeri,248,14,9,34
kertapati,SD NEGERI 209 PALEMBANG,2021-2022,92,Negeri,266,15,12,34
kertapati,SD NEGERI 210 PALEMBANG,2021-2022,92,Negeri,350,16,12,34
kertapati,SD NEGERI 211 PALEMBANG,2021-2022,92,Negeri,283,16,12,34
kertapati,SD NEGERI 212 PALEMBANG,2021-2022,92,Negeri,268,13,12,34
kertapati,SD NEGERI 213 PALEMBANG,2021-2022,92,Negeri,123,8,6,34
kertapati,SD NEGERI 214 PALEMBANG,2021-2022,92,Negeri,162,10,6,34
kertapati,SD NEGERI 215 PALEMBANG,2021-2022,92,Negeri,154,10,6,34
