Kecamatan,Nama Sekolah,Tahun,Jumlah Penduduk,Status,Siswa,Guru,Rombel,Jumlah Sekolah
jakabaring,SD MUHAMMADIYAH 07 PALEMBANG,2022-2023,92,Swasta,74,6,6,20
jakabaring,SD NEGERI 079 PALEMBANG,2022-2023,92,Negeri,1162,50,37,20
jakabaring,SD NEGERI 080 PALEMBANG,2022-2023,92,Negeri,341,14,12,20
jakabaring,SD NEGERI 081 PALEMBANG,2022-2023,92,Negeri,1123,44,34,20
jakabaring,SD NEGERI 082 PALEMBANG,2022-2023,92,Negeri,276,13,11,20
jakabaring,SD NEGERI 083 PALEMBANG,2022-2023,92,Negeri,756,29,24,20
jakabaring,SD NEGERI 084 PALEMBANG,2022-2023,92,Negeri,198,9,8,20
jakabaring,SD NEGERI 085 PALEMBANG,2022-2023,92,Negeri,1067,42,36,20
jakabaring,SD NEGERI 086 PALEMBANG,2022-2023,92,Negeri,163,9,6,20
jakabaring,SD NEGERI 087 PALEMBANG,2022-2023,92,Negeri,628,27,21,20
jakabaring,SD NEGERI 088 PALEMBANG,2022-2023,92,Negeri,101,44,34,20
jakabaring,SD NEGERI 089 PALEMBANG,2022-2023,92,Negeri,433,26,18,20
jakabaring,SD PADMAJAYA PALEMBANG,2022-2023,92,Swasta,125,9,6,20
jakabaring,SD ALAM PALEMBANG,2023-2024,94,Swasta,120,7,6,21
jakabaring,SD EMPAT TUNGGAL PALEMBANG,2023-2024,94,Swasta,62,2,6,21
jakabaring,SD ISLAM AL ALIFAH PALEMBANG,2023-2024,94,Swasta,546,26,23,21
jakabaring,SD ISLAM AL-AZHAR SRIWIJAYA,2023-2024,94,Swasta,212,14,9,21
jakabaring,SD ITBINA ILMI JAKA BARING,2023-2024,94,Swasta,0,6,0,21
jakabaring,SD KEMALA BHAYANGKARI 1 PALEMBANG,2023-2024,94,Swasta,175,5,6,21
jakabaring,SD MAITREYAWIRA OPI,2023-2024,94,Swasta,125,8,7,21
jakabaring,SD METHODIST 03 PALEMBANG,2023-2024,94,Swasta,78,6,6,21
