Kecamatan,Nama Sekolah,Tahun,Jumlah Penduduk,Status,Siswa,Guru,Rombel,Jumlah Sekolah
kalidoni,SD NEGERI 193 PALEMBANG,2020-2021,122,Negeri,156,9,7,38
kalidoni,SD NEGERI 194 PALEMBANG,2020-2021,122,Negeri,67,7,6,38
kalidoni,SD PARAMOUNT PALEMBANG,2020-2021,122,Swasta,324,26,14,38
kalidoni,SD PLUS DITAWIJAYA PALEMBANG,2020-2021,122,Swasta,156,13,8,38
kalidoni,SD PUSRI PALEMBANG,2020-2021,122,Swasta,670,40,26,38
kalidoni,SD ISLAM DARUSSALAM,2021-2022,124,Swasta,522,20,18,39
kalidoni,SD ISLAM FAZA,2021-2022,124,Swasta,208,4,10,39
kalidoni,SD ISLAM TERPADU AL MUBAROK,2021-2022,124,Swasta,0,0,0,39
kalidoni,SD IT AR RIDHO PALEMBANG,2021-2022,124,Swasta,161,15,7,39
kalidoni,SD IT PERMATA HATI,2021-2022,124,Swasta,151,14,7,39
kalidoni,SD IT PRIMA INSANI,2021-2022,124,Swasta,126,5,6,39
kalidoni,SD MUHAMMADIYAH 04 PALEMBANG,2021-2022,124,Swasta,262,11,10,39
kalidoni,SD MY SCHOOL PALEMBANG,2021-2022,124,Swasta,53,9,6,39
kalidoni,SD NEGERI 167 PALEMBANG,2021-2022,124,Negeri,285,14,12,39
kalidoni,SD NEGERI 168 PALEMBANG,2021-2022,124,Negeri,415,20,15,39
kalidoni,SD NEGERI 169 PALEMBANG,2021-2022,124,Negeri,434,16,12,39
kalidoni,SD NEGERI 170 PALEMBANG,2021-2022,124,Negeri,431,17,14,39
kalidoni,SD NEGERI 171 PALEMBANG,2021-2022,124,Negeri,349,17,12,39
kalidoni,SD NEGERI 172 PALEMBANG,2021-2022,124,Negeri,81,7,6,39
kalidoni,SD NEGERI 173 PALEMBANG,2021-2022,124,Negeri,242,13,10,39
kalidoni,SD NEGERI 174 PALEMBANG,2021-2022,124,Negeri,296,15,12,39
kalidoni,SD NEGERI 175 PALEMBANG,2021-2022,124,Negeri,265,8,8,39
kalidoni,SD NEGERI 176 PALEMBANG,2021-2022,124,Negeri,817,34,26,39
kalidoni,SD NEGERI 177 PALEMBANG,2021-2022,124,Negeri,484,20,17,39
kalidoni,SD NEGERI 178 PALEMBANG,2021-2022,124,Negeri,239,10,10,39
kalidoni,SD NEGERI 179 PALEMBANG,2021-2022,124,Negeri,294,16,12,39
kalidoni,SD NEGERI 180 PALEMBANG,2021-2022,124,Negeri,390,17,14,39
kalidoni,SD NEGERI 181 PALEMBANG,2021-2022,124,Negeri,436,22,16,39
kalidoni,SD NEGERI 182 PALEMBANG,2021-2022,124,Negeri,502,22,18,39
kalidoni,SD NEGERI 183 PALEMBANG,2021-2022,124,Negeri,353,16,12,39
kalidoni,SD NEGERI 184 PALEMBANG,2021-2022,124,Negeri,811,25,24,39
kalidoni,SD NEGERI 185 PALEMBANG,2021-2022,124,Negeri,506,18,18,39
kalidoni,SD NEGERI 186 PALEMBANG,2021-2022,124,Negeri,554,21,18,39
kalidoni,SD NEGERI 187 PALEMBANG,2021-2022,124,Negeri,541,21,17,39
